method1,method2,method_score1,method_score2
org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentGroup.getName(),org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentGroup.getName(),5.607011381624455e-09,5.266090800648507e-12
org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentGroup.setName(String),org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentGroup.setName(String),6.229121744063549e-11,1.64958778460819e-11
org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentGroup.PDOptionalContentGroup(COSDictionary),org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentGroup.PDOptionalContentGroup(COSDictionary),2.297238051770316e-09,1.649070899541413e-10
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateCreator.buildPDF(PDVisibleSignDesigner),org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateCreator.buildPDF(PDVisibleSignDesigner),9.383243679349084e-07,2.234636310441883e-06
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.setDefaultResources(PDResources),org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.setDefaultResources(PDResources),2.376647798399745e-11,1.1619736236049276e-11
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processDefaultColorSpace(PDColorSpace),org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processDefaultColorSpace(PDColorSpace),8.85609833955709e-08,2.1897143836831375e-08
"org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateShadingPattern(PreflightContext, PDResources)","org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateShadingPattern(PreflightContext, PDResources)",1.3137498819793109e-09,7.559763417154173e-08
"org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateExtGStates(PreflightContext, PDResources)","org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateExtGStates(PreflightContext, PDResources)",2.567078827890337e-10,7.587308879040082e-09
"org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateTilingPattern(PreflightContext, PDResources)","org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateTilingPattern(PreflightContext, PDResources)",7.135556001344885e-10,6.739468396972435e-08
"org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateFonts(PreflightContext, PDResources)","org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateFonts(PreflightContext, PDResources)",6.896958786368407e-08,4.1856557557000685e-05
"org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateColorSpaces(PreflightContext, PDPage)","org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateColorSpaces(PreflightContext, PDPage)",1.9243518630333566e-15,4.582157153708439e-07
org.apache.pdfbox.pdmodel.PDDocument.saveIncremental(String),org.apache.pdfbox.pdmodel.PDDocument.saveIncremental(OutputStream),2.736024536853278e-08,1.3438966186318514e-05
"org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingPaint.createContext(ColorModel, Rectangle, Rectangle2D, AffineTransform, RenderingHints)","org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingPaint.createContext(ColorModel, Rectangle, Rectangle2D, AffineTransform, RenderingHints)",1.4228697931682039e-08,1.5167544363550443e-08
"org.apache.pdfbox.pdmodel.graphics.shading.AxialShadingContext.AxialShadingContext(PDShadingType2, ColorModel, AffineTransform, Matrix, int)","org.apache.pdfbox.pdmodel.graphics.shading.AxialShadingContext.AxialShadingContext(PDShadingType2, ColorModel, AffineTransform, Matrix, Rectangle)",3.1480727133913038e-15,1.0966570357014327e-10
"org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext.RadialShadingContext(PDShadingType3, ColorModel, AffineTransform, Matrix, int)","org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingContext.RadialShadingContext(PDShadingType3, ColorModel, AffineTransform, Matrix, Rectangle)",3.415994103316841e-15,1.1632192019220793e-10
org.apache.pdfbox.pdmodel.common.function.PDFunctionType2.eval(float[]),org.apache.pdfbox.pdmodel.common.function.PDFunctionType2.eval(float[]),4.465789570231257e-08,5.6001757087607016e-08
org.apache.pdfbox.cos.COSArray.get(int),org.apache.pdfbox.cos.COSArray.get(int),0.0001267241378263395,0.0013391906442914146
org.apache.pdfbox.pdmodel.common.PDRectangle.getUpperRightY(),org.apache.pdfbox.pdmodel.common.PDRectangle.getUpperRightY(),4.037046977935531e-06,1.5074645169433096e-05
org.apache.pdfbox.pdmodel.common.PDRectangle.getLowerLeftY(),org.apache.pdfbox.pdmodel.common.PDRectangle.getLowerLeftY(),3.6241965595080883e-06,1.09383734801474e-05
org.apache.pdfbox.pdmodel.common.PDRectangle.getUpperRightX(),org.apache.pdfbox.pdmodel.common.PDRectangle.getUpperRightX(),3.2226273892668603e-06,4.22128970769683e-06
org.apache.pdfbox.pdmodel.common.PDRectangle.getLowerLeftX(),org.apache.pdfbox.pdmodel.common.PDRectangle.getLowerLeftX(),4.40745344752223e-06,1.4837028803419602e-05
org.apache.pdfbox.pdmodel.common.COSArrayList.convertFloatCOSArrayToList(COSArray),org.apache.pdfbox.pdmodel.common.COSArrayList.convertFloatCOSArrayToList(COSArray),5.273860713017282e-06,4.4162749381856475e-06
org.apache.pdfbox.pdmodel.graphics.PDFontSetting.getFont(),org.apache.pdfbox.pdmodel.graphics.PDFontSetting.getFont(),5.279642077448128e-07,1.0067849875338596e-08
org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.getX(),org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.getX(),1.5010414817119024e-09,8.249454038466841e-10
org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.getY(),org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.getY(),1.3342591135141299e-09,8.182111572684083e-10
org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.getZ(),org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.getZ(),1.1674767453163574e-09,8.182111572684083e-10
org.apache.pdfbox.pdmodel.graphics.color.PDGamma.getB(),org.apache.pdfbox.pdmodel.graphics.color.PDGamma.getB(),4.3257648647051734e-11,1.6189214789189144e-11
org.apache.pdfbox.pdmodel.graphics.color.PDGamma.getG(),org.apache.pdfbox.pdmodel.graphics.color.PDGamma.getG(),6.056070113694553e-11,1.6998673148588188e-11
org.apache.pdfbox.pdmodel.graphics.PDFontSetting.getFontSize(),org.apache.pdfbox.pdmodel.graphics.PDFontSetting.getFontSize(),5.801141880288797e-10,1.4040521306645326e-11
org.apache.pdfbox.cos.COSArray.indexOfObject(COSBase),org.apache.pdfbox.cos.COSArray.indexOfObject(COSBase),3.6836042831464317e-09,1.1115837312780003e-10
org.apache.pdfbox.pdmodel.graphics.color.PDGamma.getR(),org.apache.pdfbox.pdmodel.graphics.color.PDGamma.getR(),4.3257648647051734e-11,6.247481254194193e-10
org.apache.pdfbox.cos.COSArray.indexOf(COSBase),org.apache.pdfbox.cos.COSArray.indexOf(COSBase),7.326318650829299e-10,2.9941551246851e-11
org.apache.pdfbox.cos.COSArray.toList(),org.apache.pdfbox.cos.COSArray.toList(),8.35238881978736e-09,1.769549195851551e-07
org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getAngles(),org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getAngles(),2.994171678896694e-10,8.256451599899114e-12
org.apache.pdfbox.pdmodel.common.function.PDFunction.eval(COSArray),org.apache.pdfbox.pdmodel.common.function.PDFunction.eval(COSArray),2.948055491763229e-07,9.122975537220905e-13
org.apache.pdfbox.cos.COSArray.size(),org.apache.pdfbox.cos.COSArray.size(),0.000266243656025561,0.004328403674783667
"org.apache.pdfbox.cos.COSArray.getInt(int, int)","org.apache.pdfbox.cos.COSArray.getInt(int, int)",4.3207656393573033e-08,5.804106012358185e-09
org.apache.pdfbox.pdmodel.PDPage.getThreadBeads(),org.apache.pdfbox.pdmodel.PDPage.getThreadBeads(),8.091041546261508e-09,3.3742329410737414e-08
"org.apache.pdfbox.cos.COSArray.getString(int, String)","org.apache.pdfbox.cos.COSArray.getString(int, String)",1.248491182361817e-08,4.738544885604705e-10
"org.apache.pdfbox.cos.COSArray.growToSize(int, COSBase)","org.apache.pdfbox.cos.COSArray.growToSize(int, COSBase)",9.332037737725088e-06,0.0009275004755546104
"org.apache.pdfbox.cos.COSArray.getName(int, String)","org.apache.pdfbox.cos.COSArray.getName(int, String)",9.57442424476966e-09,3.632977235060506e-10
org.apache.pdfbox.cos.COSArray.removeObject(COSBase),org.apache.pdfbox.cos.COSArray.removeObject(COSBase),6.1589058384604025e-09,2.2252395902509745e-10
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDDestination.create(COSBase),org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDDestination.create(COSBase),3.761364549320541e-08,2.080797672718984e-07
org.apache.pdfbox.pdmodel.common.COSArrayList.convertIntegerCOSArrayToList(COSArray),org.apache.pdfbox.pdmodel.common.COSArrayList.convertIntegerCOSArrayToList(COSArray),4.084014560527594e-09,3.5366029970257395e-11
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.getColorOrFourColors(String),org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.getColorOrFourColors(String),1.1784094005065092e-09,7.339938596992783e-10
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDFourColours.PDFourColours(COSArray),org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDFourColours.PDFourColours(COSArray),2.5335874432664112e-09,3.3065114892407784e-11
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.getArrayOfString(String),org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.getArrayOfString(String),4.594574415159271e-09,1.7709269922329052e-10
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserAttributeObject.getOwnerUserProperties(),org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserAttributeObject.getOwnerUserProperties(),1.030851462135546e-09,3.1083690453319476e-11
org.apache.pdfbox.pdmodel.common.COSArrayList.convertCOSNameCOSArrayToList(COSArray),org.apache.pdfbox.pdmodel.common.COSArrayList.convertCOSNameCOSArrayToList(COSArray),5.085921397232267e-09,4.038267418916965e-10
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination.findPageNumber(),org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination.findPageNumber(),7.40088552832609e-10,2.2639058764684895e-11
org.apache.pdfbox.pdmodel.fdf.FDFDictionary.getAnnotations(),org.apache.pdfbox.pdmodel.fdf.FDFDictionary.getAnnotations(),7.506450664179956e-10,3.347876297473097e-09
org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getLineSloaps(),org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getLineSloaps(),2.994171678896694e-10,5.504355013423286e-12
org.apache.pdfbox.pdmodel.fdf.FDFDictionary.getFields(),org.apache.pdfbox.pdmodel.fdf.FDFDictionary.getFields(),7.846170175669676e-09,1.4551611760517873e-10
org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getChangeYs(),org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getChangeYs(),2.994171678896694e-10,8.256451599899114e-12
org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getChangeXs(),org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getChangeXs(),2.994171678896694e-10,8.256451599899114e-12
org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getAreas(),org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getAreas(),2.4604793982175847e-10,6.718790436606211e-12
org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getDistances(),org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.getDistances(),2.994171678896694e-10,5.504355013423286e-12
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.setAttributes(PDDeviceNAttributes),org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.setAttributes(PDDeviceNAttributes),2.6333488172027825e-10,5.287292081703704e-12
org.apache.pdfbox.cos.COSFloat.floatValue(),org.apache.pdfbox.cos.COSFloat.floatValue(),2.1536223628713568e-05,1.4122289167060666e-05
org.apache.pdfbox.pdmodel.common.function.PDFunctionType2.PDFunctionType2(COSBase),org.apache.pdfbox.pdmodel.common.function.PDFunctionType2.PDFunctionType2(COSBase),6.9499588426637545e-09,1.7320361399166167e-08
org.apache.pdfbox.pdmodel.common.function.PDFunctionType3.PDFunctionType3(COSBase),org.apache.pdfbox.pdmodel.common.function.PDFunctionType3.PDFunctionType3(COSBase),1.3068299649799414e-09,6.753796540843383e-11
org.apache.pdfbox.pdmodel.common.function.PDFunctionType0.PDFunctionType0(COSBase),org.apache.pdfbox.pdmodel.common.function.PDFunctionType0.PDFunctionType0(COSBase),1.6038367480159315e-09,7.792839812425623e-11
org.apache.pdfbox.pdmodel.common.function.PDFunction.create(COSBase),org.apache.pdfbox.pdmodel.common.function.PDFunction.create(COSBase),4.137882408861282e-08,4.0573857544111713e-07
org.apache.pdfbox.pdmodel.common.function.PDFunction.getCOSObject(),org.apache.pdfbox.pdmodel.common.function.PDFunction.getCOSObject(),1.8030835308633705e-10,2.5750997194822105e-09
org.apache.pdfbox.pdmodel.common.function.PDFunction.clipToRange(float[]),org.apache.pdfbox.pdmodel.common.function.PDFunction.clipToRange(float[]),1.4291704067289816e-07,1.991359236651047e-07
"org.apache.pdfbox.pdmodel.common.function.PDFunction.clipToRange(float, float, float)",org.apache.pdfbox.pdmodel.common.function.PDFunction.clipToRange(float[]),3.73444656111125e-08,1.991359236651047e-07
org.apache.pdfbox.pdmodel.PDPage.hashCode(),org.apache.pdfbox.pdmodel.PDPage.hashCode(),1.5691215044880736e-11,8.122141425503079e-29
org.apache.pdfbox.pdmodel.PDPage.equals(Object),org.apache.pdfbox.pdmodel.PDPage.equals(Object),3.025292372283648e-11,4.716189103044376e-13
org.apache.pdfbox.util.Matrix.clone(),org.apache.pdfbox.util.Matrix.clone(),3.6037634567625708e-06,2.9041668152331315e-06
org.apache.pdfbox.util.Matrix.Matrix(),org.apache.pdfbox.util.Matrix.Matrix(),5.16130277602001e-05,2.2253850231025452e-05
org.apache.pdfbox.util.Matrix.multiply(Matrix),org.apache.pdfbox.util.Matrix.multiply(Matrix),1.002522803454252e-05,8.550188099179066e-06
"org.apache.pdfbox.util.Matrix.getTranslatingInstance(float, float)","org.apache.pdfbox.util.Matrix.getTranslatingInstance(float, float)",5.844353510693996e-09,5.291988245411778e-12
"org.apache.pdfbox.util.Matrix.getScaleInstance(float, float)","org.apache.pdfbox.util.Matrix.getScaleInstance(float, float)",4.276835961968125e-10,9.945585461454372e-09
org.apache.pdfbox.cos.COSStream.accept(ICOSVisitor),org.apache.pdfbox.cos.COSStream.accept(ICOSVisitor),3.533031555331723e-08,2.6243885961256174e-07
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.findDestinationPage(PDDocument),org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.findDestinationPage(PDDocument),9.669033670421817e-08,1.216657411207253e-07
"org.apache.pdfbox.examples.pdmodel.AddImageToPDF.createPDFFromImage(String, String, String)","org.apache.pdfbox.examples.pdmodel.AddImageToPDF.createPDFFromImage(String, String, String)",1.0226211388280528e-09,6.702556174669337e-11
"org.apache.pdfbox.examples.pdmodel.AddMessageToEachPage.doIt(String, String, String)","org.apache.pdfbox.examples.pdmodel.AddMessageToEachPage.doIt(String, String, String)",2.3614954927410604e-09,1.8028143420571194e-10
org.apache.pdfbox.examples.pdmodel.CreateBlankPDF.main(String[]),org.apache.pdfbox.examples.pdmodel.CreateBlankPDF.main(String[]),5.561059902504641e-11,1.0312494276420785e-09
"org.apache.pdfbox.examples.pdmodel.CreateLandscapePDF.doIt(String, String)","org.apache.pdfbox.examples.pdmodel.CreateLandscapePDF.doIt(String, String)",4.050389348689112e-06,1.0992503605859357e-07
"org.apache.pdfbox.examples.pdmodel.UsingTextMatrix.doIt(String, String)","org.apache.pdfbox.examples.pdmodel.UsingTextMatrix.doIt(String, String)",1.5986433211550259e-09,8.02338799107598e-08
org.apache.pdfbox.pdmodel.common.PDRectangle.getWidth(),org.apache.pdfbox.pdmodel.common.PDRectangle.getWidth(),7.919942901422502e-06,9.061888418162813e-06
org.apache.pdfbox.pdmodel.common.PDRectangle.createRetranslatedRectangle(),org.apache.pdfbox.pdmodel.common.PDRectangle.createRetranslatedRectangle(),4.775617611139807e-16,3.4271280004121375e-09
org.apache.pdfbox.examples.pdmodel.EmbeddedFiles.doIt(String),org.apache.pdfbox.examples.pdmodel.EmbeddedFiles.doIt(String),5.658761100946904e-06,1.1395243191381444e-07
org.apache.pdfbox.examples.signature.CreateSignature.main(String[]),org.apache.pdfbox.examples.signature.CreateSignature.main(String[]),6.217481259088988e-06,6.107232547520813e-11
org.apache.pdfbox.examples.signature.CreateVisibleSignature.main(String[]),org.apache.pdfbox.examples.signature.CreateVisibleSignature.main(String[]),4.389161978161461e-06,4.475737942275562e-11
"org.apache.pdfbox.examples.signature.CreateVisibleSignature.signPDF(File, PDVisibleSigProperties)","org.apache.pdfbox.examples.signature.CreateVisibleSignature.signPDF(File, File, TSAClient, String)",2.8899205560476552e-09,4.411476441361341e-05
org.apache.pdfbox.cos.COSArray.accept(ICOSVisitor),org.apache.pdfbox.cos.COSArray.accept(ICOSVisitor),2.260333282222051e-08,3.486992492352625e-08
org.apache.pdfbox.pdfwriter.COSWriter.visitFromDictionary(COSDictionary),org.apache.pdfbox.pdfwriter.COSWriter.visitFromDictionary(COSDictionary),3.231545068942991e-05,5.960364543992525e-05
org.apache.pdfbox.cos.COSDictionary.accept(ICOSVisitor),org.apache.pdfbox.cos.COSDictionary.accept(ICOSVisitor),1.7370987698655853e-07,4.0902102040120863e-07
org.apache.pdfbox.pdfwriter.COSWriter.doWriteObject(COSBase),org.apache.pdfbox.pdfwriter.COSWriter.doWriteObject(COSBase),5.613131641367119e-06,1.3351457088262776e-05
org.apache.pdfbox.pdfwriter.COSWriter.doWriteTrailer(COSDocument),org.apache.pdfbox.pdfwriter.COSWriter.doWriteTrailer(COSDocument),7.127773000529406e-07,1.1281646912476812e-07
org.apache.pdfbox.cos.COSObject.accept(ICOSVisitor),org.apache.pdfbox.cos.COSObject.accept(ICOSVisitor),1.2494099752823007e-08,1.1418913942669178e-06
org.apache.pdfbox.cos.COSDocument.accept(ICOSVisitor),org.apache.pdfbox.cos.COSDocument.accept(ICOSVisitor),1.2730068520867523e-06,8.645791790959906e-06
org.apache.pdfbox.pdfwriter.COSWriter.write(COSDocument),org.apache.pdfbox.pdfwriter.COSWriter.write(COSDocument),9.448112740788168e-08,1.3790241356961987e-08
org.apache.pdfbox.pdfwriter.COSStandardOutputStream.writeEOL(),org.apache.pdfbox.pdfwriter.COSStandardOutputStream.writeEOL(),6.714895331536817e-07,9.909225259629744e-07
"org.apache.pdfbox.pdfwriter.COSWriter.writeXrefRange(long, long)","org.apache.pdfbox.pdfwriter.COSWriter.writeXrefRange(long, long)",2.2236868464151205e-08,9.915327873107118e-10
org.apache.pdfbox.pdfwriter.COSWriter.doWriteHeader(COSDocument),org.apache.pdfbox.pdfwriter.COSWriter.doWriteHeader(COSDocument),3.762233796625636e-08,2.0228225322624477e-08
org.apache.pdfbox.pdfwriter.COSWriter.visitFromDocument(COSDocument),org.apache.pdfbox.pdfwriter.COSWriter.visitFromDocument(COSDocument),8.393412704557878e-06,3.527653426353491e-05
"org.apache.pdfbox.pdfwriter.COSWriter.doWriteXRefInc(COSDocument, long)","org.apache.pdfbox.pdfwriter.COSWriter.doWriteXRefInc(COSDocument, long)",1.2843014036338052e-07,4.963663996440506e-07
org.apache.pdfbox.pdfwriter.COSWriter.addXRefEntry(COSWriterXRefEntry),org.apache.pdfbox.pdfwriter.COSWriter.addXRefEntry(COSWriterXRefEntry),3.5231138096514803e-09,4.39775990337997e-09
org.apache.pdfbox.pdfwriter.COSWriter.writeXrefEntry(COSWriterXRefEntry),org.apache.pdfbox.pdfwriter.COSWriter.writeXrefEntry(COSWriterXRefEntry),3.2190517649064804e-07,1.3529930756304766e-07
"org.apache.pdfbox.pdmodel.PDDocument.addSignatureField(List<PDSignatureField>, SignatureInterface, SignatureOptions)","org.apache.pdfbox.pdmodel.PDDocument.addSignatureField(List<PDSignatureField>, SignatureInterface, SignatureOptions)",8.528213792993658e-10,1.5841650991586582e-08
org.apache.pdfbox.pdmodel.PDDocument.save(String),org.apache.pdfbox.pdmodel.PDDocument.save(String),1.5256419548453622e-05,3.933420836333888e-06
org.apache.pdfbox.pdmodel.PDDocument.save(File),org.apache.pdfbox.pdmodel.PDDocument.save(File),1.7597233313417828e-06,2.6736324147830535e-05
"org.apache.pdfbox.pdmodel.PDDocument.addSignature(PDSignature, SignatureInterface)","org.apache.pdfbox.pdmodel.PDDocument.addSignature(PDSignature, SignatureInterface)",3.8054944621153055e-16,1.4542139702236819e-08
org.apache.pdfbox.pdmodel.fdf.FDFDocument.save(File),org.apache.pdfbox.pdmodel.fdf.FDFDocument.save(File),2.9016318979934604e-20,1.4609028526798013e-21
org.apache.pdfbox.pdmodel.fdf.FDFDocument.save(String),org.apache.pdfbox.pdmodel.fdf.FDFDocument.save(String),3.112063052710071e-16,1.6526435906305234e-08
org.apache.pdfbox.pdmodel.fdf.FDFDocument.save(OutputStream),org.apache.pdfbox.pdmodel.fdf.FDFDocument.save(OutputStream),8.398431940258833e-08,8.916584572275423e-09
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.getTemplateAppearanceStream(),org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.getTemplateAppearanceStream(),4.3016764107246195e-16,2.914592373334039e-16
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties.buildSignature(),org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigProperties.buildSignature(),4.06267188885198e-07,5.383055570175755e-07
org.apache.pdfbox.examples.pdmodel.ExtractMetadata.main(String[]),org.apache.pdfbox.examples.pdmodel.ExtractMetadata.main(String[]),1.5763269195812768e-09,1.1702881345877695e-10
org.apache.pdfbox.pdfwriter.COSWriter.visitFromString(COSString),org.apache.pdfbox.pdfwriter.COSWriter.visitFromString(COSString),1.805692332924219e-07,1.1067589582104086e-06
org.apache.pdfbox.cos.COSString.accept(ICOSVisitor),org.apache.pdfbox.cos.COSString.accept(ICOSVisitor),3.795167787526714e-08,9.367044664290586e-08
"org.apache.pdfbox.pdmodel.encryption.PublicKeySecurityHandler.prepareForDecryption(PDEncryptionDictionary, COSArray, DecryptionMaterial)","org.apache.pdfbox.pdmodel.encryption.PublicKeySecurityHandler.prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",9.630017109237485e-06,6.671534842827123e-06
org.apache.pdfbox.pdmodel.encryption.PublicKeySecurityHandler.prepareDocumentForEncryption(PDDocument),org.apache.pdfbox.pdmodel.encryption.PublicKeySecurityHandler.prepareDocumentForEncryption(PDDocument),2.897557877978233e-05,0.00037983300300723286
"org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decryptDictionary(COSDictionary, long, long)","org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decryptDictionary(COSDictionary, long, long)",5.514389148344131e-10,7.53560978804861e-06
"org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptData(long, long, InputStream, OutputStream)","org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptData(long, long, InputStream, OutputStream, boolean)",1.2353952767056306e-11,0.00033767286537183616
"org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decryptString(COSString, long, long)","org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decryptString(COSString, long, long)",4.3916353919348145e-05,4.0458842763375755e-06
"org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptData(long, long, InputStream, OutputStream, boolean)","org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptData(long, long, InputStream, OutputStream, boolean)",0.00033131296152608374,0.00033767286537183616
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.computeOwnerPassword(byte[], byte[], int, int)","org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.computeOwnerPassword(byte[], byte[], int, int)",1.0364831574313776e-07,9.209192729078922e-08
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.isOwnerPassword(String, byte[], byte[], int, byte[], int, int, boolean)","org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.isOwnerPassword(String, byte[], byte[], int, byte[], int, int, boolean)",3.8379966585045915e-20,7.354022470888204e-24
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.isUserPassword(String, byte[], byte[], int, byte[], int, int, boolean)","org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.isUserPassword(String, byte[], byte[], int, byte[], int, int, boolean)",2.0568897257525245e-22,6.180693661396292e-24
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.prepareForDecryption(PDEncryptionDictionary, COSArray, DecryptionMaterial)","org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.prepareForDecryption(PDEncryption, COSArray, DecryptionMaterial)",1.4948929438696507e-07,2.3752355693934527e-05
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.isUserPassword(byte[], byte[], byte[], int, byte[], int, int, boolean)","org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.isUserPassword(byte[], byte[], byte[], int, byte[], int, int, boolean)",4.68223073558003e-08,2.0762889704048537e-06
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.isOwnerPassword(byte[], byte[], byte[], int, byte[], int, int, boolean)","org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.isOwnerPassword(byte[], byte[], byte[], int, byte[], int, int, boolean)",2.081641106604597e-08,2.6123790187624094e-06
org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.prepareDocumentForEncryption(PDDocument),org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.prepareDocumentForEncryption(PDDocument),1.6456525626200198e-09,9.611574800379618e-06
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.computeEncryptedKey(byte[], byte[], int, byte[], int, int, boolean)","org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.computeEncryptedKey(byte[], byte[], byte[], byte[], byte[], int, byte[], int, int, boolean, boolean)",5.82541435333714e-07,5.932315710707277e-06
"org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.computeUserPassword(byte[], byte[], int, byte[], int, int, boolean)","org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.computeUserPassword(byte[], byte[], int, byte[], int, int, boolean)",6.846718310188958e-07,6.669225277990232e-07
org.apache.pdfbox.pdmodel.PDDocument.protect(ProtectionPolicy),org.apache.pdfbox.pdmodel.PDDocument.protect(ProtectionPolicy),3.1634164129991855e-07,8.667826605955432e-06
org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.addRecipient(PublicKeyRecipient),org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.addRecipient(PublicKeyRecipient),2.0842807252390706e-11,9.85621063930356e-12
