Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description
CXF,CXF-3384,Create one http transport that is always present and delegates to the actual http transport,Improvement,Closed,Major,Fixed,Christian Schneider,Christian Schneider,Christian Schneider,3/9/2011 9:08,,8/8/2011 14:43,4/20/2011 10:09,,2.4,,,0,0,,,,,,,,,"Problem: 
Currently we have three server side http transports: Servlet, Jetty and Osgi. They each register for the same transport URIs. So only one of them may be present at a time. So it is necessary for usersto import a special spring context like cxf-servlet.xml for each transport. 

Additionally it is difficult to for example test with jetty and run with servlet in production using the same code. It is also not possible to publish some services using a servlet and others using a sperate port using jetty. 

Solution: 
So to make things easier and more flexible we should register a delegating http transport that analyzes the endpoint url and delegates to the correct transport factory. So if the url contains a server name then jetty should be used. If not then the servlet transport should be used. Optionally an OSGi environment should also be detected and then the OSGi servlet transport should be used instead of the normal servlet transport 
"
CXF,CXF-3385,Add a new option in WSD2Java to skip the generate the type classes from schema,New Feature,Closed,Major,Fixed,Willem Jiang,Willem Jiang,Willem Jiang,3/9/2011 12:26,,4/18/2011 12:42,4/6/2011 11:39,,"2.4, 2.3.4",Tooling,,0,0,,,,,,,,,"In some cases where the schemas are not inluded in all wsdl's directly or indirectly it's painful to have separate build sections in plugin or wsdl2java commandlines since xjc would make codegen fail if it doesn't find the schmea on which customization is to be applied is not part of any direct/indirect import in any wsdl when one specify wsdl's with wildcard or filter. 
If the codegen plugin can give option to specify disabling code generation for schemas it will be helpful to have more control over code generation and jaxb customization on schema. 
"
CXF,CXF-3386,java.util.Locale does not have a no-arg default constructor,Bug,Closed,Major,Not A Problem,Unassigned,Prasad Deshpande,Prasad Deshpande,3/9/2011 12:37,,4/18/2011 12:47,3/14/2011 23:28,"2.2.6, 2.3.3",Invalid,,,0,0,,,,,,,,"jboss 6, cxf 2.2.6, cxf 2.3.3, jdk 1.6.0_22, windows xp","Hi, 

I'm getting an issue when try to deploy on jboss 6. This works well with Jboss 5.1.0.GA version with no problem. Bus as soon as I try to port it to Jboss6, I'm getting this error, Not sure if it is related to CXF/JBoss. 

Error is: 
Caused by: com.sun.xml.bind.v2.runtime.IllegalAnnotationsException: 1 counts of IllegalAnnotationExceptions 
java.util.Locale does not have a no-arg default constructor. 
this problem is related to the following location: 
at java.util.Locale 
at private java.util.Locale com.client.api.wsapi.jaxws_asm.Translate.arg1 
at com.client.api.wsapi.jaxws_asm.Translate 

at com.sun.xml.bind.v2.runtime.IllegalAnnotationsException$Builder.check(IllegalAnnotationsException.java:102) 
at com.sun.xml.bind.v2.runtime.JAXBContextImpl.getTypeInfoSet(JAXBContextImpl.java:472) 
at com.sun.xml.bind.v2.runtime.JAXBContextImpl.<init>(JAXBContextImpl.java:302) 
at com.sun.xml.bind.v2.runtime.JAXBContextImpl$JAXBContextBuilder.build(JAXBContextImpl.java:1136) 
at com.sun.xml.bind.v2.ContextFactory.createContext(ContextFactory.java:154) 
at com.sun.xml.bind.v2.ContextFactory.createContext(ContextFactory.java:121) 
at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) 
at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) 
at java.lang.reflect.Method.invoke(Method.java:597) 
at javax.xml.bind.ContextFinder.newInstance(ContextFinder.java:202) 
at javax.xml.bind.ContextFinder.find(ContextFinder.java:363) 
at javax.xml.bind.JAXBContext.newInstance(JAXBContext.java:574) 
at org.apache.cxf.jaxb.JAXBDataBinding.createContext(JAXBDataBinding.java:557) 
at org.apache.cxf.jaxb.JAXBDataBinding.createJAXBContextAndSchemas(JAXBDataBinding.java:497) 
at org.apache.cxf.jaxb.JAXBDataBinding.initialize(JAXBDataBinding.java:324) 
... 105 more 


I read Dan's post at http://www.mail-archive.com/dev@cxf.apache.org/msg02648.html But here, I'm surely using CXF & Locale is a parameter to a method that I'm exposing as webmethod. So not sure what is the problem. This works fine with Jboss 5. and issue is same with cxf 2.3.3. 
"
CXF,CXF-3387,Provide JAX-RS resource for users be able to download log files via browsers,Task,Closed,Major,Won't Fix,Unassigned,Sergey Beryozkin,Sergey Beryozkin,3/9/2011 13:42,,4/10/2017 19:04,4/4/2017 16:59,2.4,Invalid,Management,,0,1,,,,,,,,,"LogBrowser will let people check log files. However in some case people may just want to get the actual file. Providing a JAX-RS resource which can serve the individual log files may be a good alternative to: 
- reading the files on the local system which may not be easy to get to 
- pushing log entries to consoles 

JAX-RS module might need to be enhanced for multipart/form-data writes be supported for browsers..."
CXF,CXF-3388,Expose CXF JMX MBeans as the JAX-RS resources,New Feature,Closed,Major,Won't Fix,Unassigned,Sergey Beryozkin,Sergey Beryozkin,3/9/2011 17:28,,4/10/2017 19:04,4/4/2017 17:01,,Invalid,Management,,1,2,,,,,,,,,"The JAX-RS application exposing CXF JMX MBeans over HTTP needs to be added to the rt/management-web component. 
This application should follow the best ideas expressed in the following blog entry : 

http://blogs.sun.com/jmxnetbeans/entry/restful_access_to_jmx_instrumentation1 

A more complete list of links is here: 

http://mail-archives.apache.org/mod_mbox/cxf-users/201102.mbox/%3C2443D95470D8D8449B8CF1984400858702600EDA@exchange2.corp.ebates.com%3E 

See also 

http://mail-archives.apache.org/mod_mbox/cxf-users/201102.mbox/%3C2443D95470D8D8449B8CF19844008587034ED4A2@exchange2.corp.ebates.com%3E"
CXF,CXF-3389,Integrate CXF JAX-RS with EJB,New Feature,Closed,Major,Fixed,Unassigned,Sergey Beryozkin,Sergey Beryozkin,3/9/2011 17:38,,11/1/2011 2:11,10/25/2011 16:47,,"2.5, 2.4.4",JAX-RS,,0,0,,,,,,,,,"One of the JAX-RS 1.1 requirements is to support EJB[1]: 

""In a product that also supports EJB, an implementation MUST support use of stateless and singleton session beans as root resource classes, providers and Application subclasses in a Web application. JAX-RS annotations MAY be applied to a bean's local interface or directly to a no-interface bean. If an ExceptionMapper for a EJBException or subclass is not included with an application then Exceptions thrown by an EJB resource class or provider method MUST be treated as EJB application exceptions: the embedded cause of the EJBException MUST be unwrapped and processed as described in section 3.3.4."" 

[1] http://jcp.org/aboutJava/communityprocess/maintenance/jsr311/311changelog.1.1.html"
CXF,CXF-3390,Field value from previous request is recycled when field is absent in new request,Bug,Closed,Critical,Fixed,Sergey Beryozkin,Ben Noordhuis,Ben Noordhuis,3/10/2011 0:01,,4/18/2011 12:50,3/10/2011 17:40,2.4,2.4,JAX-RS,,0,0,,,,,,,,,"This was tested against 2.3.1 and HEAD. 

Consider this class: 
{code} 
@Path(""/test"") 
public class Test { 
@QueryParam(""q"") private String q; 

@GET 
public void test() { 
System.err.println(q); 
} 
} 
{code} 
Now consider this test case: 
{noformat} 
$ curl http://localhost:8080/test # prints ""null"" 
$ curl http://localhost:8080/test?q=foo # prints ""foo"" 
$ curl http://localhost:8080/test # prints ""foo"" ! 
{noformat} 
This is a serious bug because it leaks information. It's not specific to @QueryParam, the other annotations have the same problem. 

I discovered it in a resource that is used for authentication: after logging in once, I could log in again without providing a username and password!"
CXF,CXF-3391,Provide a better support for extra JAXB classes and add more tests,Improvement,Closed,Major,Fixed,Sergey Beryozkin,Sergey Beryozkin,Sergey Beryozkin,3/10/2011 13:52,,4/18/2011 12:42,3/10/2011 13:56,"2.3.3, 2.4","2.4, 2.3.4",JAX-RS,,0,0,,,,,,,,,
CXF,CXF-3392,Update FormEncodingProvider to support org.apache.cxf.jaxrs.ext.form.Form,Improvement,Closed,Minor,Fixed,Sergey Beryozkin,Glen Mazza,Glen Mazza,3/10/2011 17:12,,4/18/2011 12:44,4/8/2011 14:31,,"2.4, 2.3.4",JAX-RS,,0,0,,,,,,,,,"Minor syntactical change, but would allow us to code per-Form object, like Jersey here: 

@Produces(""application/x-www-form-urlencoded"") 
@GET 
public Form getFormURLEncodedRep( 

@PathParam(""arg1"")String arg1, 
@PathParam(""arg2"")String arg2) { 
Form urlProps = new Form(); 

urlProps.add(""representation"", ""FormURLEncodedRepresentation""); 
urlProps.add(""name"", ""Master Duke""); 
urlProps.add(""sex"", ""male""); 
urlProps.add(""arg1"", arg1); 
urlProps.add(""arg2"", arg2); 
return urlProps; 
} 


instead of the present MetadataMap (with CXF): 


@Produces(""application/x-www-form-urlencoded"") 
@GET 
public MultivaluedMap<String, String> getFormURLEncodedRep( 
@PathParam(""arg1"")String arg1, 
@PathParam(""arg2"")String arg2) { 
MultivaluedMap<String, String> urlProps = new MetadataMap<String, String>(); 
urlProps.add(""representation"", ""FormURLEncodedRepresentation""); 
urlProps.add(""name"", ""Master Duke""); 
urlProps.add(""sex"", ""male""); 
urlProps.add(""arg1"", arg1); 
urlProps.add(""arg2"", arg2); 
return urlProps; 
} 

See conversion note #8 here: http://www.jroller.com/gmazza/entry/jersey_samples_on_cxf"
CXF,CXF-3393,Add fork mode for cxf-codegen-plugin,Improvement,Closed,Major,Fixed,Daniel Kulp,Daniel Kulp,Daniel Kulp,3/10/2011 18:02,,4/18/2011 12:42,3/10/2011 18:20,,2.4,Tooling,,0,0,,,,,,,,,
CXF,CXF-3394,Implement WS-MetadataExchange,New Feature,Closed,Major,Fixed,Daniel Kulp,Daniel Kulp,Daniel Kulp,3/11/2011 22:47,,8/28/2012 17:44,6/8/2012 18:37,,2.5,WS-* Components,,0,1,,,,,,,"CXF-4321, CXF-4308",,
CXF,CXF-3395,cxf transfer hashmap can't be chinese word,Bug,Closed,Critical,Fixed,Unassigned,kakashi,kakashi,3/13/2011 11:18,,4/18/2011 12:42,4/2/2011 0:53,2.3.3,2.3.4,JAX-WS Runtime,,0,0,,,,,,,,spring 3.0+dwr3.0+jdk5+tomcat6,"hi cxf team: 
i use cxf2.3.3 in my project,and i tansfer the hashmap through cxf client to server(i use the example of apache-cxf-2.3.2,the java_first_jaxws project in official promulgate package) .firstly it run normally,but when i put some chinese word(not englist word) to hashmap 
i modify the HelloWorldImpl.java(the official example project file,java_first_jaxws is the project name) function just like this: 
HelloWorldImpl.java 
public Map<Integer, User> getUsers() { 
Map<Integer, User> usersForMap = new LinkedHashMap<Integer, User>(); 
//??bug ?? bug 
usersForMap.put(1, new UserImpl(""yhb??bug"")); //-->when total english word,it run ok,when some chinese word here the cxf tell error to me. 
usersForMap.put(2, new UserImpl(""wybl"")); 
System.out.println(""getUsers called""); 
return usersForMap; 
} 

it' seem the marshal and unmarshal crash and tell fllow error(englisth word in hashmap seem runs ok): 
org.apache.cxf.interceptor.Fault: Marshalling Error: null 
at org.apache.cxf.jaxb.JAXBEncoderDecoder.unmarshalWithBridge(JAXBEncoderDecoder.java:327) 
at org.apache.cxf.jaxb.io.DataReaderImpl.read(DataReaderImpl.java:124) 
at org.apache.cxf.interceptor.DocLiteralInInterceptor.getPara(DocLiteralInInterceptor.java:251) 
at org.apache.cxf.interceptor.DocLiteralInInterceptor.handleMessage(DocLiteralInInterceptor.java:127) 
at org.apache.cxf.phase.PhaseInterceptorChain.doIntercept(PhaseInterceptorChain.java:255) 
at org.apache.cxf.endpoint.ClientImpl.onMessage(ClientImpl.java:755) 
at org.apache.cxf.transport.http.HTTPConduit$WrappedOutputStream.handleResponseInternal(HTTPConduit.java:2335) 
at org.apache.cxf.transport.http.HTTPConduit$WrappedOutputStream.handleResponse(HTTPConduit.java:2193) 
at org.apache.cxf.transport.http.HTTPConduit$WrappedOutputStream.close(HTTPConduit.java:2037) 
at org.apache.cxf.io.CacheAndWriteOutputStream.postClose(CacheAndWriteOutputStream.java:47) 
at org.apache.cxf.io.CachedOutputStream.close(CachedOutputStream.java:188) 
at org.apache.cxf.transport.AbstractConduit.close(AbstractConduit.java:56) 
at org.apache.cxf.transport.http.HTTPConduit.close(HTTPConduit.java:697) 
at org.apache.cxf.interceptor.MessageSenderInterceptor$MessageSenderEndingInterceptor.handleMessage(MessageSenderInterceptor.java:62) 
at org.apache.cxf.phase.PhaseInterceptorChain.doIntercept(PhaseInterceptorChain.java:255) 
at org.apache.cxf.endpoint.ClientImpl.invoke(ClientImpl.java:516) 
at org.apache.cxf.endpoint.ClientImpl.invoke(ClientImpl.java:313) 
at org.apache.cxf.endpoint.ClientImpl.invoke(ClientImpl.java:265) 
at org.apache.cxf.frontend.ClientProxy.invokeSync(ClientProxy.java:73) 
at org.apache.cxf.jaxws.JaxWsClientProxy.invoke(JaxWsClientProxy.java:124) 
at $Proxy61.getMapByCXFDocument(Unknown Source) 
at com.webservice.cxf.CxfSoapAction.runWebService(CxfSoapAction.java:77) 
at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) 
at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) 
at java.lang.reflect.Method.invoke(Method.java:592) 
at org.directwebremoting.impl.DefaultRemoter$1.doFilter(DefaultRemoter.java:740) 
at org.directwebremoting.impl.DefaultRemoter.execute(DefaultRemoter.java:744) 
at org.directwebremoting.impl.DefaultRemoter.execute(DefaultRemoter.java:593) 
at org.directwebremoting.dwrp.BaseCallHandler.handle(BaseCallHandler.java:90) 
at org.directwebremoting.servlet.UrlProcessor.handle(UrlProcessor.java:120) 
at org.directwebremoting.servlet.DwrServlet.doPost(DwrServlet.java:141) 
at javax.servlet.http.HttpServlet.service(HttpServlet.java:637) 
at javax.servlet.http.HttpServlet.service(HttpServlet.java:717) 
at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:290) 
at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206) 
at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:88) 
at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:76) 
at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235) 
at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206) 
at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:233) 
at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:191) 
at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:128) 
at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:102) 
at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:109) 
at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:286) 
at org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:845) 
at org.apache.coyote.http11.Http11Protocol$Http11ConnectionHandler.process(Http11Protocol.java:583) 
at org.apache.tomcat.util.net.JIoEndpoint$Worker.run(JIoEndpoint.java:447) 
at java.lang.Thread.run(Thread.java:595) 
Caused by: java.lang.reflect.UndeclaredThrowableException 
at $Proxy74.unmarshal(Unknown Source) 
at org.apache.cxf.jaxb.JAXBEncoderDecoder.unmarshalWithBridge(JAXBEncoderDecoder.java:312) 
... 49 more 
Caused by: java.lang.reflect.InvocationTargetException 
at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) 
at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) 
at java.lang.reflect.Method.invoke(Method.java:592) 
at org.apache.cxf.common.util.ReflectionInvokationHandler.invoke(ReflectionInvokationHandler.java:52) 
... 51 more 
Caused by: javax.xml.bind.UnmarshalException 
- with linked exception: 
[javax.xml.stream.XMLStreamException: Invalid byte 1 of 1-byte UTF-8 sequence.] 
at com.sun.xml.bind.v2.runtime.unmarshaller.UnmarshallerImpl.handleStreamException(UnmarshallerImpl.java:426) 
at com.sun.xml.bind.v2.runtime.unmarshaller.UnmarshallerImpl.unmarshal0(UnmarshallerImpl.java:362) 
at com.sun.xml.bind.v2.runtime.BridgeImpl.unmarshal(BridgeImpl.java:120) 
at com.sun.xml.bind.v2.runtime.BridgeAdapter.unmarshal(BridgeAdapter.java:124) 
at com.sun.xml.bind.api.Bridge.unmarshal(Bridge.java:233) 
... 56 more 
Caused by: javax.xml.stream.XMLStreamException: Invalid byte 1 of 1-byte UTF-8 sequence. 
at com.sun.xml.stream.XMLReaderImpl.next(XMLReaderImpl.java:560) 
at org.apache.cxf.staxutils.DepthXMLStreamReader.next(DepthXMLStreamReader.java:220) 
at com.sun.xml.bind.v2.runtime.unmarshaller.StAXStreamConnector.bridge(StAXStreamConnector.java:192) 
at com.sun.xml.bind.v2.runtime.unmarshaller.UnmarshallerImpl.unmarshal0(UnmarshallerImpl.java:360) 
... 59 more 

i think this is a terrible bug in transfer hashmap,and i don't know how to resolve this.can you fix the bug or tell me some solution,my email:wqbz@foxmail.com 
thank you very much"
CXF,CXF-3396,InstrumentationManager not registering correctly in the standalone mode (i.e. when not using the framework's server),Bug,Closed,Major,Fixed,Daniel Kulp,Akitoshi Yoshida,Akitoshi Yoshida,3/13/2011 20:47,,4/18/2011 12:42,3/14/2011 16:32,2.3.3,"2.4, 2.3.4",Management,,0,0,,7200,7200,,0%,,,,"This problem only affects the standalone setup (i.e., not using the framework's server). 

In short, the init method of org.apache.cxf.management.jmx.InstrumentationManagerImpl class has the problem when it is running in the standalone mode. This problem causes each instance of this InstrumentationManagerImpl to instantiate a new MBeanServer because the lookup into MBeanServerFactory.findMBeanServer is done by using the wrong argument. This problem also causes only one CXF bus bean to be shown at the JXM console even if there are more bus beans registered. 

The problem is described in the mail thread 
http://cxf.547215.n5.nabble.com/RE-Odd-behavior-in-CXF-s-JMX-IntrumentationManagerImpl-td3425598.html 

Regards, Aki"
CXF,CXF-3397,ServiceConstructionException: Could not resolve a binding for http://schemas.xmlsoap.org/wsdl/soap/,Bug,Closed,Major,Fixed,Willem Jiang,Arul Dhesiaseelan,Arul Dhesiaseelan,3/14/2011 5:26,,4/18/2011 12:42,3/16/2011 3:31,2.3.3,2.3.4,"Soap Binding, Transports",,0,0,,,,,,,,Windows 7/JDK 1.6 Update 24,"I get the following exception when I deploy a JAXWS and JAXRS service using the CXF Jetty transport. 

Mar 13, 2011 11:10:17 PM org.apache.cxf.endpoint.ServerImpl initDestination 
INFO: Setting the server's publish address to be http://localhost:9090/echo-rest 
Mar 13, 2011 11:10:17 PM org.eclipse.jetty.util.log.Slf4jLog info 
INFO: jetty-7.2.2.v20101205 
Mar 13, 2011 11:10:17 PM org.eclipse.jetty.util.log.Slf4jLog info 
INFO: Started SelectChannelConnector@localhost:9090 
Mar 13, 2011 11:10:17 PM org.apache.cxf.service.factory.ReflectionServiceFactoryBean buildServiceFromClass 
INFO: Creating Service {http://example.com}EchoServiceService from class org.demo.EchoService 
REST Server started @ http://localhost:9090/echo-rest 
Exception in thread ""main"" org.apache.cxf.service.factory.ServiceConstructionException: Could not resolve a binding for http://schemas.xmlsoap.org/wsdl/soap/ 
at org.apache.cxf.frontend.AbstractWSDLBasedEndpointFactory.createBindingInfo(AbstractWSDLBasedEndpointFactory.java:349) 
at org.apache.cxf.jaxws.JaxWsServerFactoryBean.createBindingInfo(JaxWsServerFactoryBean.java:166) 
at org.apache.cxf.frontend.AbstractWSDLBasedEndpointFactory.createEndpointInfo(AbstractWSDLBasedEndpointFactory.java:251) 
at org.apache.cxf.frontend.AbstractWSDLBasedEndpointFactory.createEndpoint(AbstractWSDLBasedEndpointFactory.java:147) 
at org.apache.cxf.frontend.ServerFactoryBean.create(ServerFactoryBean.java:148) 
at org.apache.cxf.jaxws.JaxWsServerFactoryBean.create(JaxWsServerFactoryBean.java:183) 
at org.demo.Main.main(Main.java:40) 
at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) 
at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) 
at java.lang.reflect.Method.invoke(Method.java:597) 
at com.intellij.rt.execution.application.AppMain.main(AppMain.java:115) 
Caused by: org.apache.cxf.BusException: No binding factory for namespace http://schemas.xmlsoap.org/wsdl/soap/ registered. 
at org.apache.cxf.binding.BindingFactoryManagerImpl.getBindingFactory(BindingFactoryManagerImpl.java:120) 
at org.apache.cxf.frontend.AbstractWSDLBasedEndpointFactory.createBindingInfo(AbstractWSDLBasedEndpointFactory.java:337) 
... 11 more 



This exception goes away, when I do not exclude spring-web in the maven dependency: 

<dependency> 
<groupId>org.apache.cxf</groupId> 
<artifactId>cxf-rt-transports-http-jetty</artifactId> 
<version>2.3.3</version> 
<exclusions> 
<exclusion> 
<groupId>org.springframework</groupId> 
<artifactId>spring-web</artifactId> 
</exclusion> 
</exclusions> 
</dependency> 

I believe Spring is not a requirement for this Jetty transport module. Could someone clarify this behavior? I am attaching a sample maven project that reproduces this problem. I have checked JIRA and CXF-2284 sounds very similar to this, not sure if I can comment on a closed JIRA, so opened a new one."
CXF,CXF-3398,JMX Naming issue - cannot register the mutil endpoints with same service bean,Bug,Closed,Major,Fixed,Daniel Kulp,David Liu,David Liu,3/14/2011 9:58,,4/18/2011 12:42,3/16/2011 3:38,,2.3.4,"Core, Management",,0,1,,,,,,,,,"It looks like there is bug in CXF that it cannot register two different Endpoint to JMX if both has a same service bean (although we deploy both endpoint on different url.). Please see my example below, it will throw the exception *javax.management.InstanceAlreadyExistsException*. I think the issue is that cxf is using 

I have two suggestions: 
* Can we short the JMX namespace and its name for cxf endpoint? It likes okay in visualvm, however, it will become a really long name when we use command-line interface of jmx, e.g. jmxsh. 
* Can CXF allow the user to customize the JMX name space and JMX endpoint name? 


{code} 
public static void main(String[] args) throws Throwable { 

InstrumentationManagerImpl im = new InstrumentationManagerImpl(); 
im.setBus(BusFactory.getDefaultBus()); 
im.setEnabled(true); 
im.setServer(ManagementFactory.getPlatformMBeanServer()); 
im.init(); 
im.register(); 

HelloWorldImpl helloworldImpl1 = new HelloWorldImpl(); 
ServerFactoryBean svrFactory = new ServerFactoryBean(); 
svrFactory.setAddress(""http://localhost:9000/Hello""); 
svrFactory.setServiceBean(helloworldImpl1); 
svrFactory.create(); 

HelloWorldImpl helloworldImpl2 = new HelloWorldImpl(); 
ServerFactoryBean svrFactory2 = new ServerFactoryBean(); 
svrFactory2.setAddress(""http://localhost:9000/Hello2""); 
svrFactory2.setServiceBean(helloworldImpl2); 
svrFactory2.create(); 

System.out.println(""Server ready...""); 

Thread.sleep(5 * 60 * 1000); 
System.out.println(""Server exiting""); 
System.exit(0); 
} 
{code}"
CXF,CXF-3399,"When using ResponseBuilder to create Response of multiparts, the boundary attribute in the Content-Type Header is missing",Bug,Closed,Major,Not A Problem,Sergey Beryozkin,Avshalom Yeshurun,Avshalom Yeshurun,3/14/2011 14:42,,4/18/2011 12:47,3/21/2011 15:07,2.3.3,Invalid,JAX-RS,,0,0,,2419200,2419200,,0%,,,"XP 2002 SP-3, JDK 1.6.0.17, cxf-2.3.3,","Hello, 
We have implemented the following method while the output of the Response should be a multipart message. 

@POST 
@Path(""{destinationAddress}/messages/payloads"") 
@Consumes(""application/xml"") 
@Produces({""multipart/related"", ""multipart/mixed"", ""multipart/form-data""}) 
public Response postMailboxMessagesPayloadRequest(@Context HttpServletRequest request, 
@PathParam(""destinationAddress"") String destinationAddress, 
@Context ServletContext servletContext, 
JAXBElement<MailboxMessagesPayload> jAXBElement) { 
try{ 
List<Attachment> attachments = ((MultipartBody)mwMailboxMessagesPayloadResponse.getBody()).getAllAttachments(); 
MultipartBody multipartBody = new MultipartBody(attachments); 
ResponseBuilder responseBuilder = Response.status(HttpURLConnection.HTTP_OK); 
responseBuilder.type(multipartBody.getType() 
responseBuilder.entity(multipartBody); 
Response response = responseBuilder.build(); 
return response; 
} 
catch(Exception e){ 
} 

The thing is that no matter what we do, we can not have the 'boundary' which is determined by the CXF engine to appear in the Content-Type on the main header. 
As a result no Client will be able to parse the returned message. 
If we try to manually set the Content-Type header while giving it our own 'boundary', the result is that a different boundary is generated for the actual message, while the boundary we set is not the same. 
"
CXF,CXF-3400,Spring request-scoped beans can not have context and parameter properties injected,Bug,Closed,Major,Fixed,Sergey Beryozkin,Sergey Beryozkin,Sergey Beryozkin,3/14/2011 17:00,,4/18/2011 12:42,3/14/2011 17:35,"2.3.3, 2.4","2.4, 2.3.4",JAX-RS,,0,0,,,,,,,,,
CXF,CXF-3401,soap.env.ns.map cannot be set on enpoint,Bug,Closed,Major,Fixed,Daniel Kulp,Daniel Kulp,Daniel Kulp,3/14/2011 17:52,,4/18/2011 12:42,3/14/2011 18:30,2.3.3,"2.4, 2.3.4",Soap Binding,,0,0,,,,,,,,,"
The soap.env.ns.map namespace map is only looked up on the message itself. It's not treated as a contextual property. Thus, it cannot be set on a jaxws:endpoint and have it properly picked up."
CXF,CXF-3402,http://util.java in WSDL,Bug,Closed,Minor,Fixed,Daniel Kulp,Jara Cesnek,Jara Cesnek,3/15/2011 9:59,,4/18/2011 12:44,3/15/2011 18:50,2.3.2,2.4,Aegis Databinding,,0,0,,,,,,,,,"For SEI: 
{code} 
@WebService 
public interface IStringSl { 
void storeStrings(@WebParam(name = ""stringsToStore"") List<DTOtra_string> stringToStore); 
} 

@XmlType ( name = ""DtoString"") 
public class DTOtra_string { 
.... 
} 
{code} 

there is many http://util.java namespaces in WSDL. 

Maybe this is bug maybe not? I dont know. 
But I expect same wsdl as List<> is replaces with array. 
WSDL with array is more clean. 

*Fortunately XML on-the-wire is almost same in booth cases.* 
And our customers can consume booth without reimporting changed WSDL. 

Xml with array. 
{code} 
<soapenv:Envelope xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:sl=""http://sl.tra.modules.daisy.marbes.cz/"" xmlns:dto=""http://dto.tra.modules.daisy.marbes.cz""> 
<soapenv:Header/> 
<soapenv:Body> 
<sl:storeStrings> 
<stringsToStore> 
<dto:DtoString> 
<dto:Anglicky>?</dto:Anglicky> 
<dto:AnglickyPrelozeno>true</dto:AnglickyPrelozeno> 
</dto:DtoString> 
</stringsToStore> 
</sl:storeStrings> 
</soapenv:Body> 
</soapenv:Envelope> 
{code} 

Xml with List<>. 
{code} 
<soapenv:Envelope xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:sl=""http://sl.tra.modules.daisy.marbes.cz/"" xmlns:util=""http://util.java"" xmlns:dto=""http://dto.tra.modules.daisy.marbes.cz""> 
<soapenv:Header/> 
<soapenv:Body> 
<sl:storeStrings> 
<stringsToStore> 
<util:DtoString> 
<dto:Anglicky>?</dto:Anglicky> 
<dto:AnglickyPrelozeno>true</dto:AnglickyPrelozeno> 
</util:DtoString> 
</stringsToStore> 
</sl:storeStrings> 
</soapenv:Body> 
</soapenv:Envelope> 
{code} 



"
