class path,method name,method arguments,LOC,Cyclomatic,Time,OwnTime,Count,Layer,Callees,CalleeInvocations,Callers,CallerInvocations
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFIconFit.java,<init>,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFIconFit.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFIconFit.java,getCOSObject,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFIconFit.java,getScaleOption,,9,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFIconFit.java,setScaleOption,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFIconFit.java,getScaleType,,9,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFIconFit.java,setScaleType,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFIconFit.java,getFractionalSpaceToAllocate,,17,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFIconFit.java,setFractionalSpaceToAllocate,PDRange,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFIconFit.java,shouldScaleToFitAnnotation,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFIconFit.java,setScaleToFitAnnotation,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\XMLUtil.java,<init>,,3,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\XMLUtil.java,parse,InputStream,27,4,127,0,2,11,6,12,1,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\XMLUtil.java,getNodeValue,Element,15,3,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjPostscriptValidator.java,<init>,"PreflightContext, PDPostScriptXObject",4,1,0,0,1,10,2,2,1,1
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjPostscriptValidator.java,checkMandatoryFields,,3,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\PDPostScriptXObject.java,<init>,COSStream,4,1,0,0,2,9,1,2,1,2
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\AbstractXObjValidator.java,<init>,"PreflightContext, COSStream",6,1,0,0,41,10,0,0,3,41
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\AbstractXObjValidator.java,checkSMask,,11,2,1,0,41,10,8,50,1,41
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\AbstractXObjValidator.java,checkOPI,,7,2,0,0,41,10,4,86,1,41
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\AbstractXObjValidator.java,checkReferenceXObject,,8,2,0,0,41,10,3,43,1,41
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\AbstractXObjValidator.java,checkPostscriptXObject,,16,3,0,0,41,10,6,166,1,41
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\AbstractXObjValidator.java,checkMandatoryFields,,1,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\AbstractXObjValidator.java,validate,,8,1,2,0,41,10,6,204,3,41
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\HelloWorldType1.java,<init>,,3,1,,,,,,,,
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\HelloWorldType1.java,main,String[],32,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\graphics\CurveTo.java,process,"Operator, List<COSBase>",31,4,619,59,14000,9,6,250154,1,14000
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\graphics\CurveTo.java,getName,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PDCryptFilterDictionary.java,<init>,,4,1,0,0,4,4,1,4,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PDCryptFilterDictionary.java,<init>,COSDictionary,4,1,0,0,10,6,0,0,1,10
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PDCryptFilterDictionary.java,getCOSDictionary,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PDCryptFilterDictionary.java,setLength,int,4,1,0,0,4,4,1,4,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PDCryptFilterDictionary.java,getLength,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PDCryptFilterDictionary.java,setCryptFilterMethod,COSName,4,1,0,0,4,4,1,4,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PDCryptFilterDictionary.java,getCryptFilterMethod,,4,1,0,0,10,6,1,10,1,10
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PDEncryptionDictionary.java,<init>,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\encryption\PDEncryptionDictionary.java,<init>,COSDictionary,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\type\DefinedStructuredType.java,<init>,"XMPMetadata, String, String, String",5,1,0,0,8,,2,16,2,8
xmpbox\src\main\java\org\apache\xmpbox\type\DefinedStructuredType.java,<init>,XMPMetadata,5,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\type\DefinedStructuredType.java,addProperty,"String, PropertyType",4,1,0,0,8,,1,8,1,8
xmpbox\src\main\java\org\apache\xmpbox\type\DefinedStructuredType.java,getDefinedProperties,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\graphics\CurveToReplicateInitialPoint.java,process,"Operator, List<COSBase>",29,4,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\graphics\CurveToReplicateInitialPoint.java,getName,,4,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\UpperPane.java,<init>,,6,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\UpperPane.java,paintComponent,Graphics,17,2,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexView.java,<init>,,4,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexView.java,<init>,byte[],5,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexView.java,changeData,byte[],10,2,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexView.java,getPane,,4,1,,,,,,,,
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\AddAnnotations.java,<init>,,3,1,,,,,,,,
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\AddAnnotations.java,main,String[],146,2,,,,,,,,
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\AddAnnotations.java,showPageNo,"PDDocument, PDPage, String",17,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionURI.java,<init>,,5,1,0,0,6,11,3,18,3,6
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionURI.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionURI.java,getS,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionURI.java,setS,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionURI.java,getURI,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionURI.java,setURI,String,4,1,0,0,4,11,1,4,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionURI.java,shouldTrackMousePosition,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionURI.java,setTrackMousePosition,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,<init>,,6,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,setLine,float[],6,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,getLine,,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,setStartPointEndingStyle,String,19,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,getStartPointEndingStyle,,10,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,setEndPointEndingStyle,String,19,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,getEndPointEndingStyle,,10,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,setInteriorColor,PDColor,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,getInteriorColor,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,setCaption,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,getCaption,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,setBorderStyle,PDBorderStyleDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,getBorderStyle,,9,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,getLeaderLineLength,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,setLeaderLineLength,float,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,getLeaderLineExtensionLength,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,setLeaderLineExtensionLength,float,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,getLeaderLineOffsetLength,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,setLeaderLineOffsetLength,float,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,getCaptionPositioning,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,setCaptionPositioning,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,setCaptionHorizontalOffset,float,14,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,getCaptionHorizontalOffset,,10,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,setCaptionVerticalOffset,float,14,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationLine.java,getCaptionVerticalOffset,,10,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageFitWidthDestination.java,<init>,,6,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageFitWidthDestination.java,<init>,COSArray,4,1,0,0,2,2,1,2,1,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageFitWidthDestination.java,getTop,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageFitWidthDestination.java,setTop,int,12,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageFitWidthDestination.java,fitBoundingBox,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageFitWidthDestination.java,setFitBoundingBox,boolean,12,2,,,,,,,,
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\PrintURLs.java,<init>,,3,1,,,,,,,,
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\PrintURLs.java,main,String[],69,11,,,,,,,,
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\PrintURLs.java,usage,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\text\PDFTextStripperByArea.java,<init>,,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\text\PDFTextStripperByArea.java,setShouldSeparateByBeads,boolean,3,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\text\PDFTextStripperByArea.java,addRegion,"String, Rectangle2D",5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\text\PDFTextStripperByArea.java,removeRegion,String,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\text\PDFTextStripperByArea.java,getRegions,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\text\PDFTextStripperByArea.java,getTextForRegion,String,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\text\PDFTextStripperByArea.java,extractRegions,PDPage,18,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\text\PDFTextStripperByArea.java,processTextPosition,TextPosition,14,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\text\PDFTextStripperByArea.java,writePage,,11,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionSubmitForm.java,<init>,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionSubmitForm.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionSubmitForm.java,getFile,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionSubmitForm.java,setFile,PDFileSpecification,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionSubmitForm.java,getFields,,5,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionSubmitForm.java,setFields,COSArray,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionSubmitForm.java,getFlags,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionSubmitForm.java,setFlags,int,4,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\ui\ErrorDialog.java,<init>,Throwable,4,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\ui\ErrorDialog.java,<init>,"JComponent, Throwable",4,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\ui\ErrorDialog.java,<init>,"JComponent, Icon, Throwable",16,2,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\ui\ErrorDialog.java,position,"Component, Component",16,2,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\ui\ErrorDialog.java,createContent,,75,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\ui\ErrorDialog.java,createErrorMessage,Throwable,9,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\ui\ErrorDialog.java,createDetailedMessage,Throwable,9,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\ui\ErrorDialog.java,generateStackTrace,"Throwable, StringBuilder",12,2,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\ui\ErrorDialog.java,toString,StackTraceElement[],13,3,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\ui\ErrorDialog.java,isSuppressed,String,11,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\text\EndText.java,process,"Operator, List<COSBase>",6,1,5,1,2064,9,1,1095,1,2064
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\text\EndText.java,getName,,4,1,,,,,,,,
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\RubberStampWithImage.java,doIt,String[],61,5,46,0,1,11,36,47,1,1
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\RubberStampWithImage.java,drawXObject,"PDImageXObject, PDResources, OutputStream, float, float, float, float",26,1,1,0,1,11,5,29,1,1
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\RubberStampWithImage.java,appendRawCommands,"OutputStream, String",4,1,0,0,21,11,2,42,1,21
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\RubberStampWithImage.java,main,String[],5,1,,,,,,,,
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\RubberStampWithImage.java,usage,,4,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\ui\FileOpenSaveDialog.java,<init>,"Component, FileFilter",5,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\ui\FileOpenSaveDialog.java,saveFile,byte[],23,3,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\ui\FileOpenSaveDialog.java,openFile,,9,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\form\PDTransparencyGroup.java,<init>,PDStream,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\form\PDTransparencyGroup.java,<init>,"COSStream, ResourceCache",4,1,0,0,3,9,1,3,1,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\form\PDTransparencyGroup.java,<init>,PDDocument,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequenceBuilder.java,<init>,,4,1,2,0,105,7,5,416,1,105
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequenceBuilder.java,getInstructionSequence,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequenceBuilder.java,parse,CharSequence,6,1,25,0,105,7,3,212,2,105
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequenceBuilder.java,getCurrentSequence,,4,1,0,0,453,11,1,453,1,453
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequenceBuilder.java,token,CharSequence,5,1,7,0,472,11,2,944,1,472
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequenceBuilder.java,token,String,29,5,6,1,472,11,14,3460,1,472
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequenceBuilder.java,parseInt,String,8,2,0,0,202,11,2,404,1,202
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\InstructionSequenceBuilder.java,parseReal,String,4,1,0,0,43,11,1,43,2,43
pdfbox\src\main\java\org\apache\pdfbox\util\filetypedetector\FileTypeDetector.java,<init>,,3,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\filetypedetector\FileTypeDetector.java,detectFileType,BufferedInputStream,17,3,2,0,48,11,4,145,1,48
pdfbox\src\main\java\org\apache\pdfbox\util\filetypedetector\ByteTrie.java,find,byte[],19,4,0,0,48,11,1,360,1,48
pdfbox\src\main\java\org\apache\pdfbox\util\filetypedetector\ByteTrie.java,addPath,"T, byte[]...",21,4,0,0,22,,6,370,1,22
pdfbox\src\main\java\org\apache\pdfbox\util\filetypedetector\ByteTrie.java,setDefaultValue,T,4,1,0,0,1,,1,1,1,1
pdfbox\src\main\java\org\apache\pdfbox\util\filetypedetector\ByteTrie.java,getMaxDepth,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\markedcontent\PDPropertyList.java,create,COSDictionary,11,2,0,0,2,11,3,6,1,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\markedcontent\PDPropertyList.java,<init>,,4,1,0,0,4,11,1,4,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\markedcontent\PDPropertyList.java,<init>,COSDictionary,4,1,0,0,10,1,0,0,1,10
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\markedcontent\PDPropertyList.java,getCOSObject,,4,1,0,0,10,0,0,0,3,10
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDPattern.java,<init>,PDResources,4,1,0,0,7,7,1,7,1,7
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDPattern.java,<init>,"PDResources, PDColorSpace",5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDPattern.java,getName,,4,1,0,0,3,9,0,0,1,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDPattern.java,getNumberOfComponents,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDPattern.java,getDefaultDecode,int,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDPattern.java,getInitialColor,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDPattern.java,toRGB,float[],4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDPattern.java,toRGBImage,WritableRaster,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDPattern.java,getPattern,PDColor,12,2,5,0,1,9,1,1,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDPattern.java,getUnderlyingColorSpace,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDPattern.java,toString,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\optionalcontent\PDOptionalContentGroup.java,<init>,String,5,1,0,0,4,11,3,12,2,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\optionalcontent\PDOptionalContentGroup.java,<init>,COSDictionary,9,2,0,0,10,1,3,30,3,10
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\optionalcontent\PDOptionalContentGroup.java,getName,,4,1,0,0,6,11,1,6,2,6
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\optionalcontent\PDOptionalContentGroup.java,setName,String,4,1,0,0,4,11,1,4,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\optionalcontent\PDOptionalContentGroup.java,toString,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,<init>,,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,<init>,COSDictionary,4,1,0,0,61,9,0,0,1,61
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,copyIntoGraphicsState,PDGraphicsState,91,23,19,3,118,9,15,10900,1,118
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,getCOSObject,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,getLineWidth,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,setLineWidth,Float,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,getLineCapStyle,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,setLineCapStyle,int,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,getLineJoinStyle,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,setLineJoinStyle,int,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,getMiterLimit,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,setMiterLimit,Float,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,getLineDashPattern,,14,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,setLineDashPattern,PDLineDashPattern,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,getRenderingIntent,,12,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,setRenderingIntent,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,getStrokingOverprintControl,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,setStrokingOverprintControl,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,getNonStrokingOverprintControl,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,setNonStrokingOverprintControl,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,getOverprintMode,,4,1,0,0,64,9,1,64,1,64
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,setOverprintMode,Float,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,getFontSetting,,11,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,setFontSetting,PDFontSetting,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,getFlatnessTolerance,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,setFlatnessTolerance,Float,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,getSmoothnessTolerance,,4,1,0,0,17,9,1,17,1,17
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,setSmoothnessTolerance,Float,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\state\PDExtendedGraphicsState.java,getAutomaticStrokeAdjustment,,4,1,0,0,61,9,1,61,1,61
