Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Blogs - Username,Blogs - Email Address,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,Machine Readable Info,External issue URL,Flags,Rank
PDFBox,PDFBOX-3599,Support 16 bit JPG2000 images,Improvement,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,11/28/2016 17:09,,3/25/2017 18:12,11/28/2016 17:14,2.0.3,"2.0.4, 3.0.0",Rendering,,0,2,,,,,,,,,"This will improve page 13 of the ECI Altona 2.0 test suite. 
http://www.eci.org/_media/downloads/altona_test_suite/eci_altona-test-suite-v2_technical2_one-patch-per-page_x4.pdf",,,,,,,"JPEG2000, JPXDecode, JPXFilter",11/28/2016 17:13,,,,29 weeks ago,,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i36urr:
PDFBox,PDFBOX-3600,How to use Preflight component to get PDF's colorspace,Wish,Closed,Critical,Invalid,Andreas Lehmkühler,Yan Bing,Yan Bing,11/29/2016 4:22,,11/29/2016 7:41,11/29/2016 6:57,,,Preflight,,0,3,,,,,,,,,"I want to get a PDF's color property before sending it to Color-printer or Monochrome-Only printer in my program. 
But I don't know how to implement this by Preflight component. 
No samples can be found anywhere.",,,,,,,,11/29/2016 6:57,,,,"28 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i36vrz:
PDFBox,PDFBOX-3601,newline doesn't move the line,Bug,Closed,Trivial,Won't Fix,Unassigned,Ralf Hauser,Ralf Hauser,11/29/2016 10:03,,12/4/2016 21:58,12/4/2016 14:57,2.0.3,,,,0,4,,,,,,,,,"The newLine() calls in the following code snippet have no effect. 

PDFont fontHelvetica = PDType1Font.HELVETICA_BOLD; 

contents.beginText(); 
contents.setFont(fontHelvetica, 9); 
contents.newLineAtOffset(320, 730); 
contents.showText(""...departement ...""); 
contents.newLine(); 
contents.newLine(); 
contents.showText(""Bundesamt ""); 
contents.newLine(); 
contents.showText(""Direktionsbereich ""); 
contents.setFont(font, 12); 
contents.newLineAtOffset(50, 650); 
contents.showText(""Hello World""); 
contents.endText(); 
contents.saveGraphicsState(); 
contents.close(); 

The three lines are all over each other",,,,,,,,11/29/2016 10:14,,,,"28 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i36w9b:
PDFBox,PDFBOX-3602,No glyph for U+000A in font Helvetica,Improvement,Closed,Minor,Fixed,Unassigned,Ralf Hauser,Ralf Hauser,11/29/2016 13:48,,11/29/2016 16:57,11/29/2016 14:33,,,,,0,1,,,,,,,,,"this seems to be a often reported problem: 

https://github.com/TomRoush/PdfBox-Android/issues/41 

suggestion: Create a variant of showText that 

a) drops '\r' 
b) converts '\n' in newline() and makes showText before and after ?",,,,,,,,,,,,"28 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i36wjb:
PDFBox,PDFBOX-3603,No glyph for U+000A in font Helvetica,Improvement,Reopened,Minor,Unresolved,Unassigned,Ralf Hauser,Ralf Hauser,11/29/2016 13:48,,11/29/2016 16:57,,,,,,0,1,,,,,,,,,"this seems to be a often reported problem: 

https://github.com/TomRoush/PdfBox-Android/issues/41 

suggestion: Create a variant of showText that 

a) drops '\r' 
b) converts '\n' in newline() and makes showText before and after ?",,,,,,,,,,,,"28 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i36wjj:
PDFBox,PDFBOX-3604,The TrueType font does not contain a 'cmap' table,Bug,Closed,Major,Not A Problem,Unassigned,Ralf Hauser,Ralf Hauser,11/29/2016 14:00,,12/2/2016 8:33,11/30/2016 18:57,2.0.3,,FontBox,,0,2,,,,,,,,"debian stable, java8","http://www.fonts2u.com/code2000.font is read in an inputstream and then made to a PDFont. 

If I make this a static PDFont variable to only once read it from disk and use it more than once, it only works with the first document I create and thereafter I get the below error. 

Wouldn't it be nice to have this idempotent or at least with a reset() method? 

java.io.IOException: The TrueType font does not contain a 'cmap' table 
at org.apache.fontbox.ttf.TrueTypeFont.getUnicodeCmap(TrueTypeFont.java:477) 
at org.apache.fontbox.ttf.TrueTypeFont.getUnicodeCmap(TrueTypeFont.java:460) 
at org.apache.fontbox.ttf.TTFSubsetter.<init>(TTFSubsetter.java:89) 
at org.apache.pdfbox.pdmodel.font.TrueTypeEmbedder.subset(TrueTypeEmbedder.java:302) 
at org.apache.pdfbox.pdmodel.font.PDType0Font.subset(PDType0Font.java:162) 
at org.apache.pdfbox.pdmodel.PDDocument.save(PDDocument.java:1138) 
at org.apache.pdfbox.pdmodel.PDDocument.save(PDDocument.java:1118) 
at org.apache.pdfbox.pdmodel.PDDocument.save(PDDocument.java:1106) 

see also PDFBOX-3162",,,,,,,,11/29/2016 14:23,,,,"28 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i36wkn:
PDFBox,PDFBOX-3605,Infinite Read Loop in BufferedRandomAccesssFile,Bug,Closed,Major,Fixed,Tilman Hausherr,Cameron Rollheiser,Cameron Rollheiser,11/29/2016 16:49,,3/25/2017 18:13,11/29/2016 18:16,2.0.3,"2.0.4, 3.0.0",FontBox,,1,3,,,,,,,,,"When reading an input file using the BufferedRandomAccesssFile an infinite loop will occur once the buffer is drained and the value leftover becomes 0, since the read method will continue to return 0 as the -1 result from fillBuffer() is never propagated upstream and any code that is executing in a loop using -1 as an indicator that the file has been fully read will never exit. 

An example of where this occurs can be found here: 

https://github.com/apache/pdfbox/blob/782ac20dcea7b2e5bb6848f4da9a68c00b4d69a3/fontbox/src/main/java/org/apache/fontbox/ttf/TTFDataStream.java#L264",,,,,,,,11/29/2016 18:02,,,,"28 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,https://github.com/apache/pdfbox/pull/31,,0|i36wxb:
PDFBox,PDFBOX-3606,FontBox Incrise memory usage on multythread,Bug,Closed,Major,Not A Problem,Unassigned,Dmitri Russu,Dmitri Russu,11/30/2016 10:29,,12/1/2016 20:28,12/1/2016 19:36,2.0.3,,FontBox,,0,3,,,,,,,PDFBOX-3573,Ubuntu 15.10,"Hi, I have a problem of memory usage for ""org.apache.fontbox.cmap.CMap"" 

My app is working on multythread, how I can avoid incrise of memory for this fonbox 


https://drive.google.com/open?id=0B9izTHWJQ7xlY1M0UEZVbTY5bDg 
https://drive.google.com/open?id=0B9izTHWJQ7xleHd6WUNubUhDTkE 
https://drive.google.com/open?id=0B9izTHWJQ7xlTTE0TmZ1eWN0OFE 


",,,,,,,,11/30/2016 11:37,,,,"28 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i36yf3:
PDFBox,PDFBOX-3607,Font with name containing cache separator,Bug,Closed,Minor,Fixed,Tilman Hausherr,Andrea Vacondio,Andrea Vacondio,11/30/2016 11:05,,3/25/2017 18:12,12/11/2016 11:22,2.0.3,"2.0.4, 3.0.0",PDModel,,0,3,,,,,,,,latest on branch 2.0,"We came across this font http://www.myfontfree.com/def_writer___base_cyr-myfontfreecom126f65213.htm where the font name is *Def Writer | BASE Cyr* containing the separator used in the font cache and finally resulting in 
{code} 
java.lang.ExceptionInInitializerError 
at org.apache.pdfbox.pdmodel.font.FontMapperImpl.getProvider(FontMapperImpl.java:149) 
at org.apache.pdfbox.pdmodel.font.FontMapperImpl.findFont(FontMapperImpl.java:413) 
at org.apache.pdfbox.pdmodel.font.FontMapperImpl.findFontBoxFont(FontMapperImpl.java:376) 
at org.apache.pdfbox.pdmodel.font.FontMapperImpl.getFontBoxFont(FontMapperImpl.java:350) 
at org.apache.pdfbox.pdmodel.font.PDType1Font.<init>(PDType1Font.java:146) 
at org.apache.pdfbox.pdmodel.font.PDType1Font.<clinit>(PDType1Font.java:79) 
at org.apache.pdfbox.MyTest.test4(MyTest.java:87) 
at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) 
at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) 
at java.lang.reflect.Method.invoke(Method.java:498) 
at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50) 
at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12) 
at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47) 
at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17) 
at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325) 
at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78) 
at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57) 
at org.junit.runners.ParentRunner$3.run(ParentRunner.java:290) 
at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71) 
at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288) 
at org.junit.runners.ParentRunner.access$000(ParentRunner.java:58) 
at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268) 
at org.junit.runners.ParentRunner.run(ParentRunner.java:363) 
at org.eclipse.jdt.internal.junit4.runner.JUnit4TestReference.run(JUnit4TestReference.java:86) 
at org.eclipse.jdt.internal.junit.runner.TestExecution.run(TestExecution.java:38) 
at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:459) 
at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:675) 
at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.run(RemoteTestRunner.java:382) 
at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.main(RemoteTestRunner.java:192) 
Caused by: java.lang.IllegalArgumentException: No enum constant org.apache.pdfbox.pdmodel.font.FontFormat.BASECyr 
at java.lang.Enum.valueOf(Enum.java:238) 
at org.apache.pdfbox.pdmodel.font.FontFormat.valueOf(FontFormat.java:1) 
at org.apache.pdfbox.pdmodel.font.FileSystemFontProvider.loadDiskCache(FileSystemFontProvider.java:406) 
at org.apache.pdfbox.pdmodel.font.FileSystemFontProvider.<init>(FileSystemFontProvider.java:217) 
at org.apache.pdfbox.pdmodel.font.FontMapperImpl$DefaultFontProvider.<clinit>(FontMapperImpl.java:130) 
... 30 more 


{code}",,,,,,,,12/9/2016 16:28,,,,"27 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i36yhb:
PDFBox,PDFBOX-3608,byte/short tiff tags not read correctly,Bug,Closed,Minor,Fixed,Tilman Hausherr,Št?pán Schejbal,Št?pán Schejbal,11/30/2016 13:08,,3/25/2017 18:12,11/30/2016 21:53,2.0.3,"2.0.4, 3.0.0",PDModel,,1,3,,,,,,,,,"All tag values (even byte/short) are currently read as a long value. That works fine as long as the value is padded with 0. Unfortunately, the very first file from production environment I tried to process with CCITTFactory failed, because short value was not padded with 0 (the complete tag data is 1201 0300 0100 0000 0100 3832 - little endian): 

java.io.IOException: Orientation 842530817 is not supported 
at org.apache.pdfbox.pdmodel.graphics.image.CCITTFactory.extractFromTiff(CCITTFactory.java:392) 
at org.apache.pdfbox.pdmodel.graphics.image.CCITTFactory.createFromRandomAccessImpl(CCITTFactory.java:219) 
at org.apache.pdfbox.pdmodel.graphics.image.CCITTFactory.createFromFile(CCITTFactory.java:167) 
at org.apache.pdfbox.pdmodel.graphics.image.CCITTFactoryTest.testCreateFromRandomAccessSingle(CCITTFactoryTest.java:66) 
at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) 
at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) 
at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:86) 
at org.junit.runner.JUnitCore.run(JUnitCore.java:137) 
at com.intellij.rt.execution.junit.JUnitStarter.main(JUnitStarter.java:68) 
",,,,,,,,11/30/2016 21:14,,,,"28 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i36yn3:
PDFBox,PDFBOX-3609,ClassCastException in PDCIDFont.readWidths(),Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,11/30/2016 17:07,,3/25/2017 18:12,11/30/2016 19:50,"1.8.12, 2.0.3","1.8.13, 2.0.4, 3.0.0",PDModel,,0,2,,,,,,,,,"{code} 
Caused by: java.lang.ClassCastException: org.apache.pdfbox.cos.COSObject cannot be cast to org.apache.pdfbox.cos.COSNumber 
org.apache.pdfbox.pdmodel.font.PDCIDFont.readWidths(PDCIDFont.java:88) 
org.apache.pdfbox.pdmodel.font.PDCIDFont.<init>(PDCIDFont.java:65) 
org.apache.pdfbox.pdmodel.font.PDCIDFontType2.<init>(PDCIDFontType2.java:83) 
org.apache.pdfbox.pdmodel.font.PDCIDFontType2.<init>(PDCIDFontType2.java:70) 
org.apache.pdfbox.pdmodel.font.PDFontFactory.createDescendantFont(PDFontFactory.java:125) 
{code} 
The cause is an indirect object in the width array.",,,,,,,,11/30/2016 17:24,,,,"28 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,https://github.com/mozilla/pdf.js/issues/7855,,0|i36z6n:
PDFBox,PDFBOX-3610,ArrayIndexOutOfBoundsException in PDICCBased.loadICCProfile(),Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,11/30/2016 19:55,,3/25/2017 18:13,11/30/2016 20:08,2.0.3,"2.0.4, 3.0.0",PDModel,,0,2,,,,,,,,,"{code} 
Exception in thread ""main"" java.lang.ArrayIndexOutOfBoundsException: 1 
at java.awt.color.ICC_ColorSpace.fromRGB(Unknown Source) 
at org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.loadICCProfile(PDICCBased.java:145) 
at org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.<init>(PDICCBased.java:89) 
{code} 
The line that triggers this is this new line 
{code} 
awtColorSpace.fromRGB(new float[3]); 
{code} 
According to the javadoc ArrayIndexOutOfBoundsException happens only if the input array is smaller than 3.... I'll just add ArrayIndexOutOfBoundsException to the catch list. Probably yet another JDK bug.",,,,,,,,11/30/2016 20:07,,,,"28 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i36zif:
PDFBox,PDFBOX-3611,Processing file over 2GB failure,Bug,Closed,Major,Later,Unassigned,Yan Bing,Yan Bing,12/1/2016 1:21,,12/2/2016 17:05,12/2/2016 17:03,2.0.3,,PDModel,,0,3,,,,,,,,"OS: Windows 10 x64. 
Memory: 16GB","I try to retrieve PDF's any property by PDFBox2.0.3 and PDFBox2.0.4(snapshot), but when the PDF file size is over 2GB, it throws out-of-memory exception. Is it PDFBox's specification?",,,,,,,,12/1/2016 7:24,,,,"28 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i36zyf:
PDFBox,PDFBOX-3612,ScratchFileBuffer not closed message related to overlay.overlay(overlayGuide);,Bug,Closed,Minor,Not A Bug,Unassigned,André Heuner,André Heuner,12/1/2016 9:04,,3/25/2017 18:12,12/5/2016 9:17,"2.0.3, 3.0.0",,,,0,3,,,,,,,,"Windows 7 Professional, Eclipse, JDK 1.8","I'd like to add a watermark to a PDF and have the following code: 

{code:java} 
@Test 
public void testAddWatermark() { 
try { 
// test runs well with n < 3; with n < 10 and w/o overlay.close() warnings are shown 
for (int n = 0; n < 10; n++) { 
PDDocument pdfDocument = PDDocument.load(new File(""C:\\data\\somePdfFile.pdf"")); 
PDDocument pdfCopy = Pdf.extract(pdfDocument, 1, 1); 
PDDocument watermarkCopy = Pdf.addWatermark(pdfCopy); 

ByteArrayOutputStream byteArrayOutputStream = new ByteArrayOutputStream(); 

// save as bytes; exception in comment thrown here if overlay.close() is called 
watermarkCopy.save(byteArrayOutputStream); 
byteArrayOutputStream.close(); 

watermarkCopy.close(); 
pdfCopy.close(); 
pdfDocument.close(); 
} 
} catch (Exception e) { 
e.printStackTrace(); 
} 
} 

.... 

public static PDDocument addWatermark(PDDocument document) { 
try { 
HashMap<Integer, String> overlayGuide = new HashMap<Integer, String>(); 

for(int no = 0; no < document.getNumberOfPages(); no++) { 
overlayGuide.put(no +1, ""C:\\data\\watermark.pdf""); 
} 

Overlay overlay = new Overlay(); 
overlay.setInputPDF(document); 
overlay.setOverlayPosition(Overlay.Position.FOREGROUND); 

PDDocument result = overlay.overlay(overlayGuide); 

// overlay.close(); 

return result; 

} catch (Exception e) { 
log.error(""Error while adding watermark: "" +e.getMessage(), e); 

return document; 
} 
}{code} 

overlay.overlay(...) seems to cause lot's of warnings: 

{code} 
... 
[2016-12-02-09:55:44] DEBUG [org.apache.pdfbox.io.ScratchFileBuffer] ScratchFileBuffer not closed! 
[2016-12-02-09:55:44] WARN [org.apache.pdfbox.cos.COSDocument] Warning: You did not close a PDF Document 
[2016-12-02-09:55:44] DEBUG [org.apache.pdfbox.io.ScratchFileBuffer] ScratchFileBuffer not closed! 
[2016-12-02-09:55:44] DEBUG [org.apache.pdfbox.io.ScratchFileBuffer] ScratchFileBuffer not closed! 
[2016-12-02-09:55:44] DEBUG [org.apache.pdfbox.io.ScratchFileBuffer] ScratchFileBuffer not closed! 
[2016-12-02-09:55:44] DEBUG [org.apache.pdfbox.io.ScratchFileBuffer] ScratchFileBuffer not closed! 
[2016-12-02-09:55:44] DEBUG [org.apache.pdfbox.io.ScratchFileBuffer] ScratchFileBuffer not closed! 
[2016-12-02-09:55:44] DEBUG [org.apache.pdfbox.io.ScratchFileBuffer] ScratchFileBuffer not closed! 
[2016-12-02-09:55:44] DEBUG [org.apache.pdfbox.io.ScratchFileBuffer] ScratchFileBuffer not closed! 
[2016-12-02-09:55:44] WARN [org.apache.pdfbox.cos.COSDocument] Warning: You did not close a PDF Document 
[2016-12-02-09:55:44] DEBUG [org.apache.pdfbox.io.ScratchFileBuffer] ScratchFileBuffer not closed! 
[2016-12-02-09:55:44] DEBUG [org.apache.pdfbox.io.ScratchFileBuffer] ScratchFileBuffer not closed! 
[2016-12-02-09:55:44] DEBUG [org.apache.pdfbox.io.ScratchFileBuffer] ScratchFileBuffer not closed! 
[2016-12-02-09:55:44] DEBUG [org.apache.pdfbox.io.ScratchFileBuffer] ScratchFileBuffer not closed! 
... 
{code} 

Is there anything, that can be done to fix this issue? I tried to close anything that is closable - but the issue remains. Or can it safely be ignored? 
",,,,,,,,12/1/2016 11:09,,,,28 weeks ago,,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i370gn:
PDFBox,PDFBOX-3613,"FDFField creates wrong object type, when loaded from XML",Bug,Closed,Major,Duplicate,Unassigned,Bernd Engelhardt,Bernd Engelhardt,12/1/2016 9:55,,12/1/2016 17:35,12/1/2016 17:35,2.0.3,,AcroForm,,0,2,,,,,,,PDFBOX-3596,,"When a FDFDocument is loaded from file with 

{code} 
FDFDocument fdfDocument = FDFDocument.loadXFDF(is) 
{code} 

and afterwards the same documet is saved via 

{code} 
fdfDocument.saveXFDF(...) 
{code} 

the output document contains only empty fields. The problem is that 

{code} 
FDFField(Element fieldXML) 
{code} 

creates with ""setValue"" not a ""COSString"", what is expected by ""getValue"", when saving the document. 

FDFField should use 

{code} 
setValue(new COSString(XMLUtil.getNodeValue(child))); 
{code} 

to create correct values for the XML nodes. Otherwise the import of FDF documents via e.g. 

{code} 
pdAcroForm.importFDF 
{code} 

does not work correct. 

Patch for 2.0.3 is attached. 


",,,,,,,,12/1/2016 17:35,,,,"28 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i370jb:
PDFBox,PDFBOX-3614,Directly use the BouncyCastleProvider rather than installing it,Improvement,Closed,Major,Fixed,Andreas Lehmkühler,Jay Modi,Jay Modi,12/1/2016 14:07,,5/15/2017 20:28,5/5/2017 10:16,2.0.3,"2.0.6, 3.0.0",,,0,2,,,,,,,PDFBOX-2963,,"The BouncyCastleProvider is in installed in a static block and this makes it available to other code, when the usage can be contained to a single class inside of PDFBox by using the provider directly. 

Doing this also has the added advantage of not requiring additional security permissions when running code that is protected by a SecurityManager. Currently one needs to grant {code}permission java.security.SecurityPermission ""insertProvider""{code} since the provider is being installed.",,,,,,,,5/5/2017 10:16,,,,"6 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,Patch,0|i370u7:
PDFBox,PDFBOX-3615,Multiply transparency not anti-aliased,Bug,Closed,Major,Fixed,Tilman Hausherr,Jon Wu,Jon Wu,12/2/2016 22:57,,3/25/2017 18:12,12/3/2016 15:14,2.0.3,"2.0.4, 3.0.0",Rendering,,0,3,,,,,,,,,"Not sure if this is related to other transparency issues like PDFBOX-3000, but I noticed that certain elements were really jagged in my PDFs. 

It looks like items with multiply transparency applied aren't anti-aliased. 

I've attached an example PDF and resulting PNG from pdfbox-app-2.0.3.jar",,,,,,,,12/3/2016 14:38,,,,"28 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i373on:
PDFBox,PDFBOX-3616,Characters shifted up,Bug,Closed,Major,Invalid,Unassigned,Roman,Roman,12/5/2016 4:48,,12/6/2016 11:54,12/6/2016 11:54,,,,,0,2,,,,,,,,,"We have tried this on both 1.8.12 and 2.0.3 versions and got the same result - character positions are shifted up. 
We are assuming X and Y positions are relative to CropBox. 
See [^screenshot-1.png], yellow highlights are upper than the texts. 
PDF doc is attached.",,,,,,,how-to,12/5/2016 7:44,,,,"27 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,6,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i375an:
PDFBox,PDFBOX-3617,Incorrect font width on verical text,Bug,Closed,Major,Not A Problem,Unassigned,Roman,Roman,12/5/2016 8:32,,12/6/2016 13:31,12/6/2016 13:31,"1.8.12, 2.0.3",,,,0,3,,,,,,,,,"On the attached document we are extracting glyph coordinates as shown in code snippet below. The ""w"" variable is used to calculate the width of glyph. It is returning wrong value. 
The document contains ""........KKKKWWWW!!!!0000"" string. For dots it returns too big value, but for ""K"" characters it returns to small value. 

{code} 
public class Extractor extends PDFTextStripper { 
//<...CUT...> 
protected void writePage() throws IOException { 
for (List<TextPosition> textList : charactersByArticle) { //charactersByArticle was inherited from base class 
Iterator textIter = textList.iterator(); 
//<...CUT...> 
while (textIter.hasNext()) { 
TextPosition position = (TextPosition) textIter.next(); 
//<...CUT...> 
PDFont font = position.getFont(); 
//<...CUT...> 
float w; 
try { 
if (font instanceof PDType0Font && ((PDType0Font) font).getDescendantFont() == null) { 
//in 1.8.12 code flows here 
Method method = font.getClass().getDeclaredMethod(""getDescendantFonts""); 
method.setAccessible(true); 
COSArray arr = (COSArray) method.invoke(font); 
w = PDFontFactory.createFont((COSDictionary) ((COSObject) arr.get(0)).getObject()).getFontWidth(c); 
} else { 
//in 2.0.3 code flows here, but still, with the same result. Incorrect values are returned. 
w = font.getFontWidth(c); 
} 

{code}",,,,,,,,12/5/2016 17:52,,,,"27 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i375q7:
PDFBox,PDFBOX-3618,Helvetica in PDF/A - warn in PDType1Font.java about licensing issues,Improvement,Closed,Minor,Fixed,Maruan Sahyoun,Ralf Hauser,Ralf Hauser,12/6/2016 10:59,,3/25/2017 18:12,12/10/2016 13:04,2.0.3,"2.0.4, 3.0.0",,,0,5,,,,,,,,,"PDType1Font.java has a predefined list of fonts like Times-Roman, Helvetica, Courier, Symbol and ZapfDingbats. 

When creating a pdf/A, the font is embedded and not taken from the reader's operating system. 
As per https://de.wikipedia.org/wiki/Helvetica_(Schriftart) , this may lead to a licensing issue. 

Suggestions: 
1) Use a free font such as 
https://de.wikipedia.org/wiki/Nimbus_Sans_L instead 
2) at least warn in JavaDoc about the issue 

Or is it an non-issue?",,,,,,,,12/6/2016 16:50,,,,"27 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i377yf:
