Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Blogs - Username,Blogs - Email Address,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,Machine Readable Info,External issue URL,Flags,Rank
PDFBox,PDFBOX-575,NullPointerException when rendering Separation color space,Bug,Closed,Major,Invalid,Unassigned,Villu Ruusmann,Villu Ruusmann,12/4/2009 18:17,,2/9/2010 12:25,2/9/2010 12:25,0.8.0-incubator,,PDModel,,0,0,,,,,,,PDFBOX-519,,"java.lang.NullPointerException 
at org.apache.pdfbox.util.operator.SetNonStrokingSeparation.process(SetNonStrokingSeparation.java:64) 
at org.apache.pdfbox.util.operator.SetNonStrokingColor.process(SetNonStrokingColor.java:87) 
at org.apache.pdfbox.util.PDFStreamEngine.processOperator(PDFStreamEngine.java:522) 
at org.qsardb.conversion.pdf.DocumentProcessor.processOperator(DocumentProcessor.java:188) 
at org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDFStreamEngine.java:229) 
at org.apache.pdfbox.util.PDFStreamEngine.processStream(PDFStreamEngine.java:188) 
at org.apache.pdfbox.pdfviewer.PageDrawer.drawPage(PageDrawer.java:99)",,,,,,,,,,,,"7 years, 29 weeks ago",,163341,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,206139,,,,,,,0|i0znon:
PDFBox,PDFBOX-576,Errors in Stream Object Parsing,Bug,Closed,Major,Fixed,Unassigned,Vincent Hennebert,Vincent Hennebert,12/4/2009 19:44,,6/18/2010 6:06,6/18/2010 6:06,"0.8.0-incubator, 1.0.0",1.1.0,Parsing,,0,0,,,,,,,,,"The readUntilEndStream method in org.apache.pdfbox.pdfparser.BaseParser doesn't work properly. The read(byte[]) method doesn't guarantee that it will fill the buffer, and as long as the buffer hasn't been filled the value of nextIdx will be wrong. For example, say the call to read returns 5 bytes in the buffer. nextIdx will have value 5, i.e. points to a yet uninitialized byte that will be written to the output stream. Same at the next loop iteration, and in the end the stream will start with 4 null bytes that don't belong to the original one. 

Also, if the stream is terminated by endobj instead of endstream, the possible bytes that are at the beginning of the buffer and precede endobj won't be written out. The for loop will stop at the end of the buffer instead of looping back to the beginning of it if necessary (say, if endobj happens to occupy slots 3 to 8 of the buffer).",,,,,,,,6/18/2010 6:06,,,,"7 years, 1 week, 4 days ago",,163342,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,205800,,,,,,,0|i0zllb:
PDFBox,PDFBOX-577,TextPosition should expose its bounding box,Improvement,Closed,Major,Invalid,Unassigned,Villu Ruusmann,Villu Ruusmann,12/4/2009 19:56,,10/10/2014 21:22,10/10/2014 21:22,,,PDModel,,1,2,,,,,,,,,"It does not seem to be possible to calculate the bounding box of a TextPosition. 

IIUC, TextPosition#getY is the baseline of the text and TextPosition#getHeight is the absolute height of the text. When I subtract the latter from the former I get a top line, but this is only correct if the text does not contain descender characters. 

Below is a screenshot (AFM-getHeight.png) which shows the bounding boxes of TextPositions calculated as {#getX(), #getY() - #getHeight, #getWidth, #getHeight} painted in random colors. For example, the bounding boxes of parentheses are severely misplaced, which makes the line-by-line text extraction impossible. 

Right now I've solved the problem by tweaking AFM FontMetrics code so that it returns BoundingBox#getUpperRightY instead of BoundingBox#getHeight when queried via PDSimpleFont#getFontHeight(byte[], int, int). Another screenshot (AFM-getUpperRightY.png) shows how this restores the previously broken text extraction ability. 

It seems like a good idea to rework TextPosition so that it would be aware of its bounding box: 
*) Replace methods PDSimpleFont#getFontWidth(byte[], int, int) and PDSimpleFont#getFontHeight(byte[], int, int) with a single method PDSimpleFont#getFontBoundingBox(byte[], int, int) 
*) Replace the constructor TextPosition(Matrix, Matrix) with TextPosition(Matrix, BoundingBox) 
*) Add new methods TextPosition#getBoundingBox, TextPosition#getBoundingBoxDir. This shouldn't affect existing application clients, because TextPosition#getY and TextPosition#getHeight remain in place.",,,,,,,,6/28/2010 11:03,,,,"2 years, 36 weeks, 3 days ago",,43133,,,Restricted to agents,,,,,,,,,,,4,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,236489,,,,,,,0|i14v0f:
PDFBox,PDFBOX-578,NPE NullPointerException in PDPageNode.getCount,Bug,Closed,Major,Fixed,Adam Nichols,James Wilson,James Wilson,12/4/2009 21:11,,3/4/2011 10:29,12/27/2010 21:16,0.8.0-incubator,1.5.0,,,1,1,,,,,,,PDFBOX-276,,"java.lang.NullPointerException 
at org.apache.pdfbox.pdmodel.PDPageNode.getCount(PDPageNode.java:102) 
at org.apache.pdfbox.pdmodel.PDDocument.getNumberOfPages(PDDocument.java:925) 
at us.fed.nmcourt.common.pdfbox.NmdLucenePDFDocument.addContent(NmdLucenePDFDocument.java:558) 
at us.fed.nmcourt.common.pdfbox.NmdLucenePDFDocument.convertDocument(NmdLucenePDFDocument.java:346) 
at us.fed.nmcourt.common.pdfbox.NmdLucenePDFDocument.getDocument(NmdLucenePDFDocument.java:444) 
at us.fed.nmcourt.common.pdfbox.NmdLucenePDFDocument.main(NmdLucenePDFDocument.java:758) 

Attached is an example of pdf that causes this exception.",,,,,,,,12/5/2009 16:36,,,,"6 years, 26 weeks ago",,163343,,,Restricted to agents,,,,,,,,,,,4,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,205421,,,,,,,0|i0zj93:
PDFBox,PDFBOX-579,WrappedIOException Version 1.5 PDF NET compile,Bug,Closed,Minor,Duplicate,Andreas Lehmkühler,Steve Link,Steve Link,12/7/2009 14:27,,7/9/2011 17:41,7/9/2011 17:41,0.8.0-incubator,,Parsing,,0,0,,,,,,,,"XP Pro, .Net2, laptop dual core 4G Mem","I am trying to extract text from newer versions of PDF files using C# code. With version 0.7.3 I can successfully extract PDF version 1.4 but it will not work on 1.5. I downloaded 0.8.0 incubating and ran ExtractText. It gives warnings on the 1.4 version but still works. With the 1.5 PDF version it gives 

Exception in thread ""main"" org.apache.pdfbox.exceptions.WrappedIOException 
At org.apache.pdfbox.pdfparser.PDFParser.parse(PDFParser.java:237) 
At org.apache.pdfbox.pdmodel.PDDocument.load(PDDocument.java:861) 
At org.apache.pdfbox.pdmodel.PDDocument.load(PDDocument.java:825) 
At org.apache.pdfbox.pdmodel.PDDocument.load(PDDocument.java:750) 
Caused by: java.util.NoSuchElementException 
At java.util.ArrayList$Itr.next(ArrayList.java:757) 
At org.apache.pdfbox.pdfparser.PDFXrefStreamParser.parse(PDFXrefStreamParser.java:115) 
At org.apache.pdfbox..cos.COSDocument.parseXRefStreams(COSDocument.java:538) 
At org.apache.pdfbox.pdfparser.PDFParser.parse(PDFParser.java:205) 
... 4 more 

Am I missing something in my setup or do I need to download/create a new NET DLL file. I have not found explicit instructions on using IKVM to create the NET library so I am a bit leery of attempting that at the moment. 
",,,,,,,,12/8/2009 22:32,,,,"5 years, 50 weeks, 2 days ago",,68657,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,206102,,,,,,,0|i0zngf:
PDFBox,PDFBOX-580,Use a dummy color instead of failing with unsupported color spaces,Improvement,Closed,Major,Fixed,Jukka Zitting,Jukka Zitting,Jukka Zitting,12/7/2009 14:53,,2/22/2010 18:28,12/8/2009 14:15,,1.0.0,PDModel,,0,0,,,,,,,,,"At work we encounter some PDF files with color spaces that PDFBox does not support. Currently an IOException gets thrown whenever such color spaces are being accessed, which is not ideal especially (as often is the case) when the troublesome color space is only used for some small part of the document. It would be nicer if PDFBox just logged a warning about the problem and used some dummy color for the entire troublesome color space. 

For the record, the IOException trace we're seeing is: 

org.apache.pdfbox.pdmodel.graphics.color.PDColorState java.io.IOException: Not implemented java.io.IOException: Not implemented 
at org.apache.pdfbox.pdmodel.graphics.color.PDPattern.createColorSpace(PDPattern.java:92) 
at org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace.getJavaColorSpace(PDColorSpace.java:85) 
at org.apache.pdfbox.pdmodel.graphics.color.PDColorState.createColor(PDColorState.java:138) 
at org.apache.pdfbox.pdmodel.graphics.color.PDColorState.getJavaColor(PDColorState.java:112) 
at org.apache.pdfbox.pdfviewer.PageDrawer.fillPath(PageDrawer.java:260) 
at org.apache.pdfbox.util.operator.pagedrawer.FillEvenOddRule.process(FillEvenOddRule.java:56) 
at org.apache.pdfbox.util.PDFStreamEngine.processOperator(PDFStreamEngine.java:516) 
at org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDFStreamEngine.java:229) 
at org.apache.pdfbox.util.PDFStreamEngine.processStream(PDFStreamEngine.java:188) 
at org.apache.pdfbox.pdfviewer.PageDrawer.drawPage(PageDrawer.java:99) 
at org.apache.pdfbox.pdmodel.PDPage.convertToImage(PDPage.java:692) 
at org.apache.pdfbox.pdmodel.PDPage.convertToImage(PDPage.java:663)",,,,,,,,12/7/2009 17:24,,,,"7 years, 18 weeks ago",,163344,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,205085,,,,,,,0|i0zh6f:
PDFBox,PDFBOX-581,Avoid warnings for graphics operations when extracting text,Improvement,Closed,Minor,Fixed,Jukka Zitting,Jukka Zitting,Jukka Zitting,12/9/2009 9:42,,2/22/2010 18:28,12/10/2009 23:44,,1.0.0,Text extraction,,0,0,,,,,,,,,"PDFStreamEngine logs warnings of all encountered PDF operators for which an OperatorProcessor has not explicitly been configured. This is a bit annoying for things like text extraction where many graphics operators can simply be ignored. 

To solve this we can either disable the warnings entirely or add an explicit ""Ignore"" operator processor that simply ignores the selected operators. I'm inclined to implement the latter solution as I think it's a good idea to log warnings for truly unexpected operators.",,,,,,,,12/9/2009 13:42,,,,"7 years, 18 weeks ago",,163345,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,205841,,,,,,,0|i0zluf:
PDFBox,PDFBOX-582,Ignoring text over images,Improvement,Closed,Major,Fixed,Unassigned,Villu Ruusmann,Villu Ruusmann,12/9/2009 11:52,,10/6/2010 8:40,4/5/2010 17:36,0.8.0-incubator,1.2.0,"Text extraction, Utilities",,0,0,,,,,,,PDFBOX-678,,"Scientific publishers often publish older articles (year 2000 and earlier) in scanned form. However, sometimes they seem to have conducted OCR, and added the recovered text as an overlay in order to give the end user a ""native PDF"" feeling in a sense that it is possible to copy and paste text. 

PDFBox differs from other PDF viewers (tested with Adobe Acrobat Reader 7.0, Foxit Reader 3.1, iText 2.1) so that it tries to render both the image part and the textual overlay part, which may produce confusing results. 

Actually, there are two separate cases: 
*) Page rendering (class org.apache.pdfbox.pdfviewer.PageDrawer): Render the image part and ignore the text part. 
*) Text extraction (class org.apache.pdfbox.util.PDFTextStripper): Ignore the image part and work upon the text part.",,,,,,,,12/9/2009 12:45,,,,"7 years, 12 weeks ago",,163346,,,Restricted to agents,,,,,,,,,,,4,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,205088,,,,,,,0|i0zh73:
PDFBox,PDFBOX-583,TextPosition#getIndividualWidths returns negative values,Bug,Closed,Critical,Fixed,Unassigned,Villu Ruusmann,Villu Ruusmann,12/12/2009 16:47,,2/22/2010 18:28,12/18/2009 18:53,1.0.0,1.0.0,"Text extraction, Utilities",,0,0,,,,,,,PDFBOX-571,,"I was notified by Peter Costello (peterwcostello at gmail dot com) that there has been a regression in PDFStreamSource, which results in TextPosition returning negative individual character widths. This could happen, because I only tested with TextPosition#getWidth(), but not with TextPosition#getIndividualWidths(). Below is the original message: 

Bug introduced to /pdfbox/trunk/src/main/java/org/apache/pdfbox/util/PDFStreamEngine.java on revision 885904 

Line 422 changed to: 
float widthText = glyphMatrixStDisp.getXPosition() - glyphMatrixEndDisp.getXPosition(); 

Polarity of width now negative. Should be 
float widthText = glyphMatrixEndDisp.getXPosition() - glyphMatrixStDisp.getXPosition();",,,,,,,,12/18/2009 18:53,,,,"7 years, 18 weeks ago",,163347,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,204900,,,,,,,0|i0zg1b:
PDFBox,PDFBOX-584,convertToImage seems to invert colors,Bug,Closed,Major,Fixed,Andreas Lehmkühler,Scott Tyriver,Scott Tyriver,12/16/2009 15:44,,7/28/2010 10:51,3/28/2010 14:33,0.8.0-incubator,1.2.0,Parsing,,0,0,,,,,,,"PDFBOX-665, PDFBOX-766, PDFBOX-767",any,"The pdfbox support team asked me to post this message on this forum so attachments could be seen 

I have a pdf document that has a white background with black text. It 
appears after I make the call to convertToImage the colors are reversed. A 
black background with white text 

pdDocument = PDDocument.load(new ByteArrayInputStream(aContent)); 
List<PDPage> documentPageList = pdDocument.getDocumentCatalog().getAllPages(); 
for(int i=0; i<documentPageList.size(); ++i) { 
PDPage aPage = documentPageList.get(i); 
for (int x=1; x < 14; x++) { 
BufferedImage tempImage = convertToImage(x, (2 * 72),aPage); 
ImageIO.write(tempImage,""jpeg"", new File(""c:\\tmp 
page-"" + x + "".jpeg"")); 
} 
} 
",,,,,,,,12/16/2009 16:25,,,,"6 years, 47 weeks, 5 days ago",,163348,,,Restricted to agents,,,,,,,,,,,3,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,205745,,,,,,,0|i0zl93:
PDFBox,PDFBOX-585,PrintImageLocations example calculates wrong image width/height,Bug,Closed,Major,Fixed,Andreas Lehmkühler,Andreas Lehmkühler,Andreas Lehmkühler,12/17/2009 14:27,,5/29/2012 16:21,12/26/2011 16:13,0.8.0-incubator,1.7.0,"Parsing, PDModel, Utilities",,1,0,,,,,,,,,"As described in [1] the code for calculating the image position and width/height should be updated similar to the code in [2]. 


[1] http://markmail.org/thread/hzti74yt45vz326r 
[2] http://svn.apache.org/repos/asf/pdfbox/trunk/src/main/java/org/apache/pdfbox/util/operator/pagedrawer/Invoke.java",,,,,,,PrintImageLocations,6/7/2010 17:30,,,,"5 years, 26 weeks ago",,84964,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,205555,,,,,,,0|i0zk2v:
PDFBox,PDFBOX-586,Text Extraction on Android,Improvement,Reopened,Major,Unresolved,Unassigned,Bernard,Bernard,12/28/2009 15:42,,10/19/2015 16:28,,1.1.0,,Text extraction,,0,2,,,,,,,"PDFBOX-1182, PDFBOX-1962, PDFBOX-812, PDFBOX-1177",Windows XP + Eclipse + PDFBox sources,"Hi, 

I have noticed that I can extract text some PDF files in PDFBox 0.7.4 but for the same file, the same page, PDFBox 1.1.0 doesn't retreive any text, or the extraction is worst. 

Am I the only only one who think there is a regression in text extraction ? 

My code is like this : 
{code} 
PDDocument document = PDDocument.load(""/sdcard/internals.pdf""); 
int numberOfPages = document.getNumberOfPages(); 
resources = this.getResources(); 

android.util.Log.d(TEST_PDFBOX, ""readerPDF() resources : ""+resources); // ANDROID code here to get file 
resourceGlyphList = R.raw.glyphlist; 
InputStream rawResource = resources.openRawResource(R.raw.pdftextstripper); // PDFBOX property file 
android.util.Log.d(TEST_PDFBOX, ""readerPDF() rawResource : ""+rawResource); 
Properties properties = new Properties(); 
properties.load(rawResource); 

PDFTextStripper stripper = new PDFTextStripper(properties ); 

stripper.setStartPage(pageNumber ); // 1 or any other page 
stripper.setEndPage(pageNumber ); // same page as above 

String s = ""Page : ""+pageNumber+""<br><br>""+stripper.getText(document); 
android.util.Log.d(TEST_PDFBOX, ""readerPDF() stripper extract pages text : ""+s); 
{code} 


Maybe I should use page.getContents().getStream() or stripper.getTextForRegion( ""class1"" ) or stripper.writeText(doc, outputStream) 

I want the text as a String, not as a newly created file....",,,,,,,modularization,1/5/2010 13:00,,,,"1 year, 35 weeks ago",,163349,,,Restricted to agents,,,,,,,,,,,9,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,236488,,,,,,,0|i14v07:
PDFBox,PDFBOX-587,build script should support building without an internet connection,Bug,Closed,Major,Fixed,Unassigned,Mel Martinez,Mel Martinez,12/29/2009 22:25,,3/17/2016 19:07,2/6/2014 21:17,0.8.0-incubator,2.0.0,,,0,2,,,,,,,"PDFBOX-1665, PDFBOX-1854",development,"The build scripts for PDFBox currently depend on having an internet connection in order to build. This should be fixed so that the distribution can be built in cases where no internet connectivity is available. 

The purpose of the connectivity is to download various dependencies. For the most part that is fine. The scripts check for the existence of needed files and if not found retrieve them. 

So for most cases, simply manually pre-populating the /externals, /download and /tools folders with the needed files works just fine. 

The one place where the script still breaks is the dependency on the glyphlist.txt file which it looks for in the /target/classes/Resources folder. Since the initial 'clean' target at the start of the 'dist' build wipes out the 'target' folder, then that dependency never 'exists' and the build script will ALWAYS try to download that file and fail if there is no internet connection. 

The solution is fairly simple: That file should be downloaded first to the /downloads directory and then copied to the /target/classes/Resources directory. That allows you to manually seed the file into the /downloads directory and build without a connection. 

Fixing this in the build.xml script is very straightforward: 

line 115 should change 
from: <property name=""adobefiles.glyph.txt"" value=""${dest.dir}/Resources/glyphlist.txt""/> 
to: <property name=""adobefiles.glyph.txt"" value=""${download.dir}/glyphlist.txt""/> 

line 193 should have the following line inserted 
<copy todir=""${dest.dir}/Resources/"" file=""${adobefiles.glyph.txt}"" overwrite=""true""/> 

That's it! 

To really do this nicely, it would be nice if all the downloads were first placed into /downloads and then copied to /externals, /tools, etc. , and that all such downloaded files were concisely documented or at least listed out in one place in the script so that one could know what to go retrieve manually. 

But just the above fix would be a major improvement. 

I know we are moving PDFBox to a Maven build, but unfortunately I still need to be able to build within a fairly restrictive environment. 

Thanks. 
",,,,,,,,1/3/2010 18:52,,,,"3 years, 19 weeks, 4 days ago",,84966,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,236487,,,,,,,0|i14uzz:
PDFBox,PDFBOX-588,Problem extracting text in newline characters,Bug,Closed,Major,Fixed,Andreas Lehmkühler,Hesham,Hesham,1/4/2010 7:20,,6/17/2013 9:01,6/17/2013 9:01,"0.8.0-incubator, 1.3.1, 1.4.0",1.5.0,Text extraction,,0,2,,,,,,,,Win XP,"Hello , 

I have a PDF file with 1 page only, when I try to extract its text using : 
String pageData = stripper.getText( pdfFile ); 

It ignores some Enter characters between lines, so the last word in the line and the first word in the next line appear as 1 word without spaces between them !! 

While if I copy the PDF text manually from the PDF and paste it in a text editor, Enter characters appear after the same lines that caused the problem in PDFBox. 

Please check the attached file as a sample. 

Is there a way to fix this ? 

Best regards ,",,,,,,,,1/6/2010 22:13,,,,"4 years, 1 week ago",,85028,,,Restricted to agents,,,,,,,,,,,5,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,236486,,,,,,,0|i14uzr:
PDFBox,PDFBOX-589,"Arg list is optional for some color seperations. However, code expects it to be set and causes a null pointer exception when drawing the pdf.",Bug,Closed,Major,Won't Fix,Andreas Lehmkühler,Yonas Jongkind,Yonas Jongkind,1/4/2010 9:11,,2/7/2010 16:04,2/7/2010 16:04,1.0.0,1.0.0,Writing,,0,0,,,,,,,PDFBOX-519,MacOS/Java6,"

Here is a patch that includes the required additional check for null. And a PDF to test it with as well. 



### Eclipse Workspace Patch 1.0 
#P pdfbox 
Index: src/main/java/org/apache/pdfbox/util/operator/SetNonStrokingSeparation.java 
=================================================================== 
--- src/main/java/org/apache/pdfbox/util/operator/SetNonStrokingSeparation.java (revision 1818) 
+++ src/main/java/org/apache/pdfbox/util/operator/SetNonStrokingSeparation.java (working copy) 
@@ -61,7 +61,9 @@ 
{ 
PDSeparation sep = (PDSeparation) colorSpace; 
colorSpace = sep.getAlternateColorSpace(); 
- argList = sep.getColorValues().toList(); 
+ if (sep.getColorValues() != null) { 
+ argList = sep.getColorValues().toList(); 
+ } 
} 

if (colorSpace != null) 
",,,,,,,,2/7/2010 15:36,,,,"7 years, 20 weeks, 1 day ago",,163350,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,206058,,,,,,,0|i0zn6n:
PDFBox,PDFBOX-590,PDFXrefStreamParser iterates when no elements are available,Bug,Closed,Major,Fixed,Unassigned,Phil Varner,Phil Varner,1/5/2010 20:11,,2/11/2010 11:08,1/5/2010 20:57,,1.0.0,Parsing,,0,0,,,,,,,,,"Exception: 

org.apache.pdfbox.exceptions.WrappedIOException 
at org.apache.pdfbox.pdfparser.PDFParser.parse(PDFParser.java:237) 
at mycompany.... 
at java.lang.Thread.run(Thread.java:534) 
Caused by: java.util.NoSuchElementException 
at java.util.AbstractList$Itr.next(AbstractList.java:426) 
at org.apache.pdfbox.pdfparser.PDFXrefStreamParser.parse(PDFXrefStreamParser.java:115) 
at org.apache.pdfbox.cos.COSDocument.parseXrefStreams(COSDocument.java:538) 
at org.apache.pdfbox.pdfparser.PDFParser.parse(PDFParser.java:203) 
... 11 more 

PDF file: www.oppenheim.pl/plpl/_download/09_05_11_Archiv.pdf 
This is happening in the PDFXrefStreamParser.parse() method because there is no objIter.hasNext() test to protect the objIter.next() call on line 115. This is an outright bug. 

Specifically, the current code looks like so: 

public void parse() throws IOException { 
... 
Iterator objIter = objNums.iterator(); //<------- here we create the Iterator 
/* 
* Calculating the size of the line in bytes 
*/ 
int w0 = xrefFormat.getInt(0); 
int w1 = xrefFormat.getInt(1); 
int w2 = xrefFormat.getInt(2); 
int lineSize = w0 + w1 + w2; 

while(pdfSource.available() > 0) 
{ 
byte[] currLine = new byte[lineSize]; 
pdfSource.read(currLine); 

int type = 0; 
/* 
* Grabs the number of bytes specified for the first column in 
* the W array and stores it. 
*/ 
for(int i = 0; i < w0; i++) 
{ 
type += (currLine[i] & 0x00ff) << ((w0 - i - 1)* 8); 
} 
//Need to remember the current objID 
Integer objID = (Integer)objIter.next(); //<---- here we attempt to pull objects out of it. 
/* 
* 3 different types of entries. 
*/ 
switch(type) 
{ 
// ... do stuff ... 
} 
} 
... 
} 

The code seems to be written with the assumption that if pdfSource.available() >0 that the object count will have another increment. That seems a bit vulnerable to corrupt streams. Further it is a logic error because the stream seems to contain lines of different types not processed as Xref objects. At least that seems clear from my cursory step through. 

I think it should be 

while(pdfSource.available() > 0 && objIter.hasNext()) 

instead, so the call to next() returns the correct Integer when next() is called later on. 
",,,,,,,,,,,,"7 years, 24 weeks, 6 days ago",,163351,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,205688,,,,,,,0|i0zkwf:
PDFBox,PDFBOX-591,PDFBox performance issue: BaseParser.readUntilEndStream() rewrite,Improvement,Closed,Major,Fixed,Jukka Zitting,Mel Martinez,Mel Martinez,1/6/2010 23:01,,2/22/2010 18:28,1/15/2010 0:01,0.8.0-incubator,1.0.0,Parsing,,0,1,,,,,,,PDFBOX-556,all,"The load time for loading documents into PDFBox (PDDocument) is too slow. 

One culprit is the method: org.apach.pdfbox.pdfparser.BaseParser.readUntilEndStream(OutputStream out) 

The current implementation of this method uses a very slow test for end of stream conditions. A profile of the readUntilEndStream() method shows that a huge chunk of the method's processing time is being consumed in the cmpCircularBuffer() call - which is purely part of the test for for the end of stream marker. In other words, the readUntilEndOfStream() is spending twice as much time testing for the end of stream marker as it is reading bytes from the stream. 

A better solution is to use a simpler, direct fail-fast test conditional structure that uses byte primitives. I strongly recommend that the current method be removed and replaced with the following code below. This results in a relative speed up of readUntilEndStream() method of a little over a factor of 3 (a ratio of 113/37 = 3.05 if you want to be more precise). This in turn helps the overall performance of PDDocument.parse() by about a factor of 2.7. 

Note the addition of some byte constants used to make the code readable. 

----------------------------------------------------------------- 
private static final int E = 101; 
private static final int N = 110; 
private static final int D = 100; 

private static final int S = 115; 
private static final int T = 116; 
private static final int R = 114; 
private static final int A = 97; 
private static final int M = 109; 

private static final int O = 111; 
private static final int B = 98; 
private static final int J = 106; 


/** 
* This method will read through the current stream object until 
* we find the keyword ""endstream"" meaning we're at the end of this 
* object. Some pdf files, however, forget to write some endstream tags 
* and just close off objects with an ""endobj"" tag so we have to handle 
* this case as well. 
* @param out The stream we write out to. 
* @throws IOException 
*/ 
private void readUntilEndStream( OutputStream out ) throws IOException{ 
int byteRead; 
do{ //use a fail fast test for end of stream markers 
byteRead = pdfSource.read(); 
if(byteRead==E){//only branch if ""e"" 
byteRead = pdfSource.read(); 
if(byteRead==N){ //only continue branch if ""en"" 
byteRead = pdfSource.read(); 
if(byteRead==D){//up to ""end"" now 
byteRead = pdfSource.read(); 
if(byteRead==S){ 
byteRead = pdfSource.read(); 
if(byteRead==T){ 
byteRead = pdfSource.read(); 
if(byteRead==R){ 
byteRead = pdfSource.read(); 
if(byteRead==E){ 
byteRead = pdfSource.read(); 
if(byteRead==A){ 
byteRead = pdfSource.read(); 
if(byteRead==M){ 
//found the whole marker 
pdfSource.unread( ENDSTREAM ); 
return; 
} 
}else{ 
out.write(ENDSTREAM, 0, 7); 
} 
}else{ 
out.write(ENDSTREAM, 0, 6); 
} 
}else{ 
out.write(ENDSTREAM, 0, 5); 
} 
}else{ 
out.write(ENDSTREAM, 0, 4); 
} 
}else if(byteRead==O){ 
byteRead = pdfSource.read(); 
if(byteRead==B){ 
byteRead = pdfSource.read(); 
if(byteRead==J){ 
//found whole marker 
pdfSource.unread( ENDOBJ ); 
return; 
} 
}else{ 
out.write(ENDOBJ, 0, 4); 
} 
}else{ 
out.write(E); 
out.write(N); 
out.write(D); 
} 
}else{ 
out.write(E); 
out.write(N); 
} 
}else{ 
out.write(E); 
} 
} 
if(byteRead!=-1)out.write(byteRead); 

}while(byteRead!=-1); 
} 
",,,,,,,,1/15/2010 0:01,,,,"7 years, 18 weeks ago",,163352,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,205423,,,,,,,0|i0zj9j:
