class path,method name,method arguments,LOC,Cyclomatic,Time,OwnTime,Count,Layer,Callees,CalleeInvocations,Callers,CallerInvocations
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,parseChildrenAsProperties,"XMPMetadata, List<Element>, TypeMapping, Element",22,4,3724,0,778,,13,16770,1,778
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,createProperty,"XMPMetadata, Element, PropertyType, ComplexPropertyContainer",51,9,3615,3,1521,,19,14872,2,1521
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,manageDefinedType,"XMPMetadata, Element, String, ComplexPropertyContainer",22,3,1,0,3,,10,14,1,3
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,manageStructuredType,"XMPMetadata, Element, String, ComplexPropertyContainer",24,4,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,manageSimpleType,"XMPMetadata, Element, Types, ComplexPropertyContainer",12,1,3438,3,1432,,7,10024,1,1432
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,manageArray,"XMPMetadata, Element, PropertyType, ComplexPropertyContainer",38,6,138,0,84,,25,1849,2,84
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,manageLangAlt,"XMPMetadata, Element, ComplexPropertyContainer",5,1,5,0,25,,2,50,1,25
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,parseDescriptionInner,"XMPMetadata, Element, ComplexPropertyContainer",21,2,0,0,4,,12,84,1,4
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,parseLiElement,"XMPMetadata, QName, Element, Types",23,3,131,0,228,,7,653,2,228
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,loadAttributes,"AbstractField, Element",24,5,21,5,2889,,10,17464,5,2889
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,parseLiDescription,"XMPMetadata, QName, Element",85,12,130,4,175,,35,11151,2,175
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,parseInitialXpacket,ProcessingInstruction,59,10,791,3,232,,17,8642,1,232
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,parseEndPacket,"XMPMetadata, ProcessingInstruction",22,3,2,0,231,,6,928,1,231
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,findDescriptionsParent,Element,21,4,23,0,231,,5,1613,1,231
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,expectNaming,"Element, String, String, String",18,4,21,1,459,,8,2761,1,459
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,removeComments,Node,32,8,132,18,4267,,15,82176,2,4267
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,instanciateStructured,"TypeMapping, Types, String, String",23,4,16,0,178,,2,178,1,178
xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,checkPropertyDefinition,"XMPMetadata, QName",23,4,21,0,1704,,9,5131,4,1704
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractComplexProperty.java,<init>,"XMPMetadata, String",6,1,110,25,44266,,4,132804,2,44266
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractComplexProperty.java,addNamespace,"String, String",4,1,78,10,42154,,1,42154,7,42154
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractComplexProperty.java,getNamespacePrefix,String,4,1,0,0,4,,1,4,1,4
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractComplexProperty.java,getAllNamespacesWithPrefix,,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractComplexProperty.java,addProperty,AbstractField,8,2,31,4,8237,,2,16247,74,8237
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractComplexProperty.java,removeProperty,AbstractField,4,1,0,0,2,,1,2,2,2
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractComplexProperty.java,getContainer,,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractComplexProperty.java,getAllProperties,,4,1,0,0,315,,0,0,11,315
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractComplexProperty.java,getProperty,String,9,2,182,15,52959,,2,65809,133,52959
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractComplexProperty.java,getArrayProperty,String,9,2,0,0,86,,2,143,3,86
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractComplexProperty.java,getFirstEquivalentProperty,"String, Class<? extends AbstractField>",4,1,7,0,1158,,1,1158,22,1158
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDJavascriptNameTreeNode.java,<init>,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDJavascriptNameTreeNode.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDJavascriptNameTreeNode.java,convertCOSToPD,COSBase,8,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDJavascriptNameTreeNode.java,createChildNode,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,<init>,,4,1,0,0,10,10,1,10,1,10
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,<init>,COSDictionary,4,1,0,0,16,0,0,0,2,16
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,getCOSObject,,4,1,0,0,8,1,0,0,1,8
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,getParent,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,setParent,PDNameTreeNode<T>,5,1,1,0,8,10,1,8,1,8
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,isRootNode,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,getKids,,15,3,0,0,15,3,8,50,3,15
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,setKids,List<? extends PDNameTreeNode>,21,4,1,0,6,10,8,66,1,6
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,calculateLimits,,45,5,1,0,18,3,13,78,3,18
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,getValue,String,33,5,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,getNames,,19,3,6,0,17,2,9,301,5,17
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,convertCOSToPD,COSBase,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,createChildNode,COSDictionary,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,setNames,"Map<String, T>",21,3,1,0,4,10,13,176,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,getUpperLimit,,10,2,0,0,9,3,2,17,2,9
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,setUpperLimit,String,12,2,0,0,8,3,2,16,1,8
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,getLowerLimit,,10,2,0,0,9,3,2,17,2,9
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,setLowerLimit,String,12,2,0,0,8,3,5,48,1,8
pdfbox\src\main\java\org\apache\pdfbox\cos\COSNull.java,<init>,,3,1,0,0,3,10,1,3,1,3
pdfbox\src\main\java\org\apache\pdfbox\cos\COSNull.java,accept,ICOSVisitor,4,1,0,0,20,5,1,20,1,20
pdfbox\src\main\java\org\apache\pdfbox\cos\COSNull.java,writePDF,OutputStream,4,1,0,0,20,5,1,20,1,20
pdfbox\src\main\java\org\apache\pdfbox\cos\COSNull.java,toString,,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,<init>,XMPMetadata,4,1,0,0,22,,1,22,1,22
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,<init>,"XMPMetadata, String",4,1,2,0,136,,1,136,1,136
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setDerivedFromProperty,ResourceRefType,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getResourceRefProperty,,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setDocumentID,String,5,1,0,0,1,,2,2,1,1
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setDocumentIDProperty,URIType,4,1,0,0,2,,1,2,2,2
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getDocumentIDProperty,,4,1,0,0,23,,1,23,2,23
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getDocumentID,,5,2,0,0,12,,1,12,2,12
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setLastURL,String,5,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setLastURLProperty,URLType,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getLastURLProperty,,4,1,0,0,22,,1,22,2,22
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getLastURL,,5,2,0,0,11,,1,11,1,11
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setSaveId,Integer,5,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setSaveIDProperty,IntegerType,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getSaveIDProperty,,4,1,0,0,22,,1,22,2,22
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getSaveID,,5,2,0,0,11,,1,11,1,11
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setManager,String,5,1,0,0,1,,2,2,1,1
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setManagerProperty,AgentNameType,4,1,0,0,2,,1,2,2,2
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getManagerProperty,,4,1,0,0,22,,1,22,2,22
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getManager,,5,2,0,0,11,,1,11,1,11
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setManageTo,String,5,1,0,0,1,,2,2,1,1
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setManageToProperty,URIType,4,1,0,0,2,,1,2,2,2
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getManageToProperty,,4,1,0,0,22,,1,22,2,22
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getManageTo,,5,2,0,0,11,,1,11,1,11
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setManageUI,String,5,1,0,0,1,,2,2,1,1
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setManageUIProperty,URIType,4,1,0,0,2,,1,2,2,2
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getManageUIProperty,,4,1,0,0,22,,1,22,2,22
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getManageUI,,5,2,0,0,11,,1,11,1,11
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setManagerVariant,String,5,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setManagerVariantProperty,TextType,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getManagerVariantProperty,,4,1,0,0,22,,1,22,2,22
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getManagerVariant,,5,2,0,0,11,,1,11,1,11
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setInstanceID,String,5,1,0,0,1,,2,2,1,1
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setInstanceIDProperty,URIType,4,1,0,0,2,,1,2,2,2
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getInstanceIDProperty,,4,1,0,0,22,,1,22,2,22
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getInstanceID,,5,2,0,0,11,,1,11,1,11
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setManagedFromProperty,ResourceRefType,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getManagedFromProperty,,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setOriginalDocumentID,String,5,1,0,0,1,,2,2,1,1
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setOriginalDocumentIDProperty,TextType,4,1,0,0,2,,1,2,2,2
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getOriginalDocumentIDProperty,,4,1,0,0,22,,1,22,2,22
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getOriginalDocumentID,,5,2,0,0,11,,1,11,1,11
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setRenditionClass,String,5,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setRenditionClassProperty,RenditionClassType,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getRenditionClassProperty,,4,1,0,0,22,,1,22,2,22
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getRenditionClass,,5,2,0,0,11,,1,11,1,11
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setRenditionParams,String,5,1,0,0,1,,2,2,1,1
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setRenditionParamsProperty,TextType,4,1,0,0,2,,1,2,2,2
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getRenditionParamsProperty,,4,1,0,0,22,,1,22,2,22
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getRenditionParams,,5,2,0,0,11,,1,11,1,11
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setVersionID,String,5,1,0,0,1,,2,2,1,1
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,setVersionIDProperty,TextType,4,1,0,0,2,,1,2,2,2
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getVersionIDProperty,,4,1,0,0,22,,1,22,2,22
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getVersionID,,5,2,0,0,11,,1,11,1,11
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,addVersions,String,4,1,0,0,3,,1,3,1,3
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getVersionsProperty,,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getVersions,,4,1,0,0,1,,1,1,1,1
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,addHistory,String,4,1,0,0,3,,1,3,1,3
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getHistoryProperty,,4,1,0,0,10,,1,10,1,10
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getHistory,,4,1,0,0,11,,1,11,1,11
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,addIngredients,String,4,1,0,0,2,,1,2,1,2
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getIngredientsProperty,,4,1,0,0,10,,1,10,1,10
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPMediaManagementSchema.java,getIngredients,,4,1,0,0,11,,1,11,1,11
pdfbox\src\main\java\org\apache\pdfbox\io\ScratchFile.java,<init>,File,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\io\ScratchFile.java,<init>,MemoryUsageSetting,20,8,102,90,667,1,4,1342,5,667
pdfbox\src\main\java\org\apache\pdfbox\io\ScratchFile.java,getMainMemoryOnlyInstance,,12,2,53,0,246,2,3,494,3,246
pdfbox\src\main\java\org\apache\pdfbox\io\ScratchFile.java,getNewPage,,22,4,314,88,180675,0,3,361376,1,180675
pdfbox\src\main\java\org\apache\pdfbox\io\ScratchFile.java,enlarge,,54,10,14,0,13,0,6,74,1,13
pdfbox\src\main\java\org\apache\pdfbox\io\ScratchFile.java,getPageSize,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\io\ScratchFile.java,readPage,int,30,5,30,28,241084,1,2,366,2,241084
pdfbox\src\main\java\org\apache\pdfbox\io\ScratchFile.java,writePage,"int, byte[]",36,5,65,48,160987,1,3,161093,2,160987
pdfbox\src\main\java\org\apache\pdfbox\io\ScratchFile.java,checkClosed,,7,2,7803,7803,65601596,0,0,0,4,65601596
pdfbox\src\main\java\org\apache\pdfbox\io\ScratchFile.java,createBuffer,,4,1,193,8,21328,1,4,21346,3,21328
pdfbox\src\main\java\org\apache\pdfbox\io\ScratchFile.java,createBuffer,InputStream,12,2,23,0,93,8,6,1737,1,93
pdfbox\src\main\java\org\apache\pdfbox\io\ScratchFile.java,markPagesAsFree,"int[], int, int",17,4,258,69,21276,0,2,347036,1,21276
pdfbox\src\main\java\org\apache\pdfbox\io\ScratchFile.java,close,,42,8,14,0,650,1,3,667,2,650
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\encoding\BuiltInEncoding.java,<init>,"Map<Integer, String>",7,2,2,0,11,7,5,1297,1,11
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\encoding\BuiltInEncoding.java,getCOSObject,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\encoding\BuiltInEncoding.java,getEncodingName,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionGoTo.java,<init>,,5,1,0,0,3,10,2,6,3,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionGoTo.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionGoTo.java,getDestination,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\action\PDActionGoTo.java,setDestination,PDDestination,18,4,0,0,2,10,1,2,2,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageDestination.java,<init>,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageDestination.java,<init>,COSArray,4,1,0,0,1643,2,1,1643,3,1643
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageDestination.java,getPage,,13,3,0,0,9,9,3,27,1,9
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageDestination.java,setPage,PDPage,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageDestination.java,getPageNumber,,13,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageDestination.java,findPageNumber,,23,5,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageDestination.java,retrievePageNumber,,23,5,0,0,4,10,6,32,1,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageDestination.java,setPageNumber,int,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageDestination.java,getCOSObject,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,<init>,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,getRowSpan,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,setRowSpan,int,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,getColSpan,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,setColSpan,int,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,getHeaders,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,setHeaders,String[],4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,getScope,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,setScope,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,getSummary,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,setSummary,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,toString,,25,6,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,<init>,,3,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,isSpecified,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getString,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setString,"String, String",7,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getArrayOfString,String,15,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setArrayOfString,"String, String[]",12,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getName,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getName,"String, String",4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getNameOrArrayOfName,"String, String",23,5,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setName,"String, String",7,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setArrayOfName,"String, String[]",12,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getNumberOrName,"String, String",13,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getInteger,"String, int",4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setInteger,"String, int",7,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getNumber,"String, float",4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getNumber,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getNumberOrArrayOfNumber,"String, float",27,6,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setNumber,"String, float",7,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setNumber,"String, int",7,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setArrayOfNumber,"String, float[]",12,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getColor,String,9,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getColorOrFourColors,String,18,4,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setColor,"String, PDGamma",7,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setFourColors,"String, PDFourColours",7,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\rendering\PageDrawer.java,<init>,PageDrawerParameters,5,1,68,0,164,9,3,492,1,164
pdfbox\src\main\java\org\apache\pdfbox\rendering\PageDrawer.java,getRenderer,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\rendering\PageDrawer.java,getGraphics,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\rendering\PageDrawer.java,getLinePath,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\rendering\PageDrawer.java,setRenderingHints,,9,1,8,0,614,8,4,1848,5,614
pdfbox\src\main\java\org\apache\pdfbox\rendering\PageDrawer.java,drawPage,"Graphics, PDRectangle",17,2,261275,5,164,9,17,4664,1,164
pdfbox\src\main\java\org\apache\pdfbox\rendering\PageDrawer.java,drawTilingPattern,"Graphics2D, PDTilingPattern, PDColorSpace, PDColor, Matrix",15,1,126,0,22,8,3,66,1,22
pdfbox\src\main\java\org\apache\pdfbox\rendering\PageDrawer.java,getPaint,PDColor,39,5,3900,176,187204,8,11,561614,2,187204
