class path,method name,method arguments,LOC,Cyclomatic
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getBasicSchema,,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getDublinCoreSchema,,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getMediaManagementSchema,,5,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getRightsManagementSchema,,5,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getBasicJobTicketSchema,,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getDynamicMediaSchema,,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getPagedTextSchema,,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addMediaManagementSchema,,5,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addRightsManagementSchema,,5,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addBasicJobTicketSchema,,5,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addDynamicMediaSchema,,5,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addPagedTextSchema,,5,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addSchema,XMPSchema,5,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,save,String,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,save,OutputStream,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,asByteArray,,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getXMPDocument,,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,basicAddSchema,XMPSchema,6,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addPDFSchema,,5,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addDublinCoreSchema,,5,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addBasicSchema,,5,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addIptc4xmpCoreSchema,,5,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addPhotoshopSchema,,5,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,setEncoding,String,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getEncoding,,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getRDFElement,,10,2
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,load,String,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,load,InputSource,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,load,InputStream,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,main,String[],24,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getSchemas,,50,7
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getSchemasByNamespaceURI,String,20,4
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,hasUnknownSchema,,22,4
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getSchemaByClass,Class<?>,13,3
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,merge,XMPMetadata,19,3
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,XMPSchema,"XMPMetadata, String, String",10,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,XMPSchema,"Element, String",12,2
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getElement,,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getAbout,,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,setAbout,String,11,2
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,setTextProperty,"String, String",43,6
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getTextProperty,String,17,3
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getDateProperty,String,4,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,setDateProperty,"String, Calendar",11,2
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getBooleanProperty,String,10,3
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,setBooleanProperty,"String, Boolean",9,3
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getIntegerProperty,String,10,2
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,setIntegerProperty,"String, Integer",9,2
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,removeBagValue,"String, String",24,5
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,addBagValue,"String, String",28,4
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getBagList,String,23,4
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,removeSequenceValue,"String, String",24,5
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,removeSequenceValue,"String, Elementable",23,5
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,addSequenceValue,"String, String",30,4
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,addSequenceValue,"String, Elementable",26,4
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getSequenceList,String,23,4
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getEventSequenceList,String,23,4
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,removeSequenceDateValue,"String, Calendar",5,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,addSequenceDateValue,"String, Calendar",5,1
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getSequenceDateList,String,14,3
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,setLanguageProperty,"String, String, String",67,11
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getLanguageProperty,"String, String",34,7
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,setThumbnailProperty,"String, String, Thumbnail",66,11
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getThumbnailProperty,"String, String",29,6
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getLanguagePropertyLanguages,String,29,5
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,merge,XMPSchema,70,14
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,COSString,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,COSString,boolean,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,COSString,String,35,5
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,COSString,byte[],12,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,setForceLiteralForm,boolean,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,setForceHexForm,boolean,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,createFromHexString,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,createFromHexString,"String, boolean",31,5
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,getHexString,,11,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,getString,,27,5
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,toString,"byte[], int, int, Charset",5,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,append,byte[],5,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,append,int,5,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,reset,,5,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,getBytes,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,toString,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,writePDF,OutputStream,68,13
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,accept,ICOSVisitor,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,equals,Object,9,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,hashCode,,5,2
pdfbox\src\main\java\org\apache\pdfbox\encoding\PDFDocEncodingCharset.java,PDFDocEncodingCharset,,4,1
pdfbox\src\main\java\org\apache\pdfbox\encoding\PDFDocEncodingCharset.java,createEncoding,,51,2
pdfbox\src\main\java\org\apache\pdfbox\exceptions\COSVisitorException.java,COSVisitorException,Exception,4,1
pdfbox\src\main\java\org\apache\pdfbox\persistence\util\COSHEXTable.java,COSHEXTable,,3,1
xmpbox\src\main\java\org\apache\xmpbox\type\PDFAPropertyType.java,PDFAPropertyType,XMPMetadata,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\PDFAPropertyType.java,getName,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\PDFAPropertyType.java,getValueType,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\PDFAPropertyType.java,getDescription,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\PDFAPropertyType.java,getCategory,,5,2
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractStructuredType.java,AbstractStructuredType,XMPMetadata,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractStructuredType.java,AbstractStructuredType,"XMPMetadata, String",15,2
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractStructuredType.java,AbstractStructuredType,"XMPMetadata, String, String, String",21,4
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractStructuredType.java,getNamespace,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractStructuredType.java,setNamespace,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractStructuredType.java,getPrefix,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractStructuredType.java,setPrefix,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractStructuredType.java,getPreferedPrefix,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractStructuredType.java,addSimpleProperty,"String, Object",6,1
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractStructuredType.java,getPropertyValueAsString,String,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractStructuredType.java,getDatePropertyAsCalendar,String,12,2
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractStructuredType.java,createTextType,"String, String",4,1
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractStructuredType.java,createArrayProperty,"String, Cardinality",4,1
xmpbox\src\main\java\org\apache\xmpbox\type\ChoiceType.java,ChoiceType,"XMPMetadata, String, String, String, Object",4,1
xmpbox\src\main\java\org\apache\xmpbox\type\TextType.java,TextType,"XMPMetadata, String, String, String, Object",4,1
xmpbox\src\main\java\org\apache\xmpbox\type\TextType.java,setValue,Object,11,2
xmpbox\src\main\java\org\apache\xmpbox\type\TextType.java,getStringValue,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\TextType.java,getValue,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\Types.java,Types,"boolean, Types, Class<? extends AbstractField>",6,1
xmpbox\src\main\java\org\apache\xmpbox\type\Types.java,isSimple,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\Types.java,isBasic,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\Types.java,isStructured,,4,1
