class path,method name,method arguments,LOC,Cyclomatic
fontbox\src\main\java\org\apache\fontbox\cff\CharStringHandler.java,handleSequence,List<Object>,21,4
fontbox\src\main\java\org\apache\fontbox\cff\CharStringHandler.java,handleCommand,"List<Number>, CharStringCommand",1,1
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,parse,"byte[], byte[]",10,2
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,parseASCII,byte[],56,9
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,readSimpleValue,String,36,9
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,readEncoding,,42,5
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,arrayToNumbers,List<Token>,21,4
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,readFontInfo,"Map<String, List>",44,11
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,readSimpleDict,,28,4
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,readDictValue,,6,1
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,readValue,,49,8
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,readProc,,28,6
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,parseBinary,byte[],70,11
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,readPrivate,"String, List<Token>",55,14
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,readSubrs,int,24,4
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,readOtherSubrs,,21,3
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,readCharStrings,int,21,3
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,readDef,,19,4
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,readPut,,18,4
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,read,Token.Kind,9,2
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,read,"Token.Kind, String",8,2
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,readMaybe,"Token.Kind, String",9,2
fontbox\src\main\java\org\apache\fontbox\type1\Type1Parser.java,decrypt,"byte[], int, int",25,5
fontbox\src\main\java\org\apache\fontbox\encoding\BuiltInEncoding.java,BuiltInEncoding,"Map<Integer, String>",7,2
fontbox\src\main\java\org\apache\fontbox\encoding\StandardEncoding.java,StandardEncoding,,7,2
fontbox\src\main\java\org\apache\fontbox\type1\Type1Lexer.java,Type1Lexer,byte[],5,1
fontbox\src\main\java\org\apache\fontbox\type1\Type1Lexer.java,nextToken,,6,1
fontbox\src\main\java\org\apache\fontbox\type1\Type1Lexer.java,peekToken,,4,1
fontbox\src\main\java\org\apache\fontbox\type1\Type1Lexer.java,getChar,,4,1
fontbox\src\main\java\org\apache\fontbox\type1\Type1Lexer.java,readToken,Token,87,17
fontbox\src\main\java\org\apache\fontbox\type1\Type1Lexer.java,tryReadNumber,,87,13
fontbox\src\main\java\org\apache\fontbox\type1\Type1Lexer.java,readRegular,,29,4
fontbox\src\main\java\org\apache\fontbox\type1\Type1Lexer.java,readComment,,17,3
fontbox\src\main\java\org\apache\fontbox\type1\Type1Lexer.java,readString,,55,16
fontbox\src\main\java\org\apache\fontbox\type1\Type1Lexer.java,readCharString,int,7,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSString.java,suite,,4,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSString.java,setUp,,4,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSString.java,main,String[],5,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSString.java,testSetForceHexLiteralForm,,12,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSString.java,writePDFTests,"String, COSString",13,2
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSString.java,testFromHex,,24,3
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSString.java,createHex,String,9,2
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSString.java,testGetHex,,9,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSString.java,testGetString,,20,2
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSString.java,testGetBytes,,5,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSString.java,testWritePDF,,8,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSString.java,testUnicode,,38,3
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSString.java,testAccept,,12,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSString.java,testEquals,,26,2
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSString.java,testHashCode,,10,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSString.java,testCompareFromHexString,,12,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSBase.java,testGetCOSObject,,4,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSBase.java,testAccept,,1,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSBase.java,testIsSetDirect,,7,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSBase.java,testByteArrays,"byte[], byte[]",8,2
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\state\EmptyGraphicsStackException.java,EmptyGraphicsStackException,,4,1
pdfbox\src\main\java\org\apache\pdfbox\rendering\PageDrawerParameters.java,PageDrawerParameters,"PDFRenderer, PDPage",5,1
pdfbox\src\main\java\org\apache\pdfbox\rendering\PageDrawerParameters.java,getPage,,4,1
pdfbox\src\main\java\org\apache\pdfbox\rendering\PageDrawerParameters.java,getRenderer,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\RDFAboutAttributeConcordanceValidation.java,validateRDFAboutAttributes,XMPMetadata,21,5
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\PrintDocumentMetaData.java,main,String[],24,3
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\PrintDocumentMetaData.java,usage,,4,1
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\PrintDocumentMetaData.java,printMetadata,PDDocument,21,2
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\PrintDocumentMetaData.java,formatDate,Calendar,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\Type5ShadingContext.java,Type5ShadingContext,"PDShadingType5, ColorModel, AffineTransform, Matrix, Rectangle",8,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\Type5ShadingContext.java,collectTriangles,"PDShadingType5, AffineTransform, Matrix",77,9
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType5.java,PDShadingType5,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType5.java,getShadingType,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType5.java,getVerticesPerRow,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType5.java,setVerticesPerRow,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType5.java,toPaint,Matrix,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,overlay,"Map<Integer, String>",13,2
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,close,,36,9
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,loadPDFs,,57,14
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,loadPDF,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,getLayoutPage,PDDocument,12,2
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,getLayoutPages,PDDocument,18,3
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,createContentStream,COSBase,19,3
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,createContentStreamList,COSBase,24,5
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,processPages,PDDocument,27,4
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,addOriginalContent,"COSBase, COSArray",15,3
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,overlayPage,"COSArray, PDPage, int, int",46,10
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,createOverlayXObject,"PDPage, LayoutPage, COSStream",10,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,createOverlayStream,"PDPage, LayoutPage, COSName",16,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,float2String,float,13,3
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,createStream,String,8,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,setOverlayPosition,Position,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,setInputFile,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,setInputPDF,PDDocument,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,getInputFile,,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,setDefaultOverlayFile,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,setDefaultOverlayPDF,PDDocument,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,getDefaultOverlayFile,,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,setFirstPageOverlayFile,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,setFirstPageOverlayPDF,PDDocument,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,setLastPageOverlayFile,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,setLastPageOverlayPDF,PDDocument,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,setAllPagesOverlayFile,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,setAllPagesOverlayPDF,PDDocument,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,setOddPageOverlayFile,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,setOddPageOverlayPDF,PDDocument,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,setEvenPageOverlayFile,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\multipdf\Overlay.java,setEvenPageOverlayPDF,PDDocument,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\action\UndefAction.java,UndefAction,"ActionManagerFactory, COSDictionary, PreflightContext, String, String",5,1
preflight\src\main\java\org\apache\pdfbox\preflight\action\UndefAction.java,innerValid,,6,1
preflight\src\main\java\org\apache\pdfbox\preflight\font\Type3FontValidator.java,Type3FontValidator,"PreflightContext, PDType3Font",7,1
preflight\src\main\java\org\apache\pdfbox\preflight\font\Type3FontValidator.java,validate,,10,1
preflight\src\main\java\org\apache\pdfbox\preflight\font\Type3FontValidator.java,checkMandatoryField,,15,2
preflight\src\main\java\org\apache\pdfbox\preflight\font\Type3FontValidator.java,checkFontBBox,,27,5
preflight\src\main\java\org\apache\pdfbox\preflight\font\Type3FontValidator.java,checkFontMatrix,,27,5
preflight\src\main\java\org\apache\pdfbox\preflight\font\Type3FontValidator.java,checkEncoding,,19,3
preflight\src\main\java\org\apache\pdfbox\preflight\font\Type3FontValidator.java,checkEncodingAsString,String,9,2
preflight\src\main\java\org\apache\pdfbox\preflight\font\Type3FontValidator.java,checkEncodingAsDictionary,COSDictionary,28,6
preflight\src\main\java\org\apache\pdfbox\preflight\font\Type3FontValidator.java,checkCharProcsAndMetrics,,63,9
preflight\src\main\java\org\apache\pdfbox\preflight\font\Type3FontValidator.java,getWidths,PDFont,14,2
preflight\src\main\java\org\apache\pdfbox\preflight\font\Type3FontValidator.java,getCharProc,int,11,2
preflight\src\main\java\org\apache\pdfbox\preflight\font\Type3FontValidator.java,getWidthFromCharProc,PDType3CharProc,7,1
preflight\src\main\java\org\apache\pdfbox\preflight\font\Type3FontValidator.java,checkResources,,41,7
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\blend\BlendComposite.java,getInstance,"BlendMode, float",21,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\blend\BlendComposite.java,BlendComposite,"BlendMode, float",6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\blend\BlendComposite.java,createContext,"ColorModel, ColorModel, RenderingHints",5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\blend\BlendMode.java,getInstance,COSBase,25,6
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\blend\BlendMode.java,createBlendModeMap,,18,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\blend\BlendMode.java,BlendMode,,3,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\blend\SeparableBlendMode.java,SeparableBlendMode,,3,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\blend\SeparableBlendMode.java,blendChannel,"float, float",1,1
xmpbox\src\test\java\org\apache\xmpbox\type\TestDerivedType.java,TestDerivedType,"Class<? extends TextType>, String",6,1
xmpbox\src\test\java\org\apache\xmpbox\type\TestDerivedType.java,initializeParameters,,16,1
xmpbox\src\test\java\org\apache\xmpbox\type\TestDerivedType.java,before,,6,1
xmpbox\src\test\java\org\apache\xmpbox\type\TestDerivedType.java,instanciate,"XMPMetadata, String, String, String, Object",6,1
xmpbox\src\test\java\org\apache\xmpbox\type\TestDerivedType.java,test1,,7,1
xmpbox\src\main\java\org\apache\xmpbox\type\MIMEType.java,MIMEType,"XMPMetadata, String, String, String, Object",4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\TiffSchema.java,TiffSchema,XMPMetadata,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\TiffSchema.java,TiffSchema,"XMPMetadata, String",4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\TiffSchema.java,getArtistProperty,,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\TiffSchema.java,getArtist,,5,2
xmpbox\src\main\java\org\apache\xmpbox\schema\TiffSchema.java,setArtist,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\TiffSchema.java,getImageDescriptionProperty,,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\TiffSchema.java,getImageDescriptionLanguages,,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\TiffSchema.java,getImageDescription,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\TiffSchema.java,getImageDescription,,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\TiffSchema.java,addImageDescription,"String, String",4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\TiffSchema.java,getCopyRightProperty,,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\TiffSchema.java,getCopyRightLanguages,,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\TiffSchema.java,getCopyRight,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\TiffSchema.java,getCopyRight,,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\TiffSchema.java,addCopyright,"String, String",4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPSchemaFactory.java,XMPSchemaFactory,"String, Class<? extends XMPSchema>, PropertiesDescription",6,1
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPSchemaFactory.java,getNamespace,,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPSchemaFactory.java,getPropertyType,String,4,1
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPSchemaFactory.java,createXMPSchema,"XMPMetadata, String",36,5
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPSchemaFactory.java,getPropertyDefinition,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\PropertiesDescription.java,PropertiesDescription,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\PropertiesDescription.java,getPropertiesName,,4,1
xmpbox\src\main\java\org\apache\xmpbox\type\PropertiesDescription.java,addNewProperty,"String, PropertyType",4,1
xmpbox\src\main\java\org\apache\xmpbox\type\PropertiesDescription.java,getPropertyType,String,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjImageValidator.java,XObjImageValidator,"PreflightContext, PDImageXObject",5,1
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjImageValidator.java,checkMandatoryFields,,9,2
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjImageValidator.java,checkAlternates,,7,2
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjImageValidator.java,checkInterpolate,,8,2
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjImageValidator.java,checkIntent,,12,3
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjImageValidator.java,checkColorSpaceAndImageMask,,35,5
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjImageValidator.java,isImageMaskTrue,,12,2
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjImageValidator.java,validate,,8,1
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\EmbeddedFiles.java,EmbeddedFiles,,4,1
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\EmbeddedFiles.java,doIt,String,45,2
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\EmbeddedFiles.java,main,String[],12,2
examples\src\main\java\org\apache\pdfbox\examples\pdmodel\EmbeddedFiles.java,usage,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\Format.java,Format,String,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\Format.java,getFname,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\Format.java,values,,0,1
preflight\src\main\java\org\apache\pdfbox\preflight\Format.java,valueOf,,0,1
examples\src\main\java\org\apache\pdfbox\examples\interactive\form\FillFormField.java,FillFormField,,3,1
examples\src\main\java\org\apache\pdfbox\examples\interactive\form\FillFormField.java,main,String[],15,2
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSInteger.java,setUp,,11,2
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSInteger.java,testEquals,,20,2
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSInteger.java,testHashCode,,11,2
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSInteger.java,testFloatValue,,7,2
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSInteger.java,testDoubleValue,,7,2
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSInteger.java,testIntValue,,7,2
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSInteger.java,testLongValue,,7,2
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSInteger.java,testAccept,,21,3
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSInteger.java,testWritePDF,,20,3
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSInteger.java,suite,,4,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSNumber.java,testFloatValue,,1,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSNumber.java,testDoubleValue,,1,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSNumber.java,testIntValue,,1,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSNumber.java,testLongValue,,1,1
pdfbox\src\test\java\org\apache\pdfbox\cos\TestCOSNumber.java,testGet,,31,3
preflight\src\main\java\org\apache\pdfbox\preflight\utils\FilterHelper.java,FilterHelper,,3,1
preflight\src\main\java\org\apache\pdfbox\preflight\utils\FilterHelper.java,isAuthorizedFilter,"PreflightContext, String",13,2
preflight\src\main\java\org\apache\pdfbox\preflight\utils\FilterHelper.java,isAuthorizedFilterInPDFA,"PreflightContext, String",17,4
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\text\NextLine.java,process,"Operator, List<COSBase>",7,1
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\text\NextLine.java,getName,,4,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\interactive\form\PDSignatureFieldTest.java,setUp,,5,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\interactive\form\PDSignatureFieldTest.java,createDefaultSignatureField,,13,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\interactive\form\PDSignatureFieldTest.java,setValueForAbstractedSignatureField,,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\FieldUtils.java,FieldUtils,,3,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\FieldUtils.java,toKeyValueList,"List<String>, List<String>",9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\FieldUtils.java,sortByValue,List<KeyValue>,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\FieldUtils.java,sortByKey,List<KeyValue>,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\FieldUtils.java,getPairableItems,"COSBase, int",26,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\FieldUtils.java,getItemsFromPair,"COSBase, int",12,2
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\interactive\form\TestRadioButtons.java,TestRadioButtons,String,4,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\interactive\form\TestRadioButtons.java,suite,,4,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\interactive\form\TestRadioButtons.java,main,String[],5,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\interactive\form\TestRadioButtons.java,testRadioButtonPDModel,,35,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\Parser.java,Parser,,3,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\function\type4\Parser.java,parse,"CharSequence, SyntaxHandler",5,1
pdfbox\src\test\java\org\apache\pdfbox\pdfparser\EndstreamOutputStreamTest.java,testEndstreamOutputStream,,62,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBasedTest.java,PDICCBasedTest,,3,1
pdfbox\src\test\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBasedTest.java,testConstructor,,7,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,PDICCBased,PDDocument,7,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,PDICCBased,COSArray,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,getName,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,getPDStream,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,loadICCProfile,,50,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,is_sRGB,ICC_Profile,7,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,toRGB,float[],11,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,toRGBImage,WritableRaster,11,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,getNumberOfComponents,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,getDefaultDecode,int,18,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,getInitialColor,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,getAlternateColorSpace,,46,7
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,getRangeForComponent,int,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,getMetadata,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,getColorSpaceType,,26,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,setNumberOfComponents,int,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,setAlternateColorSpaces,List,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,setRangeForComponent,"PDRange, int",16,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,setMetadata,COSStream,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDICCBased.java,toString,,4,1
xmpbox\src\main\java\org\apache\xmpbox\xml\PdfaExtensionHelper.java,PdfaExtensionHelper,,3,1
xmpbox\src\main\java\org\apache\xmpbox\xml\PdfaExtensionHelper.java,validateNaming,"XMPMetadata, Element",13,2
xmpbox\src\main\java\org\apache\xmpbox\xml\PdfaExtensionHelper.java,checkNamespaceDeclaration,"Attr, Class<? extends AbstractStructuredType>",16,3
xmpbox\src\main\java\org\apache\xmpbox\xml\PdfaExtensionHelper.java,populateSchemaMapping,XMPMetadata,27,6
xmpbox\src\main\java\org\apache\xmpbox\xml\PdfaExtensionHelper.java,populatePDFASchemaType,"XMPMetadata, PDFASchemaType, TypeMapping",36,8
xmpbox\src\main\java\org\apache\xmpbox\xml\PdfaExtensionHelper.java,populatePDFAPropertyType,"PDFAPropertyType, TypeMapping, XMPSchemaFactory",31,5
xmpbox\src\main\java\org\apache\xmpbox\xml\PdfaExtensionHelper.java,populatePDFAType,"XMPMetadata, PDFATypeType, TypeMapping",32,6
xmpbox\src\main\java\org\apache\xmpbox\xml\PdfaExtensionHelper.java,populatePDFAFieldType,"PDFAFieldType, DefinedStructuredType",20,3
xmpbox\src\main\java\org\apache\xmpbox\xml\PdfaExtensionHelper.java,transformValueType,"TypeMapping, String",51,11
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationText.java,PDAnnotationText,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationText.java,PDAnnotationText,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationText.java,setOpen,boolean,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationText.java,getOpen,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationText.java,setName,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationText.java,getName,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationText.java,getState,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationText.java,setState,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationText.java,getStateModel,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationText.java,setStateModel,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,COSStandardOutputStream,OutputStream,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,COSStandardOutputStream,"OutputStream, int",5,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,getPos,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,isOnNewLine,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,setOnNewLine,boolean,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdfwriter\COSStandardOutputStream.java,write,"byte[], int, int",6,1
