class path,method name,method arguments,LOC,Cyclomatic,Time,OwnTime,Count,Layer,Callees,CalleeInvocations,Callers,CallerInvocations
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,createAndAddPDFAExtensionSchemaWithDefaultNS,,7,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,createAndAddXMPRightsManagementSchema,,7,1,0,0,10,,3,30,1,10
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,createAndAddPDFAExtensionSchemaWithNS,"Map<String, String>",8,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,getPDFExtensionSchema,,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,createAndAddPFAIdentificationSchema,,7,1,0,0,14,,3,42,7,14
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,getPDFIdentificationSchema,,4,1,0,0,1,,1,1,1,1
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,createAndAddDublinCoreSchema,,7,1,6,0,68,,3,204,9,68
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,createAndAddBasicJobTicketSchema,,7,1,0,0,3,,3,9,3,3
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,getDublinCoreSchema,,4,1,0,0,11,,1,11,4,11
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,getBasicJobTicketSchema,,4,1,0,0,3,,1,3,3,3
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,getXMPRightsManagementSchema,,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,getPhotoshopSchema,,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,createAndAddXMPBasicSchema,,7,1,0,0,27,,3,81,6,27
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,getXMPBasicSchema,,4,1,0,0,13,,1,13,3,13
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,createAndAddXMPMediaManagementSchema,,7,1,0,0,22,,3,66,1,22
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,createAndAddPhotoshopSchema,,7,1,2,0,90,,3,270,1,90
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,getXMPMediaManagementSchema,,4,1,0,0,1,,1,1,1,1
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,createAndAddAdobePDFSchema,,7,1,0,0,22,,3,66,9,22
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,getAdobePDFSchema,,4,1,0,0,10,,1,10,3,10
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,addSchema,XMPSchema,4,1,0,0,325,,1,325,13,325
xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,removeSchema,XMPSchema,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\type\TextType.java,<init>,"XMPMetadata, String, String, String, Object",4,1,1,0,738,,1,738,15,738
xmpbox\src\main\java\org\apache\xmpbox\type\TextType.java,setValue,Object,11,2,0,0,738,,6,13,1,738
xmpbox\src\main\java\org\apache\xmpbox\type\TextType.java,getStringValue,,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\type\TextType.java,getValue,,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\type\AgentNameType.java,<init>,"XMPMetadata, String, String, String, Object",4,1,0,0,30,,1,30,2,30
xmpbox\src\main\java\org\apache\xmpbox\type\ChoiceType.java,<init>,"XMPMetadata, String, String, String, Object",4,1,0,0,108,,1,108,1,108
xmpbox\src\main\java\org\apache\xmpbox\type\GUIDType.java,<init>,"XMPMetadata, String, String, String, Object",4,1,0,0,7,,1,7,1,7
xmpbox\src\main\java\org\apache\xmpbox\type\LocaleType.java,<init>,"XMPMetadata, String, String, String, Object",4,1,0,0,1,,1,1,1,1
xmpbox\src\main\java\org\apache\xmpbox\type\MIMEType.java,<init>,"XMPMetadata, String, String, String, Object",4,1,0,0,12,,1,12,1,12
xmpbox\src\main\java\org\apache\xmpbox\type\PartType.java,<init>,"XMPMetadata, String, String, String, Object",4,1,0,0,7,,1,7,1,7
xmpbox\src\main\java\org\apache\xmpbox\type\ProperNameType.java,<init>,"XMPMetadata, String, String, String, Object",4,1,0,0,10,,1,10,1,10
xmpbox\src\main\java\org\apache\xmpbox\type\RenditionClassType.java,<init>,"XMPMetadata, String, String, String, Object",5,1,0,0,7,,1,7,1,7
xmpbox\src\main\java\org\apache\xmpbox\type\URIType.java,<init>,"XMPMetadata, String, String, String, Object",4,1,0,0,59,,1,59,2,59
xmpbox\src\main\java\org\apache\xmpbox\type\URLType.java,<init>,"XMPMetadata, String, String, String, Object",4,1,0,0,18,,1,18,2,18
xmpbox\src\main\java\org\apache\xmpbox\type\XPathType.java,<init>,"XMPMetadata, String, String, String, Object",4,1,0,0,1,,1,1,1,1
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractSimpleProperty.java,<init>,"XMPMetadata, String, String, String, Object",8,1,58,0,856,,6,1712,5,856
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractSimpleProperty.java,setValue,Object,1,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractSimpleProperty.java,getStringValue,,1,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractSimpleProperty.java,getValue,,1,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractSimpleProperty.java,toString,,7,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractSimpleProperty.java,getNamespace,,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\type\AbstractSimpleProperty.java,getPrefix,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,<init>,,4,1,1,0,1605,1,2,3210,5,1605
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,<init>,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,<init>,String,35,5,4,0,212,1,7,1065,18,212
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,<init>,byte[],12,2,0,0,23,10,3,69,1,23
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,setForceLiteralForm,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,setForceHexForm,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,createFromHexString,String,4,1,0,0,3,10,1,3,2,3
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,createFromHexString,"String, boolean",31,5,18,1,167,2,13,10057,3,167
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,getHexString,,11,2,0,0,3,10,4,110,1,3
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,getString,,27,5,11,0,456,1,6,402,10,456
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,toString,"byte[], int, int, Charset",5,1,7,0,191,1,5,579,1,191
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,append,byte[],5,1,0,0,53,10,1,53,3,53
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,append,int,5,1,15,5,26637,2,1,26637,4,26637
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,reset,,5,1,0,0,1,11,0,0,1,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,getBytes,,4,1,0,0,420,0,1,420,7,420
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,toString,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,writePDF,OutputStream,68,13,11,0,78,1,5,2219,3,78
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,accept,ICOSVisitor,4,1,10,0,54,10,1,54,3,54
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,equals,Object,9,2,1,0,172,10,2,396,2,172
pdfbox\src\main\java\org\apache\pdfbox\cos\COSString.java,hashCode,,5,2,0,0,8,10,2,16,1,8
pdfbox\src\main\java\org\apache\pdfbox\encoding\PDFDocEncodingCharset.java,<init>,,4,1,0,0,2,10,2,4,1,2
pdfbox\src\main\java\org\apache\pdfbox\encoding\PDFDocEncodingCharset.java,createEncoding,,51,2,0,0,2,10,0,0,1,2
pdfbox\src\main\java\org\apache\pdfbox\exceptions\COSVisitorException.java,<init>,Exception,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\persistence\util\COSHEXTable.java,<init>,,3,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\operator\pagedrawer\CloseFillNonZeroAndStrokePath.java,process,"PDFOperator, List<COSBase>",5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFOperator.java,<init>,String,8,2,0,0,42,10,1,42,1,42
pdfbox\src\main\java\org\apache\pdfbox\util\PDFOperator.java,getOperator,String,21,4,1,0,243,10,4,855,1,243
pdfbox\src\main\java\org\apache\pdfbox\util\PDFOperator.java,getOperation,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFOperator.java,toString,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFOperator.java,getImageData,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFOperator.java,setImageData,byte[],4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFOperator.java,getImageParameters,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFOperator.java,setImageParameters,ImageParameters,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\operator\OperatorProcessor.java,<init>,,3,1,0,0,429,0,0,0,58,429
pdfbox\src\main\java\org\apache\pdfbox\util\operator\OperatorProcessor.java,getContext,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\operator\OperatorProcessor.java,setContext,PDFStreamEngine,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\operator\OperatorProcessor.java,process,"PDFOperator, List<COSBase>",1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,<init>,,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,<init>,Properties,35,5,77,0,9,1,14,3825,2,9
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,isForceParsing,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,setForceParsing,boolean,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,registerOperatorProcessor,"String, OperatorProcessor",5,1,1,0,429,1,1,429,1,429
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,resetEngine,,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,processStream,"PDPage, PDResources, COSStream",9,1,3496,0,11,8,7,64,2,11
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,processSubStream,"PDPage, PDResources, COSStream",20,2,3483,0,11,8,4,44,1,11
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,processSubStream,COSStream,34,5,3483,0,11,8,10,2778,1,11
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,processTextPosition,TextPosition,3,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,inspectFontEncoding,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,processEncodedText,byte[],122,9,156,3,99,8,23,9527,2,99
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,processOperator,"String, List<COSBase>",12,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,processOperator,"PDFOperator, List<COSBase>",25,4,3449,0,241,8,21,482,1,241
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,getColorSpaces,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,getXObjects,,4,1,3,0,1,8,2,2,1,1
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,setColorSpaces,"Map<String, PDColorSpace>",4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,getFonts,,8,2,150,0,18,8,2,36,1,18
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,setFonts,"Map<String, PDFont>",4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,getGraphicsStack,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,setGraphicsStack,Stack<PDGraphicsState>,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,getGraphicsState,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,setGraphicsState,PDGraphicsState,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,getGraphicsStates,,4,1,2,0,7,8,2,14,1,7
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,setGraphicsStates,"Map<String, PDExtendedGraphicsState>",4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,getTextLineMatrix,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,setTextLineMatrix,Matrix,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,getTextMatrix,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,setTextMatrix,Matrix,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,getResources,,4,1,0,0,15,8,1,15,1,15
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,getCurrentPage,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,getValidCharCnt,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,getTotalCharCnt,,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\pdfa\XMPSchemaPDFAType.java,<init>,XMPMetadata,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\pdfa\XMPSchemaPDFAType.java,<init>,"Element, String",4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,<init>,,21,1,103,0,6,,10,94,6,6
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,<init>,Document,5,1,0,0,3,,2,6,1,3
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,init,,19,1,0,0,9,,1,90,2,9
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addXMLNSMapping,"String, Class<?>",9,2,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getPDFSchema,,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getBasicSchema,,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getDublinCoreSchema,,4,1,3,0,3,,1,3,3,3
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getMediaManagementSchema,,5,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getRightsManagementSchema,,5,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getBasicJobTicketSchema,,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getDynamicMediaSchema,,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getPagedTextSchema,,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addMediaManagementSchema,,5,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addRightsManagementSchema,,5,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addBasicJobTicketSchema,,5,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addDynamicMediaSchema,,5,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addPagedTextSchema,,5,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addSchema,XMPSchema,5,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,save,String,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,save,OutputStream,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,asByteArray,,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getXMPDocument,,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,basicAddSchema,XMPSchema,6,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addPDFSchema,,5,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addDublinCoreSchema,,5,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addBasicSchema,,5,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addIptc4xmpCoreSchema,,5,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,addPhotoshopSchema,,5,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,setEncoding,String,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getEncoding,,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getRDFElement,,10,2,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,load,String,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,load,InputSource,4,1,22,0,3,,2,6,3,3
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,load,InputStream,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,main,String[],24,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getSchemas,,50,7,3,0,3,,19,88,1,3
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getSchemasByNamespaceURI,String,21,4,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,hasUnknownSchema,,22,4,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,getSchemaByClass,Class<?>,13,3,3,0,3,,7,27,1,3
jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,merge,XMPMetadata,19,3,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,<init>,"XMPMetadata, String, String",10,1,0,0,6,,7,32,6,6
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,<init>,"Element, String",12,2,0,0,5,,0,0,3,5
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getElement,,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getAbout,,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,setAbout,String,11,2,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,setTextProperty,"String, String",43,6,0,0,5,,3,13,2,5
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getTextProperty,String,17,3,0,0,5,,2,10,2,5
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getDateProperty,String,4,1,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,setDateProperty,"String, Calendar",11,2,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getBooleanProperty,String,10,3,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,setBooleanProperty,"String, Boolean",9,3,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getIntegerProperty,String,10,2,0,0,2,,3,6,1,2
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,setIntegerProperty,"String, Integer",9,2,0,0,2,,2,4,1,2
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,removeBagValue,"String, String",24,5,0,0,3,,6,42,1,3
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,addBagValue,"String, String",25,3,1,0,3,,8,29,1,3
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getBagList,String,23,4,0,0,5,,8,76,1,5
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,removeSequenceValue,"String, String",24,5,0,0,6,,6,84,2,6
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,removeSequenceValue,"String, Elementable",23,5,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,addSequenceValue,"String, String",30,4,0,0,6,,6,60,2,6
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,addSequenceValue,"String, Elementable",23,3,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getSequenceList,String,23,4,0,0,10,,7,148,2,10
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getEventSequenceList,String,23,4,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,removeSequenceDateValue,"String, Calendar",5,1,0,0,3,,2,6,1,3
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,addSequenceDateValue,"String, Calendar",5,1,0,0,3,,2,6,1,3
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getSequenceDateList,String,14,3,1,0,5,,6,39,1,5
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,setLanguageProperty,"String, String, String",67,11,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getLanguageProperty,"String, String",34,7,0,0,4,,10,43,2,4
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,setThumbnailProperty,"String, String, Thumbnail",66,11,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getThumbnailProperty,"String, String",29,6,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,getLanguagePropertyLanguages,String,29,5,,,,,,,,
jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,merge,XMPSchema,70,14,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\xml\PdfaExtensionHelper.java,<init>,,3,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\xml\PdfaExtensionHelper.java,validateNaming,"XMPMetadata, Element",13,2,5,0,8,,6,286,1,8
xmpbox\src\main\java\org\apache\xmpbox\xml\PdfaExtensionHelper.java,checkNamespaceDeclaration,"Attr, Class<? extends AbstractStructuredType>",16,3,3,0,190,,6,1580,1,190
xmpbox\src\main\java\org\apache\xmpbox\xml\PdfaExtensionHelper.java,populateSchemaMapping,XMPMetadata,126,22,5,0,19,,46,691,1,19
xmpbox\src\main\java\org\apache\xmpbox\xml\PdfaExtensionHelper.java,transformValueType,"TypeMapping, String",43,9,0,0,36,,7,185,1,36
xmpbox\src\main\java\org\apache\xmpbox\schema\PDFAExtensionSchema.java,<init>,XMPMetadata,4,1,,,,,,,,
xmpbox\src\main\java\org\apache\xmpbox\schema\PDFAExtensionSchema.java,<init>,"XMPMetadata, String",4,1,0,0,9,,1,9,1,9
xmpbox\src\main\java\org\apache\xmpbox\schema\PDFAExtensionSchema.java,getSchemasProperty,,4,1,0,0,8,,1,8,1,8
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPSchema.java,<init>,"XMPMetadata, String, String, String",5,1,8,0,340,,2,680,4,340
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPSchema.java,<init>,XMPMetadata,4,1,6,0,254,,1,254,7,254
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPSchema.java,<init>,"XMPMetadata, String",4,1,1,0,60,,1,60,7,60
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPSchema.java,<init>,"XMPMetadata, String, String",4,1,0,0,22,,1,22,4,22
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPSchema.java,getAbstractProperty,String,14,3,0,0,289,,4,1607,20,289
xmpbox\src\main\java\org\apache\xmpbox\schema\XMPSchema.java,getAboutAttribute,,4,1,0,0,2,,1,2,2,2
