Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description
Avro,AVRO-1294,XML Encoder/Decoder implementations?,New Feature,Open,Minor,Unresolved,Unassigned,Brian Kent,Brian Kent,4/10/2013 14:42,,4/10/2013 18:49,,,,java,,0,2,,,,,,,,,Are there any plans to support XML Encoder/Decoder implementations?
Avro,AVRO-1295,null namespace within non-null is not print/parse consistent,Bug,Closed,Major,Fixed,Doug Cutting,Doug Cutting,Doug Cutting,4/10/2013 18:33,,3/5/2015 21:49,4/16/2013 23:26,,1.7.5,java,,0,4,,,,,,,"AVRO-1331, AVRO-1646",,"If a record with a null namespace is nested within a record with a non-null namespace then, when the outer schema is printed and re-parsed, the inner schema's namespace becomes the outer, rather than null as it should be."
Avro,AVRO-1296,Python: schemas retrieved from protocol types ignore namespace,Bug,Closed,Major,Fixed,Jeremy Kahn,Jeremy Kahn,Jeremy Kahn,4/10/2013 21:53,,8/20/2013 17:46,4/24/2013 19:35,1.7.4,1.7.5,python,,0,3,,,,,,,,,"If I parse a protocol {{p}} using {{avro.protocol.parse}}, which defines {{""namespace"": ""ns""}} and then retrieve a child schema {{s}} from the protocol's {{proto.types}} (or {{proto.types_dict}}), then {{s}} does not have its namespace set (to {{ns}}), even if {{p}} has a namespace. 

This is particularly problematic if I'm using {{s}} to write out an avro file intended to be read by a specific-type reader, because the file header will claim to be objects of type {{s}} (not {{ns.s}}, as expected). 

I've attached two patches: one that makes sure that the {{namespace}} property of protocol types is set to the default namespace of the protocol when not otherwise set. 

The second patch ensures that the {{namespace}} is *not* rendered into JSON when a default protocol specifies the right value already."
Avro,AVRO-1297,NettyTransceiver: Provide overloaded close(boolean awaitCompletion),Bug,Closed,Major,Fixed,James Baldassari,James Baldassari,James Baldassari,4/11/2013 1:58,,8/20/2013 17:46,7/15/2013 0:54,1.7.4,1.7.5,java,,0,4,,,,,,,,,"In some cases clients may wish to close a NettyTransceiver without waiting for the close operation to complete, such as when the client knows that the server is dead. There should be an overloaded version of the {{close()}} method that takes the {{awaitCompletion}} flag and passes it to {{disconnect(boolean,boolean,Throwable)}}."
Avro,AVRO-1298,Documentation says wrong usage of Parser,Improvement,Resolved,Minor,Invalid,Unassigned,Sujesh Chirackkal,Sujesh Chirackkal,4/13/2013 0:51,,4/13/2013 1:11,4/13/2013 1:11,"1.7.3, 1.7.4",,java,,0,1,,,,,,,,,"Documentation : http://avro.apache.org/docs/1.7.3/gettingstartedjava.html#download_install 

The below usage does not work 

Schema schema = new Parser().parse(new File(""user.avsc"")); 

"
Avro,AVRO-1299,SpecificRecordBase implements GenericRecord,Improvement,Closed,Minor,Fixed,Christophe Taton,Christophe Taton,Christophe Taton,4/17/2013 5:20,,8/20/2013 17:46,4/23/2013 17:11,1.7.4,1.7.5,java,,0,4,,,,,,,,,Code written for generic records should be directly applicable on equivalent specific records.
Avro,AVRO-1300,"Copy-constructor for specific record builders: Builder(Builder other) does not copy the fields from builder ""other""",Bug,Closed,Major,Fixed,Christophe Taton,Christophe Taton,Christophe Taton,4/18/2013 6:31,,8/20/2013 17:46,4/22/2013 19:51,1.7.5,1.7.5,java,,0,3,,,,,,,,,"Here is a test that fails: 

@Test 
public void test() { 
final Player.Builder builder = Player.newBuilder() 
.setFirstName(""FirstName""); 
final Player.Builder other = Player.newBuilder(builder); 
Assert.assertEquals(""FirstName"", other.getFirstName()); 
} 

The generated code looks like: 

/** Creates a new Player RecordBuilder by copying an existing Builder */ 
public static avro.examples.baseball.Player.Builder newBuilder(avro.examples.baseball.Player.Builder other) { 
return new avro.examples.baseball.Player.Builder(other); 
} 

/** Creates a Builder by copying an existing Builder */ 
private Builder(avro.examples.baseball.Player.Builder other) { 
super(other); // calls SpecificRecordBuilderBase(SpecificRecordBuilderBase<T> other) 
} 
"
Avro,AVRO-1301,Implement GenericData$Array$Iterator.remove(),Bug,Open,Minor,Unresolved,Unassigned,Chris Porter,Chris Porter,4/18/2013 15:40,,5/6/2014 14:09,,,,java,,2,2,,,,,,,,,"GenericData.Array's iterator currently doesn't implement remove(). 

The implementation is simple and makes the behaviour more consistent if you're working on an object that may or may not have been serialised."
Avro,AVRO-1302,Files written via Python and Avro 1.7.4 on Windows can't be read using Java program,Bug,Closed,Minor,Fixed,Lars Francke,Christopher Conner,Christopher Conner,4/18/2013 17:01,,2/1/2016 14:55,11/6/2014 23:18,1.7.4,1.8.0,"doc, python",,0,6,,,,,,,,,"I'm not sure if this is a Python issue, Avro issue or Windows issue. However, if create an Avro file on Windows using Python 2.7.4 and Avro 1.7.4. Then try to read it with a java program, it fails with: 


Successfully opened the Python avro file now I'm going to attempt to read from it 
Exception in thread ""main"" org.apache.avro.AvroRuntimeException: java.io.IOException: Invalid sync! 
at org.apache.avro.file.DataFileStream.hasNext(DataFileStream.java:210) 
at JavaPythonAvroExample.main(JavaPythonAvroExample.java:27) 
Caused by: java.io.IOException: Invalid sync! 
at org.apache.avro.file.DataFileStream.nextRawBlock(DataFileStream.java:293) 
at org.apache.avro.file.DataFileStream.hasNext(DataFileStream.java:198) 
... 1 more"
Avro,AVRO-1303,Python avro library does not support aliasing for schema evolution,New Feature,Open,Major,Unresolved,Unassigned,Jeremy Kahn,Jeremy Kahn,4/19/2013 20:08,,2/27/2014 18:44,,1.7.4,,python,,0,3,,,,,,,,,"as discussed [on the mailing list|http://mail-archives.apache.org/mod_mbox/avro-user/201304.mbox/%3CCALEq1Z-ncmjLjvCCLeEgm%2BQvMmPAg5%2B0pVW%3De1N-%3DxtQcMApPw%40mail.gmail.com%3E], the Python {{avro}} libraries don't support aliases. (the string {{alias}} is found nowhere in the Python source code. 

We should update the Python library to accept aliases in matching schemas for: 

* field names 
* named types"
Avro,AVRO-1304,Python Avro match_schemas called redundantly,Bug,Patch Available,Major,Unresolved,Unassigned,Uri Laserson,Uri Laserson,4/20/2013 0:26,,4/23/2013 20:18,,1.7.4,,python,,1,3,,,,,,,,,"DatumReader.match_schemas(writers_schema, readers_schema) is called on every single read from the DatumReader. However, for almost every read, the schemas used are the object members self.writers_schema and self.readers_schema. match_schemas should be checked only once in this case, and only when the object members are modified. This takes up 20% of my parse time upon profiling."
Avro,AVRO-1305,BinaryDecoder is bottleneck for python avro deserialization,Bug,Open,Major,Unresolved,Unassigned,Uri Laserson,Uri Laserson,4/20/2013 0:30,,4/20/2013 0:30,,,,python,,1,3,,,,,,,,,The BinaryDecoder deserialization is performing things like bit manipulation in pure python that would be much faster pushed to C. Probably a good place to implement in Cython.
Avro,AVRO-1306,Clarify documentation for hadoop input-avro output-non-avro instructions,Improvement,Closed,Minor,Fixed,Mina Naguib,Mina Naguib,Mina Naguib,4/21/2013 23:36,,8/20/2013 17:46,4/25/2013 13:51,1.7.5,1.7.5,java,,0,4,,,,,,,,,"The documentation for hadoop usage (input avro, output non-avro) is misleading, as the Reducer is likely not usable as a combiner. Attached patch clarifies documentation."
Avro,AVRO-1307,Add an avro-tool to extract samples from avro files,New Feature,Closed,Minor,Fixed,Vincenz Priesnitz,Vincenz Priesnitz,Vincenz Priesnitz,4/22/2013 16:34,,8/20/2013 17:46,4/26/2013 22:12,,1.7.5,java,,0,4,,,,,,,,"java 
","It would be nice to have an avro-tool that picks only some records from avro files. 

I implemented a new avro-tool cat, which takes a list of avro files with identical schemas and concatenates them into a single file, with options to discard the first n records, to limit the output size and to collect records at a certain samplerate. 

This tool allows a quicker peek into large avro files, e.g.: 
{code} 
java -jar avro-tools.jar cat input.avro output.avro --offset 50 --limit 10 
# creates output.avro that contains records 
# 51 to 60 from input.avro. 
{\code} 

{code} 
java -jar avro-tools.jar cat input.avro output.avro --offset 1000 --limit 100 --samplerate .01 
# samples every hundredth record from input, 
# beginning at the 1000th record and limiting 
# the output to 100 records. 
{\code} 

The tool allows multiple input files or folders, in which case all files inside the folder will be used for input. 
{code} 
java -jar avro-tools.jar cat data_folder output.avro --samplerate .01 
# reads all the files from the data folder and 
# writes every 100th record into the output file. 
{\code} 

This tool uses the hadoop FileSystem api to handle files from any supported filesystem. 
"
Avro,AVRO-1308,Don't call hasField on a repeated message,Bug,Closed,Major,Fixed,Steve Zesch,Steve Zesch,Steve Zesch,4/22/2013 16:42,,8/20/2013 17:46,4/23/2013 20:17,,1.7.5,java,,0,3,,,,,,,,,"If the hasField method of a Message object is called with an argument that is a repeatable field, an exception is thrown. The ProtobufData getField method does not check to see if a field is repeatable before calling hasField. 

protobuf hasField Java doc: 
https://developers.google.com/protocol-buffers/docs/reference/java/com/google/protobuf/MessageOrBuilder#hasField(com.google.protobuf.Descriptors.FieldDescriptor) 

"
Avro,AVRO-1309,ProtobufData does not correctly handle nested enums,Bug,Closed,Major,Fixed,Doug Cutting,Steve Zesch,Steve Zesch,4/22/2013 17:23,,8/20/2013 17:46,4/23/2013 17:08,1.7.4,1.7.5,java,,0,3,,,,,,,,,"When an enum is nested in several messages, a ClassNotFoundException is thrown when calling the DataFileWriter append method. I've attached a stack trace. 

The offending line (ProtobufData.java 112): 
Class c = Class.forName(SpecificData.getClassName(s)); 

Say we have an enum nested as follows (I've left out some syntax): 

{code} 
message A 
message B 
message C 
enum D 
{code} 

Expected class name: org.foo.bar.A$B$C$D 

Actual class name being returned: org.foo.bar.A$D 

Only the package name, outer class, and enum class name are being taken into consideration. All parent classes besides the outer class are ignored. Nested messages are not afflicted by the same problem because they are resolved recursively. 

Please let me know if you require any more information or if anything is unclear. 

Thanks."
Avro,AVRO-1310,Avro Maven project can't be built from scratch,Bug,Open,Minor,Unresolved,Unassigned,Nir Zamir,Nir Zamir,4/28/2013 8:59,,5/14/2013 17:22,,1.7.4,,java,,0,4,,,,,,,,Maven on Eclipse,"When getting the Java 'trunk' from SVN and trying to use Maven Install ('mvn install') there are errors. 

Most of the errors are in tests so I tried skipping the tests but it still fails. 

See more details in my post on Avro Users: 
http://apache-avro.679487.n3.nabble.com/help-with-Avro-compilation-td4026946.html 

"
Avro,AVRO-1311,Java: Upgrade snappy-java dependency to 1.0.5,Bug,Closed,Major,Fixed,Scott Carey,Scott Carey,Scott Carey,4/29/2013 21:54,,8/20/2013 17:46,5/21/2013 4:08,1.7.4,1.7.5,,,0,2,,,,,,,,,"snappy-java 1.0.4 does not work with Mac + Java 7. 1.0.5-M4 is on maven, but it does not appear that there will be a final release of that. 1.1.0 is at -M3 status, and is being developed now. 

Both of these work locally for me, when the dust settles we need to pick one before the next release."
Avro,AVRO-1312,Make use of the sun.misc.Unsafe class in the IO streams implementation if a JDK supports it,Bug,Open,Minor,Unresolved,Unassigned,Leo Romanoff,Leo Romanoff,4/30/2013 6:34,,4/30/2013 6:34,,,,java,,0,1,,,,,,,,,"This is a follow-up of the AVRO-1282 issue. 

AVRO-1282 has used Unsafe to significantly improve performance of Reflection-based serialization. But Unsafe can be also used to improve performance of IO streams, which would be beneficial not only for Reflection-based, but for all kinds of serializers. Experience with Kryo shows that it can boost performance even higher that the speedups provided by AVRO-1282. 

Pros: 
- Overall performance boost 
- Biggest speedups of this optimizations are expected for the arrays of primitive types, as they can be very efficiently written using bulk operations instead of writing their elements one by one. 
- It is possible to write directly into the off-heap memory buffers at the native speed, without using intermediate byte arrays. This can be interesting for Big Data apps, which often keep a lot of data off-heap 

Cons: 
- Unsafe can efficiently write only primitive types in their native byte order and using their fixed size. This is not quite compatible with Avro's format. 
(While one can still use Unsafe to more efficiently write single elements even using their variable length encoding, the biggest benefits of bulk array serialization would be lost.) 
- Introducing this feature may require a definition of a new format for Avro. This format would be very fast, but not very space efficient as it would use fixed-size representation. 

BTW, initial tests where a sketch of the proposed optimization is applied only to Floats and Doubles has shown immediate boost of 35%."
Avro,AVRO-1313,Java: Add system property for disabling sun.misc.Unsafe,Improvement,Closed,Major,Fixed,Scott Carey,Scott Carey,Scott Carey,4/30/2013 16:21,,8/20/2013 17:46,5/2/2013 1:03,,1.7.5,,,0,4,,,,,,,,,"We should be able to disable use of sun.misc.Unsafe. 

I propose that if the system property ""avro.disable.unsafe"" is non-null, we use reflection rather than Unsafe."
Avro,AVRO-1314,Java: Add @threadSafe annotation to maven plugins,Improvement,Closed,Minor,Fixed,Scott Carey,Scott Carey,Scott Carey,4/30/2013 19:39,,8/20/2013 17:46,5/15/2013 21:00,,1.7.5,java,,0,2,,,,,,,,,"Our plugins are thread-safe, mark them as much so that warnings will not be printed when running parallel maven builds."
Avro,AVRO-1315,Java: Schema Validation utilities,New Feature,Closed,Major,Fixed,Scott Carey,Scott Carey,Scott Carey,4/30/2013 19:55,,7/24/2014 20:16,6/9/2014 11:37,,1.7.7,java,,7,18,,,,,,,AVRO-1124,,"As part of AVRO-1124 we needed Schema Validation utilities. I have separated those out of that ticket as a stand-alone item. 
"
Avro,AVRO-1316,IDL code-generation generates too-long literals for very large schemas,Bug,Closed,Minor,Fixed,Jeremy Kahn,Jeremy Kahn,Jeremy Kahn,5/1/2013 23:31,,5/19/2014 21:54,5/9/2013 22:15,,1.7.5,java,,2,6,,,,,,,AVRO-1274,,"When I work from a very large IDL schema, the Java code generated includes a schema JSON literal that exceeds the length of the maximum allowed literal string ([65535 characters|http://stackoverflow.com/questions/8323082/size-of-initialisation-string-in-java]). 

This creates weird Maven errors like: {{[ERROR] ...FooProtocol.java:[13,89] constant string too long}}. 


It might seem a little crazy, but a 64-kilobyte JSON protocol isn't outrageous at all for some of the more involved data structures, especially if we're including documentation strings etc. 

I believe the fix should be a bit more sensitivity to the length of the JSON literal (and a willingness to split it into more than one literal, joined by {{+}}), but I haven't figured out where that change needs to go. Has anyone else encountered this problem?"
Avro,AVRO-1317,Support for get subschema from the outer one,New Feature,Open,Major,Unresolved,Unassigned,Zhenghua Chen,Zhenghua Chen,5/2/2013 13:02,,5/2/2013 13:02,,1.7.4,,c++,,2,1,,,,,,,,,"C++ should add the feature of get nested schema from the outer one. 
Java using the Parser.getTypes() to access the nested schema map, and C has a function named as avro_schema_get_subschema(), C++ should implement a similar feature, it is helpful to reduce schema definition copies."
Avro,AVRO-1318,Python schema should store fingerprints,Bug,Patch Available,Minor,Unresolved,Jeremy Kahn,Jeremy Kahn,Jeremy Kahn,5/6/2013 19:04,,10/7/2015 20:42,,,,python,,1,5,,,,,,,AVRO-1323,,"Python schema objects need to produce a simple representation that demonstrates their field identity. {avro.schema.Schema} objects need to provide a {fingerprint} member field to enable quick checking of schema matching (even when the schema has other, possibly changed decoration). 

Based on a patch pulled from [~laserson]'s proposed changes to make a collection of C-typing hints. These changes will be backwards-compatible."
Avro,AVRO-1319,Two new tools: random & totrevni,New Feature,Closed,Major,Fixed,Doug Cutting,Doug Cutting,Doug Cutting,5/6/2013 20:10,,8/20/2013 17:46,5/9/2013 20:57,,1.7.5,java,,0,2,,,,,,,,,"I've added two new tools: 
- ""random"" to generate a data file of random records given a schema 
- ""totrevni"" to convert an Avro data file to trevni format 

These have proven useful to me in debugging, so I thought I'd share them."
Avro,AVRO-1320,Java: Trevni incorrectly reads specific enums.,Bug,Closed,Major,Fixed,Doug Cutting,Doug Cutting,Doug Cutting,5/6/2013 20:24,,8/20/2013 17:46,5/8/2013 17:36,,1.7.5,java,,0,2,,,,,,,,,"Enums generated by the specific compiler are not read correctly when written to an Avro data file. 

Reported by Bernd Fondermann on the developer mailing list."
Avro,AVRO-1321,Avro-ipc-tests in compile scope instead of test in Avro-mapred,Bug,Open,Trivial,Unresolved,Unassigned,Benyi Wang,Benyi Wang,5/6/2013 21:01,,5/6/2013 21:01,,1.7.3,,,,0,1,,,,,,,,,"org.apache.avro:avro-ipc:1.7.3:tests is listed in ""compile"" scope instead of ""test"" scope."
Avro,AVRO-1322,Publish trevni-avro artifact with Hadoop version classifier,Bug,Closed,Major,Fixed,Matt Massie,Matt Massie,Matt Massie,5/6/2013 21:26,,8/20/2013 17:46,5/9/2013 21:15,1.7.4,1.7.5,trevni,,0,3,,,,,,,,,The avro-mapred maven artifact is published with a classifier based on the version of hadoop (1 or 2) is was built against. It would be great if trevni-avro did the same.
Avro,AVRO-1323,Python request schemas should report fullname,Bug,Patch Available,Minor,Unresolved,Jeremy Kahn,Jeremy Kahn,Jeremy Kahn,5/6/2013 23:05,,5/8/2013 20:13,,,,python,,0,1,,,,,,,AVRO-1318,,"Avro request objects in the Python library are treated as a special kind of record schema without a name. But such objects should have a name -- if nothing else, they should have the same name as the message that they belong to. 

Blocks AVRO-1318, in which fingerprints require every schema type -- including requests -- to report a fingerprint (usually their name). 

It's an easy fix; I'll attach a patch in a few minutes. 
"
Avro,AVRO-1324,Avro-C: namespace lookup and inherited namespaces,Improvement,Resolved,Major,Fixed,Unassigned,Ben Walsh,Ben Walsh,5/7/2013 11:46,,5/24/2013 16:10,5/24/2013 13:49,"1.7.4, 1.7.5, 1.8.0",,c,,0,3,,,,,,,,,"It seems that the C version of Avro doesn't resolve fully-qualified type names, and it doesn't 
understand inherited namespaces. 

For example this doesn't work: 

{""type"": ""record"", ""namespace"": ""x"", ""name"": ""Y"", ""fields"": [ 
{""name"": ""e"", ""type"": {""type"": ""record"", ""name"": ""Z"", ""fields"": [ 
{""name"": ""f"", ""type"": ""x.Z""} 
]}} 
]} 

It can't find the type ""x.Z"". 

(this is similar to a Ruby problem https://issues.apache.org/jira/browse/AVRO-635). 
"
Avro,AVRO-1325,Enhanced Schema Builder API,Improvement,Closed,Major,Fixed,Scott Carey,Scott Carey,Scott Carey,5/7/2013 20:19,,8/20/2013 17:46,7/28/2013 22:11,,1.7.5,,,0,3,,,,,,,,,The schema builder from AVRO-1274 has a few key limitations. I have proposed changes to make before it is released and the public API is locked in.
Avro,AVRO-1326,Files written with bzip2 codec cannot be read,Bug,Closed,Critical,Fixed,Doug Cutting,Kevin Irwin,Kevin Irwin,5/8/2013 15:48,,8/20/2013 17:46,5/9/2013 21:04,1.7.4,1.7.5,java,,0,3,,,,,,,,,"When attempting to read a file written using the bzip2 codec for compression, the following exception is thrown upon completion of the first encoded block: 

Exception in thread ""main"" org.apache.avro.AvroRuntimeException: java.io.IOException: Block read partially, the data may be corrupt 
at org.apache.avro.file.DataFileStream.hasNext(DataFileStream.java:210) 
at BzipTests.main(BzipTests.java:28) 
Caused by: java.io.IOException: Block read partially, the data may be corrupt 
at org.apache.avro.file.DataFileStream.hasNext(DataFileStream.java:194) 
... 1 more 

An inspection of BZip2Codec indicates the root cause is in the compress() method. The entire supplied ByteBuffer is compressed, not just the valid portion of the buffer. On decompress, the resultant length is then larger than the recorded uncompressed block size. 

On line 51: 
outputStream.write(uncompressedData.array()); 

should be: 
outputStream.write(uncompressedData.array(), uncompressedData.position(), uncompressedData.remaining()); 


"
Avro,AVRO-1327,Having GenericEnumSymbol implement Comparable (mimic'ing java's Enum),Improvement,Closed,Major,Fixed,Doug Cutting,Hernan Otero,Hernan Otero,5/8/2013 17:05,,8/20/2013 17:46,5/9/2013 21:00,1.7.4,1.7.5,java,,0,3,,86400,86400,,0%,,,,"It would be great if we could have GenericEnumSymbol implementing Comparable (either using int or String rep). 
This is mainly because GenericEnumSymbol is trying to mimic the java.lang.Enum and enums are inherently comparable that's why java.lang.Enum is Comparable. 
Sorting Enum and GenericEnumSymbol is an action that we perform a lot. Making it Comparable frees us from explicit type checking and improves general code clarity and performance."
Avro,AVRO-1328,Java: Additional annotations for reflection,New Feature,Resolved,Minor,Duplicate,Vincenz Priesnitz,Vincenz Priesnitz,Vincenz Priesnitz,5/10/2013 15:25,,5/28/2013 14:01,5/28/2013 13:56,,,java,,6,4,,,,,,,AVRO-1341,,"I added three java annotations to the reflect package: @AvroIgnore, @AvroName and @AvroMetadata. 

Fields with the @AvroIgnore annotation will be treated as if they had a transient modifier, i.e. they will not be written to or rad from avro files. 

Java fields with the @AvroName(""alt_name"") annotation will be renamed in the induced schema. 
When reading an avro file into a new class via reflection, the reflection reader will also look for fields in the schema with the avro name. 
For example, schema 'example' could be read into the class 'exampleClass'. 

{code} 
class exampleClass { 
@Avroname(""foo"") 
int bar; 
} 
{code} 
{code} 
{ 
""type"" : ""record"", 
""name"" : ""example"", 
""fields"" : [ {""name"" : ""foo"", ""type"" : ""int"" } ] 
} 
{code} 

The @AvroMetadata(key=""KEY"", value=""VALUE"") annotation allows you to put an arbitrary key : value pair at every node in the schema. 
{code} 
@AvroMetadata(key=""classKey"", value=""classValue"") 
class exampleClass { 

@AvroMetadata(key=""fieldKey"", value=""fieldValue"") 
int foo; 

} 
{code} 
{code} 
{ 
""type"" : ""record"", 
""name"" : ""example"", 
""fields"" : [ {""name"" : ""foo"", ""type"" : ""int"", ""fieldKey"" : ""fieldValue"" } ]; 
""classKey"" : ""classValue"" 
} 
{code} 


I also extended the @Stringable annotation to java fields. 
This way one can turn objects to strings where the annotation cannot be added to the class itself. 
"
Avro,AVRO-1329,Get per-symbol doc for enums,Improvement,Open,Minor,Unresolved,Unassigned,Felix GV,Felix GV,5/10/2013 19:28,,8/18/2014 20:34,,1.7.4,,doc,,3,4,,,,,,,,,"It would be nice to have the ability to add documentation for each symbol of an enum. 

Doung Cutting, quoted from the mailing list: 

Documentation per enum symbol is not currently supported, but would not be difficult to add. Please file an issue in Jira if you'd like to see this. For compatibility, in Json, this would probably appear as a parallel array of documentation strings, e.g., something like: 

(""name"": ""Foo"", ""type"":""enum"", ""doc"":""an enum"", ""symbols"":[""X"",""Y""], ""symbols-doc"":[""X is X"", ""Y is Y""]}"
Avro,AVRO-1330,java: allow custom Encodings with annotations,New Feature,Resolved,Minor,Duplicate,Vincenz Priesnitz,Vincenz Priesnitz,Vincenz Priesnitz,5/15/2013 10:38,,5/28/2013 14:01,5/28/2013 13:59,,,java,,6,4,,,,,,,"AVRO-739, AVRO-1341",,"I propose an annotation @AvroEncode that allows one to encode a java field or a class directly. The motivation behind this is that some classes are impossible to serialize due to transient fields or result in a verbose encoding. For example, java.util.Date cannot be serialized as of now. 

The annotation would specify an implementation of an abstract serializer/deserializer class, which reads and writes directly from the encoder/decoder. 
It would also insert the encodings schema into the surrounding schema. 


The annotation would look like this: 
{code} 
@AvroEncode(using=DateToUtcMillisecondsSerDe) 
Date date; 
{code} 
{code} 
public class DateToUtcMillisecondsSerDe extends CustomSerDe<Date> { 
{ 
schema = Schema.create(Schema.Type.LONG); 
} 

@Override 
void write(Date datum, Encoder out) throws IOException { 
out.writeLong(datum.getTime()); 
} 

@Override 
void read(Date datum, Decoder in) throws IOException { 
datum.setTime(in.readLong()); 
} 
} 
{code} 



As a proof of concept, i implemented such a serDe for java.util.Date. 

this would solve avro-739 by delivering one or several default formats for Date, which can be Overridden to any representation by implemeting a different SerDe. 


"
Avro,AVRO-1331,Java reader backwards-compatibility breakage,Bug,Closed,Major,Fixed,Doug Cutting,Jeremy Kahn,Jeremy Kahn,5/15/2013 17:55,,8/20/2013 17:46,5/16/2013 17:34,,1.7.5,java,,0,4,,,,,,,AVRO-1295,,"For some cases where we encode Avro data with Avro 1.7.4, it is not readable with Avro 1.7.5-SNAPSHOT post AVRO-1295: the Java decoder is unable to discover the root definitions 

Among the properties of (some) schemas that trigger this failure: 

- an explicit empty string in the root namespace and 
- uses other namespaces elsewhere in the schema, 
- has a recursive reference to the root 

A sample schema and a sample datafile with one example encoded with that schema are attached. 

This datafile cannot be read with Java deserializers (and I believe that the schema cannot be parsed by the Java schema parser)."
Avro,AVRO-1332,Improve C# DatumReader performance,Improvement,Closed,Minor,Fixed,David McIntosh,David McIntosh,David McIntosh,5/18/2013 20:13,,1/23/2014 21:58,11/8/2013 22:16,1.7.5,1.7.6,csharp,,0,4,,,,,,,,,The current implementations of the C# datum readers perform resolution of the reader and writer schema on every call to Read. In my tests this was causing it to perform poorly when reading a large number of records (slower than parsing the same data from delimited text files). It would be more efficient if the reader only needed to resolve the schemas once.
Avro,AVRO-1333,compare strings with .equals,Bug,Open,Trivial,Unresolved,Unassigned,Dave Brosius,Dave Brosius,5/20/2013 3:44,,7/23/2013 21:40,,1.7.4,,java,,0,2,,,,,,,,,"- this.spanStorageDir == other.spanStorageDir); 
+ this.spanStorageDir.equals(other.spanStorageDir));"
Avro,AVRO-1334,Java: update dependencies,Bug,Closed,Minor,Fixed,Doug Cutting,Scott Carey,Scott Carey,5/21/2013 0:39,,2/1/2016 14:56,9/22/2014 22:08,,1.8.0,java,,0,5,,,,,,,AVRO-1550,,"A report for mvn versions:display-property-updates on trunk -- 

{noformat} 
[INFO] The following version properties are referencing the newest available version: 
[INFO] ${jetty.version} ............................................. 6.1.26 
[INFO] ${javacc-plugin.version} ........................................ 2.6 
[INFO] ${velocity.version} ............................................. 1.7 
[INFO] ${exec-plugin.version} ........................................ 1.2.1 
[INFO] The following version property updates are available: 
[INFO] ${jackson.version} .................................. 1.8.8 -> 1.9.11 
[INFO] ${source-plugin.version} ............................. 2.1.2 -> 2.2.1 
[INFO] ${jar-plugin.version} .................................. 2.3.2 -> 2.4 
[INFO] ${snappy.version} ................................. 1.0.5 -> 1.1.0-M3 
[INFO] ${checkstyle-plugin.version} ............................ 2.8 -> 2.10 
[INFO] ${hadoop1.version} .............................. 0.20.205.0 -> 1.1.2 
[INFO] ${commons-compress.version} ............................ 1.4.1 -> 1.5 
[INFO] ${plugin-plugin.version} ................................. 2.9 -> 3.2 
[INFO] ${javadoc-plugin.version} ................................ 2.8 -> 2.9 
[INFO] ${compiler-plugin.version} ............................. 2.3.2 -> 3.1 
[INFO] ${jopt-simple.version} ................................... 4.1 -> 4.4 
[INFO] ${surefire-plugin.version} ........................... 2.12 -> 2.14.1 
[INFO] ${paranamer.version} ................................... 2.3 -> 2.5.2 
[INFO] ${netty.version} ........................ 3.4.0.Final -> 4.0.0.Alpha8 
[INFO] ${slf4j.version} ..................................... 1.6.4 -> 1.7.5 
[INFO] ${shade-plugin.version} .................................. 1.5 -> 2.1 
[INFO] ${junit.version} ....................................... 4.10 -> 4.11 
{noformat} 

Consider upgrades for these as well as the Apache parent and build plugins."
Avro,AVRO-1335,C++ should support field default values,Improvement,Open,Major,Unresolved,Unassigned,Bin Guo,Bin Guo,5/21/2013 3:14,,1/20/2017 22:38,,1.7.4,,c++,,6,8,,,,,,,,,"We found that resolvingDecoder could not provide bidirectional compatibility between different version of schemas. 

Especially for records, for example: 

{code:title=First schema} 
{ 
""type"": ""record"", 
""name"": ""TestRecord"", 
""fields"": [ 
{ 
""name"": ""MyData"", 
""type"": { 
""type"": ""record"", 
""name"": ""SubData"", 
""fields"": [ 
{ 
""name"": ""Version1"", 
""type"": ""string"" 
} 
] 
} 
}, 
{ 
""name"": ""OtherData"", 
""type"": ""string"" 
} 
] 
} 
{code} 

{code:title=Second schema} 
{ 
""type"": ""record"", 
""name"": ""TestRecord"", 
""fields"": [ 
{ 
""name"": ""MyData"", 
""type"": { 
""type"": ""record"", 
""name"": ""SubData"", 
""fields"": [ 
{ 
""name"": ""Version1"", 
""type"": ""string"" 
}, 
{ 
""name"": ""Version2"", 
""type"": ""string"" 
} 
] 
} 
}, 
{ 
""name"": ""OtherData"", 
""type"": ""string"" 
} 
] 
} 
{code} 

Say, node A knows only the first schema and node B knows the second schema, and the second schema has more fields. 
Any data generated by node B can be resolved by first schema 'cause the additional field is marked as skipped. 
But data generated by node A can not be resolved by second schema and throws an exception *""Don't know how to handle excess fields for reader.""* 
This is because data is resolved exactly according to the auto-generated codec_traits which trying to read the excess field. 
The problem is we just can not only ignore the excess field in record, since the data after the troublesome record also needs to be resolved. 
Actually this problem stucked us for a very long time. 

"
