Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description
Avro,AVRO-839,Implement builder pattern in generated record classes that sets default values when omitted,Improvement,Closed,Major,Fixed,James Baldassari,James Baldassari,James Baldassari,6/16/2011 4:35,,1/24/2012 4:56,8/26/2011 20:56,,1.6.0,java,,0,3,,,,,,,"PIG-2463, AVRO-951, AVRO-846, AVRO-993, AVRO-770, AVRO-985, AVRO-726, AVRO-784",,"This is an idea for an improvement to the SpecificCompiler-generated record classes. There are two main issues to address: 

# Default values specified in schemas are only used at read time, not when writing/serializing records. For example, a NullPointerException is thrown when attempting to write a record that has an uninitialized array or string type. I'm sure this was done for good reasons, like giving users maximum control and preventing unnecessary garbage collection, but I think it's also somewhat confusing and unintuitive for new users (myself included). 
# Users have to create their own factory classes/methods for every record type, both to ensure that all non-primitive members are initialized and to facilitate the construction and initialization of record instances (i.e. constructing and setting values in a single statement). 

These issues have been discussed previously here: 
* [http://search-hadoop.com/m/iDVTn1JVeSR1] 
* AVRO-726 
* AVRO-770 
* [http://search-hadoop.com/m/JuY1V16pwxh1] 

I'd like to propose a solution that is used by at least one other messaging framework. For each generated record class there will be a public static inner class called Builder. The Builder inner class has the same fields as the record class, as well as accessors and mutators for each of these fields. Whenever a mutator method is called, the Builder sets a boolean flag indicating that the field has been set. All mutators return a reference to 'this', so it's possible to chain a series of setter invocations, which makes it really easy to construct records in a single statement. The Builder also has a build() method which constructs a record instance using the values that were set in the Builder. When the build() method is invoked, if there are any fields that have not been set but have default values as defined in the schema, the Builder will set the values of these fields using their defaults. 

One nice thing about implementing the builder pattern in a static inner Builder class rather than in the record itself is that this enhancement will be completely backwards-compatible with existing code. The record class itself would not change, and the public fields would still be there, so existing code would still work. Users would have the option to use the Builder or continue constructing records manually. Eventually the public fields could be phased out, and the record would be made immutable. All changes would have to be done through the Builder. 

Here is an example of what this might look like: 
{code} 
// Person.newBuilder() returns a new Person.Builder instance 
// All Person.Builder setters return 'this' allowing us to chain set calls together for convenience 
// Person.Builder.build() returns a Person instance after setting any uninitialized values that have defaults 
Person me = Person.newBuilder().setName(""James"").setCountry(""US"").setState(""MA"").build(); 

// We still have direct access to Person's members, so the records are backwards-compatible 
me.state = ""CA""; 

// Person has accessor methods now so that the public fields can be phased out later 
System.out.println(me.getState()); 

// No NPE here because the array<Person> field that stores this person's friends has been automatically 
// initialized by the Builder to a new java.util.ArrayList<Person> due to a @java_class annotation in the IDL 
System.out.println(me.getFriends().size()); 
{code} 

What do people think about this approach? Any other ideas?"
Avro,AVRO-847,Unittest for tethered map reduce in java,Test,Closed,Minor,Fixed,Jeremy Lewi,Jeremy Lewi,Jeremy Lewi,6/30/2011 20:06,,11/1/2011 18:36,7/1/2011 16:24,1.5.1,1.6.0,java,,0,0,,,,,,,,,"I was working on a unittest to run the java example of a tethered map reduce job (see Issue #512). While doing so I ran into a couple of issues. I was able to work around the issues and will submit a patch but I'm not sure my fixes were correct. The issues are below. 

1) A deadlock appears to occur if the subprocess can't start. This happens because the parent process is waiting for the childProcess to send the configure command, which it can't do if the process failed to start. I solved this by adding some code to TetheredProcess to check if the subprocess has already exited. 

2) The tethered classes don't provide a way to pass command line arguments to the program executed to start the subprocess. I solved this by adding some appropriate keys to the job configuration XML file to specify a) the executable, b) the command line arguments and c) whether or not the executable should be distributed via the DistributeCache mechanism to all the nodes. 

3) I ran into some communication problems between the child and parent processes. These seemed to be because the child was using ""Sasl"" for the protocol but the parent was using ""Socket"" (e.g SocketServer, SocketTransciever). 

4) In TetherJob.setupJob I needed to set the MapOutputKeyClass to TetherData; otherwise I was getting an error about the mapper expecting type AvroKey for the data but getting type TetherData. 

5) During the sort phase when it called compare on the keys I was getting an exception (stack trace below). I think this is because the buffer collecting the output from the mapper wasn't being flushed. I was able to ""solve"" this problem by forcing a flush in TetherKeySerializer.serialize. My limited knowledge of the innards of map/reduce avro lead me to believe this is a less than ideal solution. I would imagine that during the M/R job, a flush should be occurring at the end of the map phase and that should make it unnecessary to invoke flush each time serialize is invoked. 

org.apache.avro.AvroRuntimeException: java.io.EOFException 
at org.apache.avro.io.BinaryData.compare(BinaryData.java:74) 
at org.apache.avro.mapred.tether.TetherKeyComparator.compare(TetherKeyComparator.java:46) 
at org.apache.hadoop.mapred.MapTask$MapOutputBuffer.compare(MapTask.java:942) 
at org.apache.hadoop.util.QuickSort.fix(QuickSort.java:30) 
at org.apache.hadoop.util.QuickSort.sortInternal(QuickSort.java:83) 
at org.apache.hadoop.util.QuickSort.sort(QuickSort.java:59) 
at org.apache.hadoop.mapred.MapTask$MapOutputBuffer.sortAndSpill(MapTask.java:1228) 
at org.apache.hadoop.mapred.MapTask$MapOutputBuffer.flush(MapTask.java:1129) 
at org.apache.hadoop.mapred.MapTask.runOldMapper(MapTask.java:359) 
at org.apache.hadoop.mapred.MapTask.run(MapTask.java:307) 
at org.apache.hadoop.mapred.LocalJobRunner$Job.run(LocalJobRunner.java:177)"
Avro,AVRO-853,Cache hash codes in Schema and Field,Improvement,Closed,Major,Fixed,Doug Cutting,Douglas Kaminsky,Douglas Kaminsky,7/6/2011 21:38,,11/1/2011 18:36,8/12/2011 21:54,1.5.1,1.6.0,java,,0,1,,,,,,,,,"We are experiencing a serious performance degradation when trying to store/retrieve fields and schemas in hash-based data structures (eg. HashMap). Since all fields and schemas are immutable (with the exception of RecordSchema allowing deferred setting of Fields) it makes sense to cache the hash code on the object instead of recalculating every time the hashCode method gets called. 

(Are there other mutable Schema sub-types that I'm not thinking about?)"
Avro,AVRO-859,Java: Data Flow Overhaul -- Composition and Symmetry,New Feature,Open,Major,Unresolved,Scott Carey,Scott Carey,Scott Carey,7/14/2011 16:42,,7/21/2011 18:17,,,,java,,0,1,,,,,,,,,"Data flow in Avro is currently broken into two parts: Read and Write. These share many common patterns but almost no common code. 
Additionally, the APIs for this are DatumReader and DatumWriter, which requires that implementations know how to traverse Schemas and use the Resolver. 

This is a proposal to overhaul the inner workings of Avro Java between the Decoder/Encoder APIs and DatumReader/DatumWriter such that there is significantly more code re-use and much greater opportunity for new features that can all share in general optimizations and dynamic code generation. 

The two primary concepts involved are: 
* _*Functional Composition*_ 
* _*Symmetry*_ 

h4. Functional Composition 
All read and write operations can be broken into functional bits and composed rather than writing monolithic classes. This allows a ""DatumWriter2"" to be a graph of functions that pre-compute all state required from a schema rather than traverse a schema for each write. 

h4. Symmetry 
Avro's data flow can be made symmetric. Rather than thinking in terms of Read and Write, think in terms of: 
* _*Source*_: Where data that is represented by an Avro schema comes from -- this may be a Decoder, or an Object graph. 
* _*Target*_: Where data that represents an Avro schema is sent -- this may be an Encoder or an Object graph. 

(More detail in the comments)"
Avro,AVRO-870,Use singleton class instances for primitive Schemas,Improvement,Open,Major,Unresolved,Unassigned,Aaron Kimball,Aaron Kimball,8/3/2011 20:59,,8/5/2011 0:08,,1.5.1,,java,,0,0,,,,,,,,,"Would make a solid performance improvement for operations like Schema.equals() if the {{Schema.create(Schema.Type.INT)}} operation (and STRING, LONG, and other primitive types) returned referentially--equal objects every time. 

This would require disallowing calls to {{addProp()}}, or else something clever."
Avro,AVRO-900,On slower machines Java unit test TestFileSpanStorage fails,Bug,Closed,Major,Fixed,Thiruvalluvan M. G.,Thiruvalluvan M. G.,Thiruvalluvan M. G.,10/1/2011 19:03,,11/1/2011 18:35,10/5/2011 19:26,,1.6.0,java,,0,0,,,,,,,,,It is because sleeping for 1 second is not sufficient in slower machines. The forthcoming patch fixes the problem.
Avro,AVRO-907,optimize access to protobuf messages,Improvement,Closed,Major,Fixed,Doug Cutting,Doug Cutting,Doug Cutting,10/4/2011 22:47,,11/1/2011 18:36,10/5/2011 18:38,,1.6.0,java,,0,0,,,,,,,,,AVRO-804 included an optimization to Thrift struct field access that's also applicable to protobuf.
Avro,AVRO-909,AVRO-803 change generated getter methods for string fields to return java.lang.String instead of Utf8,Sub-task,Closed,Major,Won't Fix,Unassigned,Doug Cutting,Doug Cutting,10/5/2011 20:52,,10/7/2011 20:23,10/7/2011 19:28,,,java,,0,0,,,,,,,,,"A field X of type string might generate: 
{code} 
public CharSequence x; // for back compatibility 
public void setX(String s) { 
if (x instanceof Utf8) 
x.set(s); 
else 
x = new Utf8(s); 
} 
public String getX() { return x.toString(); } 
{code} 

The accessor methods have not yet been released, so this would be a compatible change in 1.6. Applications that wished to use Utf8 directly for performance could still use the field directly. Utf8 could be improved to lazily convert between byte[] and String representations."
Avro,AVRO-911,remove object reuse from Java APIs,Improvement,Closed,Major,Won't Fix,Doug Cutting,Doug Cutting,Doug Cutting,10/5/2011 23:14,,10/7/2011 20:27,10/7/2011 19:31,,,java,,0,2,,,,,,,AVRO-803,,"Avro's Java APIs were designed to permit object reuse when reading with the assumption that would provide performance advantages. In particular, the old parameter in DatumReader<T>.read(T old, Decoder), the Utf8 class, and the GenericArray.peek() method were all designed for this purpose. But I am unable to see significant performance improvements when objects are reused. I tried modifying Perf.java's GenericTest to reuse records, and its StringTest to not reuse Utf8 instances and, in both cases, performance is not substantially altered. 

If we were to remove these then issues such as AVRO-803 would disappear. Always using java.lang.String instead of Utf8 would remove a lot of user confusion."
Avro,AVRO-924,permit reading & writing arbitrary JSON as binary Avro data,New Feature,Closed,Major,Fixed,Doug Cutting,Doug Cutting,Doug Cutting,10/12/2011 19:51,,6/24/2015 10:50,10/17/2011 20:43,,1.6.0,java,,0,1,,,,,,,,,"It would be useful to permit reading and writing arbitrary JSON data as binary Avro data. JSON is a popular data interchange format but can be rather big and slow to process in some cases, e.g., for numeric data. Avro can provide a smaller and faster to process binary format for JSON data."
Avro,AVRO-934,Avro PHP has a performance issue - it appears to operate in O(N^2) time when decoding messages,Improvement,Closed,Major,Fixed,A B,A B,A B,10/17/2011 17:38,,11/1/2011 18:36,10/17/2011 21:04,1.5.4,1.6.0,php,,0,0,,,,,,,,"PHP 5.3.8, Windows or OSX","While decoding simple requests, observed that the time to decode was growing much faster than expected. A 25k file would take 3 seconds to decode while a 570k file was taking approximately 45 minutes. The Ruby implementation does not exhibit a similar issue; above 570k file takes about 3 seconds to decode. Profiled the code and found that the problem lies in AvroStringIO::read($len) - repeated calls to array_slice seem to cause the issue. Replaced the call to array_slice with the following and now the 570k file is processed in about 5 seconds. I will submit the patch shortly as well but here is the new code: 

class AvroStringIO extends AvroIO 
{ 
... 
public function read($len) 
{ 
$this->check_closed(); 
//$read = array_slice($this->buffer, $this->current_index, $len); 
$read=array(); 
for($i=$this->current_index; $i<($this->current_index+$len); $i++) 
$read []=$this->buffer[$i]; 
..."
Avro,AVRO-939,Java: optimize BinaryData#compareBytes() to use sun.misc.Unsafe when available,New Feature,Patch Available,Major,Unresolved,Unassigned,Doug Cutting,Doug Cutting,10/20/2011 18:14,,7/26/2012 18:19,,1.7.1,,java,,0,12,,,,,,,HADOOP-7761,,"Google's Guava libraries include an optimized implementation of lexicographic byte comparison based on sun.misc.Unsafe that's ~4x faster than the normal Java implementation. 

http://hiroshiyamauchi.blogspot.com/2010/08/fast-unsigned-byte-lexicographical.html 
http://www.google.com/codesearch#UKMs0lhE9bg/trunk/src/com/google/common/primitives/UnsignedBytes.java&l=276 

We might similarly optimize BinaryData#compareBytes()."
Avro,AVRO-946,GenericData.resolveUnion() performance improvement,Improvement,Closed,Major,Fixed,Doug Cutting,Hernan Otero,Hernan Otero,10/27/2011 21:29,,11/15/2011 17:30,11/4/2011 20:59,1.6.0,1.6.1,java,,0,0,,,,,,,,,"Due to the sequential nature of today's implementation of GenericData.resolveUnion() (used when serializing an object): 

{code} 
public int resolveUnion(Schema union, Object datum) { 
int i = 0; 
for (Schema type : union.getTypes()) { 
if (instanceOf(type, datum)) 
return i; 
i++; 
} 
throw new UnresolvedUnionException(union, datum); 
} 
{code} 

it showed up when we were doing some serialization performance analysis. A simple optimization can be implemented by keeping a map within the UnionSchema object (in fact, this could actually be a perfect hash map given the potential values in the map are known in advance). The optimization is obviously most notable when a Union within the schema contains many types (in our particular use case, more than 40 in some cases). In this scenario, we observed a 25% improvement by using an identity hash map. 

Even though using an identity map provides a significant boost, we have observed an even further improvement (and removed some of the restrictions of relying on object identity) by using a perfect hash map on the schema names (an extra 15% on top of that in some cases). This implementation, unfortunately, is not something we could contribute at this point, but we thought it'd be a good idea to allow users to provide alternative implementations of the indexing behavior, such as adding the following static method to Schema: 

{code} 
public static void setUnionTypeIndexCacheFactory(UnionIndexCacheFactory factory) 
{ 
unionIndexCacheFactory = factory; 
} 
{code} 

This is what the interface and identity hash map-based implementation would look like: 

{code} 
/** 
* A factory interface for creating UnionTypeIndexCache instances. 
*/ 
public static interface UnionIndexCacheFactory 
{ 
UnionIndexCache createUnionIndexCache(List<Schema> types); 

/** 
* Used for caching schema indices within a union. 
*/ 
public static interface UnionIndexCache 
{ 
void setTypeIndex(Schema schema, int index); 

int getTypeIndex(Schema schema); 
} 

} 

private static class IdentityMapUnionIndexCacheFactory implements UnionIndexCacheFactory 
{ 
@Override 
public UnionIndexCache createUnionIndexCache(List<Schema> types) 
{ 
return new UnionIndexCache() 
{ 
private final IdentityHashMap<Schema, Integer> schemaToIndex = new IdentityHashMap<Schema, Integer>(); 

@Override 
public void setTypeIndex(Schema schema, int index) 
{ 
schemaToIndex.put(schema, index); 
} 

@Override 
public int getTypeIndex(Schema schema) 
{ 
Integer index = schemaToIndex.get(schema); 
return index == null ? -1 : index; 
} 
}; 
} 
} 
{code} 

I will attach a patch later today or early tomorrow. 

Thanks in advance, 

Hernan Otero"
Avro,AVRO-947,improve performance of resolver cache for multi-threaded applications,Improvement,Open,Major,Unresolved,Unassigned,Doug Cutting,Doug Cutting,10/28/2011 17:00,,10/28/2011 17:16,,,,java,,0,0,,,,,,,,,"The DatumReader API is meant to be thread-safe, in that many threads should be able to simultaneously use a single DatumReader instance. When we first switched GenericDatumReader to use a resolver thread-safety was broken. AVRO-650 repaired this with a thread-local resolver cache, but performance suffered. AVRO-743 improved performance for single-threaded applications, but multi-threaded performance is still poor."
Avro,AVRO-964,Provide clone() method for generated avro-specific objects,Improvement,Open,Major,Unresolved,Unassigned,Vyacheslav Zholudev,Vyacheslav Zholudev,11/29/2011 10:12,,12/1/2011 15:33,,1.7.0,,java,,0,2,,,,,,,,,"It would be great to provide a generated clone() method for avro-specific objects like it is done for equals(), toString() and hashCode() methods. 
Due to object re-usage in Hadoop, it is often necessary to clone objects because they have to be processed all together after e.g. Reducer input has been read. 

Currently I see two ad-hoc options to deal with it: 
1) Create potentially lots of tedious code to clone objects manually. This method is error-prone, since it's easy to forget cloning of some fields after schema evolution 
2) Use DatumWriter and DatumReader to serialize/deserialize objects. This method works extremely slow (in my experiments 30-40 times slower than method #1. 

So neither of methods is sufficiently good, on the other hand adding a generated clone() method should be not that complicated."
Avro,AVRO-968,Avro C - avro_value_cmp_fast() may return garbage value for AVRO_STRING comparison,Bug,Closed,Minor,Fixed,Douglas Creager,Vivek Nadkarni,Vivek Nadkarni,12/2/2011 2:51,,2/15/2012 0:46,1/24/2012 14:07,"1.6.1, 1.6.2, 1.7.0","1.6.2, 1.7.0",c,,0,0,,86400,86400,,0%,,,All. Currently using gcc 4.6.1 on Ubuntu 11.10.,"Compiler shows a warning that variables may be used uninitialized in avro_value_cmp_fast(): 

/home/user/avro-trunk/lang/c/src/value.c: In function 'avro_value_cmp_fast': 
/home/user/avro-trunk/lang/c/src/value.c:387:13: warning: 'size2' may be used uninitialized in this function [-Wuninitialized] 
/home/user/avro-trunk/lang/c/src/value.c:387:13: warning: 'size1' may be used uninitialized in this function [-Wuninitialized] 
/home/user/avro-trunk/lang/c/src/value.c:388:11: warning: 'buf1' may be used uninitialized in this function [-Wuninitialized] 
/home/user/avro-trunk/lang/c/src/value.c:388:11: warning: 'buf2' may be used uninitialized in this function [-Wuninitialized] 

Examining the file shows that the warnings are real, and the variables size1, buf1, size2, buf2 should be loaded before they are used. The simple fix is to copy matching code from the function avro_value_equal_fast(). I will attach that code in an upcoming patch. 

Cheers, 
Vivek 
"
Avro,AVRO-981,Python Avro library does not build/install on OS X,Bug,Closed,Blocker,Fixed,Juan Manuel Caicedo,Russell Jurney,Russell Jurney,12/15/2011 1:38,,12/10/2012 17:57,10/6/2012 15:38,"1.5.4, 1.6.1",1.7.3,python,,1,6,,,,,,,AVRO-866,"Mac OS X 10.6.8, Python 2.5, 2.6, 2.7","russell-jurneys-macbook-pro:py rjurney$ sudo python2.5 setup.py install 
Password: 
running install 
running bdist_egg 
running egg_info 
writing requirements to avro.egg-info/requires.txt 
writing avro.egg-info/PKG-INFO 
writing top-level names to avro.egg-info/top_level.txt 
writing dependency_links to avro.egg-info/dependency_links.txt 
reading manifest file 'avro.egg-info/SOURCES.txt' 
writing manifest file 'avro.egg-info/SOURCES.txt' 
installing library code to build/bdist.macosx-10.6-i386/egg 
running install_lib 
running build_py 
creating build/bdist.macosx-10.6-i386 
creating build/bdist.macosx-10.6-i386/egg 
creating build/bdist.macosx-10.6-i386/egg/avro 
copying build/lib/avro/__init__.py -> build/bdist.macosx-10.6-i386/egg/avro 
copying build/lib/avro/datafile.py -> build/bdist.macosx-10.6-i386/egg/avro 
copying build/lib/avro/io.py -> build/bdist.macosx-10.6-i386/egg/avro 
copying build/lib/avro/ipc.py -> build/bdist.macosx-10.6-i386/egg/avro 
copying build/lib/avro/protocol.py -> build/bdist.macosx-10.6-i386/egg/avro 
copying build/lib/avro/schema.py -> build/bdist.macosx-10.6-i386/egg/avro 
copying build/lib/avro/tool.py -> build/bdist.macosx-10.6-i386/egg/avro 
copying build/lib/avro/txipc.py -> build/bdist.macosx-10.6-i386/egg/avro 
copying build/lib/pyAntTasks-1.3-LICENSE.txt -> build/bdist.macosx-10.6-i386/egg 
copying build/lib/pyAntTasks-1.3.jar -> build/bdist.macosx-10.6-i386/egg 
creating build/bdist.macosx-10.6-i386/egg/simplejson 
copying build/lib/simplejson/__init__.py -> build/bdist.macosx-10.6-i386/egg/simplejson 
copying build/lib/simplejson/_speedups.c -> build/bdist.macosx-10.6-i386/egg/simplejson 
copying build/lib/simplejson/decoder.py -> build/bdist.macosx-10.6-i386/egg/simplejson 
copying build/lib/simplejson/encoder.py -> build/bdist.macosx-10.6-i386/egg/simplejson 
copying build/lib/simplejson/LICENSE.txt -> build/bdist.macosx-10.6-i386/egg/simplejson 
copying build/lib/simplejson/scanner.py -> build/bdist.macosx-10.6-i386/egg/simplejson 
copying build/lib/simplejson/tool.py -> build/bdist.macosx-10.6-i386/egg/simplejson 
byte-compiling build/bdist.macosx-10.6-i386/egg/avro/__init__.py to __init__.pyc 
byte-compiling build/bdist.macosx-10.6-i386/egg/avro/datafile.py to datafile.pyc 
byte-compiling build/bdist.macosx-10.6-i386/egg/avro/io.py to io.pyc 
byte-compiling build/bdist.macosx-10.6-i386/egg/avro/ipc.py to ipc.pyc 
byte-compiling build/bdist.macosx-10.6-i386/egg/avro/protocol.py to protocol.pyc 
byte-compiling build/bdist.macosx-10.6-i386/egg/avro/schema.py to schema.pyc 
byte-compiling build/bdist.macosx-10.6-i386/egg/avro/tool.py to tool.pyc 
byte-compiling build/bdist.macosx-10.6-i386/egg/avro/txipc.py to txipc.pyc 
byte-compiling build/bdist.macosx-10.6-i386/egg/simplejson/__init__.py to __init__.pyc 
byte-compiling build/bdist.macosx-10.6-i386/egg/simplejson/decoder.py to decoder.pyc 
byte-compiling build/bdist.macosx-10.6-i386/egg/simplejson/encoder.py to encoder.pyc 
byte-compiling build/bdist.macosx-10.6-i386/egg/simplejson/scanner.py to scanner.pyc 
byte-compiling build/bdist.macosx-10.6-i386/egg/simplejson/tool.py to tool.pyc 
creating build/bdist.macosx-10.6-i386/egg/EGG-INFO 
installing scripts to build/bdist.macosx-10.6-i386/egg/EGG-INFO/scripts 
running install_scripts 
running build_scripts 
creating build/scripts-2.5 
copying and adjusting ./scripts/avro -> build/scripts-2.5 
changing mode of build/scripts-2.5/avro from 644 to 755 
creating build/bdist.macosx-10.6-i386/egg/EGG-INFO/scripts 
copying build/scripts-2.5/avro -> build/bdist.macosx-10.6-i386/egg/EGG-INFO/scripts 
changing mode of build/bdist.macosx-10.6-i386/egg/EGG-INFO/scripts/avro to 755 
copying avro.egg-info/PKG-INFO -> build/bdist.macosx-10.6-i386/egg/EGG-INFO 
copying avro.egg-info/SOURCES.txt -> build/bdist.macosx-10.6-i386/egg/EGG-INFO 
copying avro.egg-info/dependency_links.txt -> build/bdist.macosx-10.6-i386/egg/EGG-INFO 
copying avro.egg-info/requires.txt -> build/bdist.macosx-10.6-i386/egg/EGG-INFO 
copying avro.egg-info/top_level.txt -> build/bdist.macosx-10.6-i386/egg/EGG-INFO 
zip_safe flag not set; analyzing archive contents... 
creating 'dist/avro-_AVRO_VERSION_-py2.5.egg' and adding 'build/bdist.macosx-10.6-i386/egg' to it 
removing 'build/bdist.macosx-10.6-i386/egg' (and everything under it) 
Processing avro-_AVRO_VERSION_-py2.5.egg 
Copying avro-_AVRO_VERSION_-py2.5.egg to /Library/Python/2.5/site-packages 
Adding avro -AVRO-VERSION- to easy-install.pth file 
Installing avro script to /usr/local/bin 

Installed /Library/Python/2.5/site-packages/avro-_AVRO_VERSION_-py2.5.egg 
Processing dependencies for avro==-AVRO-VERSION- 
Searching for python-snappy 
Reading http://pypi.python.org/simple/python-snappy/ 
Reading http://github.com/andrix/python-snappy 
Best match: python-snappy 0.3.2 
Downloading http://pypi.python.org/packages/source/p/python-snappy/python-snappy-0.3.2.tar.gz#md5=94ec3eb54a780fac3b15a6c141af973f 
Processing python-snappy-0.3.2.tar.gz 
Running python-snappy-0.3.2/setup.py -q bdist_egg --dist-dir /tmp/easy_install-c1VYAq/python-snappy-0.3.2/egg-dist-tmp-_CpoEp 
cc1plus: warning: command line option ""-Wstrict-prototypes"" is valid for C/ObjC but not for C++ 
snappymodule.cc:31:22: error: snappy-c.h: No such file or directory 
snappymodule.cc: In function 'PyObject* snappy__compress(PyObject*, PyObject*)': 
snappymodule.cc:62: error: 'snappy_status' was not declared in this scope 
snappymodule.cc:62: error: expected `;' before 'status' 
snappymodule.cc:75: error: 'snappy_max_compressed_length' was not declared in this scope 
snappymodule.cc:79: error: 'status' was not declared in this scope 
snappymodule.cc:79: error: 'snappy_compress' was not declared in this scope 
snappymodule.cc:81: error: 'SNAPPY_OK' was not declared in this scope 
snappymodule.cc: In function 'PyObject* snappy__uncompress(PyObject*, PyObject*)': 
snappymodule.cc:107: error: 'snappy_status' was not declared in this scope 
snappymodule.cc:107: error: expected `;' before 'status' 
snappymodule.cc:120: error: 'status' was not declared in this scope 
snappymodule.cc:120: error: 'snappy_uncompressed_length' was not declared in this scope 
snappymodule.cc:121: error: 'SNAPPY_OK' was not declared in this scope 
snappymodule.cc:128: error: 'snappy_uncompress' was not declared in this scope 
snappymodule.cc:129: error: 'SNAPPY_OK' was not declared in this scope 
snappymodule.cc: In function 'PyObject* snappy__is_valid_compressed_buffer(PyObject*, PyObject*)': 
snappymodule.cc:151: error: 'snappy_status' was not declared in this scope 
snappymodule.cc:151: error: expected `;' before 'status' 
snappymodule.cc:156: error: 'status' was not declared in this scope 
snappymodule.cc:156: error: 'snappy_validate_compressed_buffer' was not declared in this scope 
snappymodule.cc:157: error: 'SNAPPY_OK' was not declared in this scope 
snappymodule.cc: At global scope: 
snappymodule.cc:41: warning: '_state' defined but not used 
cc1plus: warning: command line option ""-Wstrict-prototypes"" is valid for C/ObjC but not for C++ 
snappymodule.cc:31:22: error: snappy-c.h: No such file or directory 
snappymodule.cc: In function 'PyObject* snappy__compress(PyObject*, PyObject*)': 
snappymodule.cc:62: error: 'snappy_status' was not declared in this scope 
snappymodule.cc:62: error: expected `;' before 'status' 
snappymodule.cc:75: error: 'snappy_max_compressed_length' was not declared in this scope 
snappymodule.cc:79: error: 'status' was not declared in this scope 
snappymodule.cc:79: error: 'snappy_compress' was not declared in this scope 
snappymodule.cc:81: error: 'SNAPPY_OK' was not declared in this scope 
snappymodule.cc: In function 'PyObject* snappy__uncompress(PyObject*, PyObject*)': 
snappymodule.cc:107: error: 'snappy_status' was not declared in this scope 
snappymodule.cc:107: error: expected `;' before 'status' 
snappymodule.cc:120: error: 'status' was not declared in this scope 
snappymodule.cc:120: error: 'snappy_uncompressed_length' was not declared in this scope 
snappymodule.cc:121: error: 'SNAPPY_OK' was not declared in this scope 
snappymodule.cc:128: error: 'snappy_uncompress' was not declared in this scope 
snappymodule.cc:129: error: 'SNAPPY_OK' was not declared in this scope 
snappymodule.cc: In function 'PyObject* snappy__is_valid_compressed_buffer(PyObject*, PyObject*)': 
snappymodule.cc:151: error: 'snappy_status' was not declared in this scope 
snappymodule.cc:151: error: expected `;' before 'status' 
snappymodule.cc:156: error: 'status' was not declared in this scope 
snappymodule.cc:156: error: 'snappy_validate_compressed_buffer' was not declared in this scope 
snappymodule.cc:157: error: 'SNAPPY_OK' was not declared in this scope 
snappymodule.cc: At global scope: 
snappymodule.cc:41: warning: '_state' defined but not used 
lipo: can't open input file: /var/tmp//ccbd0SLZ.out (No such file or directory) 
error: Setup script exited with error: command 'gcc-4.2' failed with exit status 1 
"
Avro,AVRO-985,Remove byte-by-byte copying in RecordBuilderBase.defaultValue for non-complex types,Improvement,Open,Major,Unresolved,Unassigned,Douglas Kaminsky,Douglas Kaminsky,12/20/2011 21:48,,1/5/2012 22:52,,1.6.1,,java,,0,1,,,,,,,AVRO-839,,"In one section of RecordBuilderBase.defaultValue(Field) (quoted below) a bytewise copy of the default object is created based on the JSON value provided. However, this is an extremely inefficient operation and causes large slowdowns when building large object sets, including latency spikes when the binary encoder flushes. 

A simple workaround for a majority of cases would be to have a separate code path for ""primitives"" (fixed, string, boolean, int, double, enum, float, bytes) that allows direct creation rather than a full bytewise copy (and subsequent deep copy). 

*_RecordBuilderBase.java_*: 

{code} 
// If not cached, get the default Java value by encoding the default JSON 
// value and then decoding it: 
if (defaultValue == null) { 
ByteArrayOutputStream baos = new ByteArrayOutputStream(); 
encoder = EncoderFactory.get().binaryEncoder(baos, encoder); 
ResolvingGrammarGenerator.encode( 
encoder, field.schema(), defaultJsonValue); 
encoder.flush(); 
decoder = DecoderFactory.get().binaryDecoder( 
baos.toByteArray(), decoder); 
defaultValue = new GenericDatumReader( 
field.schema()).read(null, decoder); 
defaultSchemaValues.putIfAbsent(field.pos(), defaultValue); 
} 
{code}"
Avro,AVRO-989,Java: Improve Builder performance in Specific API,Improvement,Open,Major,Unresolved,Unassigned,Scott Carey,Scott Carey,1/5/2012 23:03,,1/24/2012 22:15,,,,java,,2,1,,,,,,,,,"The Specific API generates Builder objects for each record. This builder uses a boolean[] to store flags for each field to indicate whether the field is set or not. 

This is not space efficient, a boolean[] takes 16 bytes plus one byte per field, rounded up to the nearest 8 byte interval. 

This can be improved on by using BitSet for large records, and bitmasks on an int for records with less than 32 fields."
